key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1562,"算術晶片","讀取了算術晶片的狀態",15875,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
1563,"冥獄晶片","讀取了冥獄晶片的狀態",15876,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
1564,"滅絕晶片","讀取了滅絕晶片的狀態",15877,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
1565,"回答正確","正確回答算術問題，攻擊所造成的傷害提高",19301,6,1,1,16,0,False,False,False,False,False,False,False,True,True,100,False,False,False,10,0,False,0,False,False,0,0,False
1566,"回答錯誤","答錯了算術問題，受到攻擊的傷害增加",19321,6,1,2,17,0,False,False,False,False,False,False,False,True,True,50,False,False,False,10,0,False,0,False,False,0,0,False
1567,"召喚獸的加護","受到了召喚獸的加護，處於暫時無敵的狀態",16829,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,False,False,False,0,0,False,0,False,False,0,1,False
1568,"減速＋","自動攻擊間隔延長，同時戰技與魔法的詠唱及複唱時間也會延長，而且無法解除",17361,16,1,2,13,0,False,False,False,False,False,False,False,True,True,100,False,False,False,5,0,False,0,False,False,0,0,False
1569,"瑞獸化","暫時獲得了瑞獸的力量",15868,0,1,1,16,0,False,False,False,False,True,False,False,True,True,0,False,False,False,0,2,False,0,False,False,0,0,False
1570,"無敵","一切攻擊都無法造成傷害",15024,0,1,1,16,0,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,False,0,False,False,0,12,False
1571,"時間停止無效","時間停止失去效果",14832,0,1,1,16,0,False,False,False,False,False,False,False,False,False,100,False,False,False,0,0,True,0,False,False,0,0,False
1572,"傷害提高","攻擊所造成的傷害提高",15519,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,False,False,False,10,0,True,0,False,False,0,0,False
1573,"怨念","將自身所受的傷害轉化為怨念",15044,0,1,2,17,35,False,False,False,False,False,False,False,True,False,200,False,False,False,0,0,False,0,False,False,0,0,False
1574,"","",15562,0,1,1,16,0,False,False,False,False,False,False,False,True,True,100,False,False,False,0,0,False,0,False,True,0,0,False
1575,"兄弟同心","兄弟同心，其利斷金",15753,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
1576,"石化の呪い","石化した狀態。攻撃を受けると戦闘不能になる。",15586,0,1,2,6,1,True,False,True,False,False,True,False,False,False,100,False,False,False,0,0,False,0,False,False,0,21,False
1577,"火傷","火屬性持續傷害，體力逐漸流失",19001,16,1,2,17,0,False,False,False,False,False,False,True,False,False,10,False,False,True,10,0,False,0,False,False,0,0,False
1578,"灼熱","向周圍散布灼熱，同時會受到火屬性的持續傷害",15560,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,10,0,False,0,False,False,0,0,False
1579,"冰面","站在結冰的地面上，一旦移動便會滑開",15615,0,1,2,17,0,False,False,False,False,False,False,False,False,True,100,False,False,False,0,0,False,0,False,False,0,7,False
1580,"冰面","站在結冰的地面上，一旦移動便會滑開",15615,0,1,2,17,0,False,False,False,False,False,False,False,False,True,0,False,False,False,0,0,False,0,False,False,0,0,False
1581,"環境適應","適應了屬性乙太紊亂的環境",15884,0,1,1,16,0,False,False,False,False,True,False,False,True,True,0,False,False,False,10,2,False,0,False,False,0,0,False
1582,"突然變異","受到屬性乙太紊亂的影響，突然發生變異",15885,0,1,1,16,0,False,False,False,False,True,False,False,True,True,0,False,False,False,0,2,False,0,False,False,0,0,False
1583,"元素經驗值提高","打倒敵人時獲得的元素經驗值增加，元素等級不滿20級時可獲得此狀態",15836,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,True,False,False,300,0,False,0,False,False,0,0,False
1584,"狛犬的神通力","受到狛犬神通力的影響，攻擊所造成的傷害提高",16830,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,False,10,0,True,0,False,False,0,0,False
1585,"犬神的神通力","受到犬神神通力的影響，受到的傷害降低",16831,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,False,10,0,True,0,False,False,0,0,False
1586,"仙狸的神通力","受到仙狸神通力的影響，體力會隨時間逐漸恢復",16832,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,False,1000,0,True,0,False,False,0,0,False
1587,"靜魔藥","打倒敵人時獲得的元素經驗值增加",15888,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,True,False,False,10,0,False,0,False,False,0,0,False
1588,"突然變異","受到屬性乙太紊亂的影響，突然發生變異",15885,0,1,1,16,0,False,False,False,False,True,False,False,True,True,0,False,False,False,0,2,False,0,False,False,0,0,False
1589,"突然變異","受到屬性乙太紊亂的影響，突然發生變異",15885,0,1,1,16,0,False,False,False,False,True,False,False,True,True,0,False,False,False,100,2,False,0,False,False,0,0,False
1590,"火焰妖異","吸收了深空火炬的火焰轉化為自身的魔力",15100,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
1591,"覺醒","得到了乙太供應，獲得了強大的力量",15863,0,1,1,16,0,False,False,False,False,False,False,False,True,True,1,False,False,False,-90,0,False,0,False,False,0,0,False
1592,"傷害提高","攻擊所造成的傷害提高",17061,3,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,20,0,False,0,False,False,0,0,False
1593,"環境適應","適應了屬性乙太紊亂的環境",15884,0,1,1,16,20,False,False,False,False,True,False,False,True,True,0,False,False,False,0,2,False,0,False,False,0,0,False
1594,"百烈拳","自動攻擊間隔縮短，同時戰技與魔法的詠唱及複唱時間也會縮短",15008,0,1,1,16,0,False,False,False,False,False,False,False,False,False,200,False,False,False,-80,0,False,0,False,False,0,0,False
1595,"加重","移動速度降低",15002,0,1,2,4,6,False,False,False,False,False,False,False,False,False,200,False,False,False,0,1,False,0,False,False,0,0,False
1596,"睡眠","陷入沉睡，無法做出任何行動",15013,0,1,2,2,74,True,False,True,False,False,False,False,True,False,100,False,False,False,0,0,False,0,False,False,0,3,False
1597,"受傷加重","受到攻擊的傷害增加",17101,16,1,2,17,0,False,False,False,False,False,False,False,False,False,50,False,False,False,50,0,False,0,False,False,0,0,False
1598,"突然變異","受到屬性乙太紊亂的影響，突然發生變異",15885,0,1,1,16,0,False,False,False,False,True,False,False,True,True,0,False,False,False,100,2,False,0,False,False,0,0,False
1599,"熱病","身體極度發熱，無論做出任何行動都會受到火屬性傷害",15647,0,1,2,17,19,False,False,False,False,False,False,False,False,False,99,False,False,False,100,0,False,0,False,False,0,23,False
1600,"混沌之炎","被混沌之炎纏身，效果時間結束時會產生火屬性攻擊",15902,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,True,0,False,False,0,0,False
1601,"混沌之水","被混沌之水浸濕，效果時間結束時會產生水屬性攻擊",15903,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,True,0,False,False,0,0,False
1602,"混沌之風","被混沌之風吹拂，效果時間結束時會產生風屬性攻擊。從正面被擊退時移動距離加倍，從背後被擊退時移動距離減半。被擊退時效果解除",15904,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,True,0,False,False,0,0,False
1603,"混沌之逆風","被混沌之逆風吹拂，效果時間結束時會產生風屬性攻擊。從正面被擊退時移動距離減半，從背後被擊退時移動距離加倍。被擊退時效果解除",15905,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,True,0,False,False,0,0,False
1604,"混沌之泥土","被混沌之泥土覆蓋，所有體力恢復效果降低。體力完全恢復時效果解除",15906,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,-50,0,True,0,False,False,0,25,False
1605,"混沌之土","被混沌之土覆蓋，受到傷害減少，所有體力恢復效果失效。受到使體力為0的傷害時，體力變為1且效果解除",15907,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,-50,0,True,0,False,False,0,101,False
1606,"染泥","全身是泥，需要清洗，所受傷害減少",15889,0,1,1,0,0,False,False,False,False,True,False,False,True,True,0,False,False,False,-50,2,True,0,False,False,0,0,False
1607,"●弱點：雷屬性","●強烈な雷屬性が有効。",15597,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,False,False,False,-12,0,False,0,False,False,0,0,False
1608,"變身","變成了其他形態",15890,0,1,2,17,0,False,False,False,False,True,False,False,False,False,0,False,False,False,-50,2,True,0,False,False,0,0,False
1609,"變身","變成了其他形態",15890,0,1,2,17,0,False,False,False,False,True,False,False,False,False,0,False,False,False,-50,2,True,0,False,False,0,0,False
1610,"地之力","獲得了地之力",15896,0,1,1,0,0,False,False,False,False,True,False,False,True,True,0,False,False,False,0,2,False,0,False,False,0,0,False
1611,"魔法障壁","受到魔法障壁保護",15897,0,1,1,16,78,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,True,0,False,False,0,12,False
1612,"魔法障壁：無法展開","無法展開魔法障壁",15898,0,1,2,17,80,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,True,0,False,False,0,0,False
1613,"靈魂的光輝","靈魂發出耀眼的光輝",19381,10,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,10,0,False,0,False,False,0,0,False
1614,"拘束","無法做出任何行動",15545,0,1,2,17,77,True,False,True,True,False,False,False,True,False,100,False,False,False,0,4,False,0,False,False,0,0,False
1615,"魔法障壁：崩壞","魔法障壁逐漸崩壞",15899,0,1,1,16,79,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,True,0,False,False,0,12,False
1616,"天之災厄","受到擁有天之力的敵人的自動攻擊時將被附加死亡宣告",15900,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,True,0,False,False,0,0,False
1617,"地之災厄","受到擁有地之力的敵人的自動攻擊時將被附加死亡宣告",15901,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,True,0,False,False,0,0,False
1618,"繼承文理技能","暫時繼承了文理技能，可發動特定的文理技能",16626,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,True,0,False,False,0,0,False
1619,"行動中","採取了某種行動",15765,0,1,1,0,0,False,False,True,True,False,False,False,True,True,100,False,False,False,0,0,True,0,False,False,0,0,False
1620,"現出原形","現出了自己的真正模樣",15928,0,1,1,16,0,False,False,False,False,True,False,False,True,True,200,False,False,False,0,2,False,0,False,False,0,0,False
1621,"潛伏","隱去了身形，過於接近敵人則會被發現",15673,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,0,0,False
1622,"暴擊","所有的攻擊必定打出暴擊",15555,0,1,1,16,0,False,False,False,False,False,False,False,True,True,50,False,False,False,100,0,False,0,False,False,0,0,False
1623,"電氣填充","全身帶電，對弱點屬性為雷的敵人造成的傷害提高",15891,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,False,20,0,True,0,False,False,0,0,False
1624,"循環程序","被歐米茄的循環程序汙染",15892,0,1,2,17,83,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,True,0,False,True,0,0,False
1625,"漸漸遺忘","逐漸忘記一切，累積至6檔時會完全失憶",19361,6,1,2,17,0,False,False,False,False,False,False,False,True,False,0,False,False,False,0,0,True,0,False,False,0,0,False
1626,"遺忘","記憶被消除",15893,0,1,2,17,0,False,False,True,False,False,False,False,False,False,100,False,False,False,0,0,False,0,False,False,0,9,False
1627,"連鎖遺忘","記憶被攻擊",15894,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,True,0,False,False,0,0,False
1628,"漸漸石化","不斷石化，體力完全恢復時效果解除",15895,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,True,0,False,False,0,25,False
1629,"循環","從時空狹縫中被抹除",15892,0,1,2,17,83,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,True,0,False,True,0,0,False
1630,"人類形態","變成了人形",15908,0,1,1,16,0,False,False,False,False,True,False,False,True,True,0,False,False,False,0,2,False,0,False,False,0,0,False
1631,"術士的記憶","魔法攻擊所造成的傷害提高",16627,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,60,0,True,0,False,False,0,0,False
1632,"鬥士的記憶","攻擊所造成的傷害提高",16628,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,40,0,True,0,False,False,0,0,False
1633,"重騎兵的記憶","體力最大值提高，防禦力增強",16629,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,3000,0,True,0,False,False,0,0,False
1634,"守護者的記憶","體力最大值提高，防禦力增強",16630,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,1800,0,True,0,False,False,0,0,False
1635,"祭司的記憶","魔力最大值提高，治療魔法的治療量提高",16631,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,50,0,True,0,False,False,0,0,False
1636,"武人","攻擊所造成的傷害提高",16632,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,20,0,True,0,False,False,0,0,False
1637,"斥候的記憶","以攻擊力降低為代價提高迴避率",16633,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,25,0,True,0,False,False,0,0,False
1638,"聖騎士的記憶","體力最大值提高，以攻擊力降低為代價提高治療魔法的治療量",16634,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,30,23,True,0,False,False,0,0,False
1639,"狂戰士的記憶","以魔法防禦力降低為代價提高攻擊力",16635,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,30,0,True,0,False,False,0,0,False
1640,"盜賊的記憶","移動速度提高，迴避率提高，中毒耐性提高",16636,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,10,0,True,0,False,False,0,0,False
1641,"英傑的加護","體力最大值提高，命中率提高，陷入無法戰鬥狀態時有機率自動復活",16637,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,False,10,0,True,0,False,False,0,0,False
1642,"文理護盾","物理防禦力增強",16638,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,False,False,False,1000,0,False,0,False,False,0,0,False
1643,"文理魔盾","魔法防禦力增強",16639,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,False,False,False,1000,0,False,0,False,False,0,0,False
1644,"文理敏捷","移動速度提高",16640,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,False,0,0,False,0,False,False,0,6,False
1645,"高速複唱","縮短下次能力類技能的複唱時間",16641,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,False,0,5,False,0,False,False,0,18,False
1646,"文理勇氣","攻擊所造成的傷害提高",16642,0,1,1,16,0,False,False,False,False,False,False,False,False,False,50,False,False,False,10,0,False,0,False,False,0,0,False
1647,"物理盾","受到物理攻擊的傷害減少",16643,0,1,1,16,0,False,False,False,False,False,False,False,False,False,70,False,False,False,-99,0,False,0,False,False,0,0,False
1648,"魔法盾","受到魔法攻擊的傷害減少",16644,0,1,1,16,0,False,False,False,False,False,False,False,False,False,70,False,False,False,-99,0,False,0,False,False,0,0,False
1649,"文理反射","自身受到的魔法將被反射給對方",16645,0,1,1,16,0,False,False,False,False,False,False,False,False,False,70,False,False,False,0,0,False,0,False,False,0,40,False
1650,"ロゴス・ポイズン","ＨＰが徐々に失われる狀態。",16646,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,False,False,True,30,0,False,0,False,False,0,0,False
1651,"文理醒神","魔素乙太恢復量提高",16647,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,False,False,False,100,0,False,0,False,False,0,0,False
1652,"魔法爆發","以自身發動技能時消耗的魔力增加為代價提高魔法類技能攻擊時造成的傷害",16648,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,False,100,6,False,0,False,False,0,19,False
1653,"文理雙刃劍","以體力不斷降低為代價提高物理攻擊所造成的傷害",19401,16,1,1,16,0,False,False,False,False,False,False,False,False,False,70,False,False,False,1200,0,False,0,False,False,0,0,False
1654,"文理精神鏢","受到攻擊的傷害增加",16650,0,1,2,17,0,False,False,False,False,False,False,True,False,False,50,False,False,False,8,0,False,0,False,False,0,0,False
1655,"文理放逐","受到攻擊的傷害增加",16651,0,1,2,17,0,False,False,False,False,False,False,True,False,False,50,False,False,False,30,0,False,0,False,False,0,0,False
1656,"蓄力","提升下次戰技的攻擊力",19341,16,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,False,30,0,False,0,False,False,0,0,False
1657,"文理激怒","自身吸引的仇恨增加",16652,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,False,500,0,False,0,False,False,0,0,False
1658,"歐米茄","無法解析",15909,0,1,1,0,0,False,False,False,False,False,False,False,True,True,199,False,False,False,10,0,False,0,False,False,0,0,False
1659,"超越界限","在超越界限的狀態下運作",15910,0,1,1,16,0,False,False,False,False,False,False,False,True,True,199,False,False,False,0,0,False,0,False,False,0,0,False
1660,"防護程序M","防護程序M啟動，對歐米茄M的攻擊無效",15911,0,1,2,17,0,False,False,False,False,False,False,False,True,True,199,False,False,False,0,0,False,0,False,False,0,0,False
1661,"防護程序F","防護程序F啟動，對歐米茄F的攻擊無效",15912,0,1,2,17,0,False,False,False,False,False,False,False,True,True,199,False,False,False,0,0,False,0,False,False,0,0,False
1662,"共鳴程序：近","歐米茄M和歐米茄F接近時，戰鬥力提高",15913,0,1,1,16,81,False,False,False,False,False,False,False,False,False,199,False,False,False,0,0,False,0,False,False,0,0,False
1663,"共鳴程序：遠","歐米茄M和歐米茄F遠離時，戰鬥力提高",15914,0,1,1,16,82,False,False,False,False,False,False,False,False,False,199,False,False,False,0,0,False,0,False,False,0,0,False
1664,"嚴重錯誤：同步","感染了嚴重錯誤，效果結束會一併爆發",15915,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,False,False,False,0,0,False,0,False,False,0,0,False
1665,"嚴重錯誤：上溢","感染了嚴重錯誤，效果結束會一併爆發",15916,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,False,False,False,0,0,False,0,False,False,0,0,False
1666,"嚴重錯誤：下溢","感染了嚴重錯誤，與他人接觸時會傳染給對方，且效果結束會一併爆發",15917,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,False,False,False,0,0,False,0,False,False,0,0,False
1667,"修復錯誤：同步","嚴重錯誤：同步無效",15918,0,1,2,16,0,False,False,False,False,False,False,False,False,False,199,False,False,False,0,0,True,0,False,False,0,0,False
1668,"修復錯誤：上溢","嚴重錯誤：上溢無效",15919,0,1,2,16,0,False,False,False,False,False,False,False,False,False,199,False,False,False,0,0,True,0,False,False,0,0,False
1669,"修復錯誤：下溢","嚴重錯誤：下溢無效",15920,0,1,2,16,0,False,False,False,False,False,False,False,False,False,199,False,False,False,0,0,True,0,False,False,0,0,False
1670,"潛在錯誤","感染了潛在的錯誤，效果結束會一併爆發，受到某種技能時效果解除",15921,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,False,False,False,0,0,False,0,False,False,0,0,False
1671,"潛在錯誤：下溢","感染了潛在的錯誤，效果結束會一併爆發，受到某種技能時效果解除",15922,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,False,False,False,0,0,False,0,False,False,0,0,False
1672,"回歸方程：近","感染了連鎖性錯誤，效果結束時或與回歸方程：近狀態下的隊友距離過近時將會引起大爆炸",15923,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,False,False,False,0,0,False,0,False,False,0,0,False
1673,"回歸方程：遠","感染了連鎖性錯誤，效果結束時或與回歸方程：遠狀態下的隊友距離過遠時將會引起大爆炸",15924,0,1,2,17,0,False,False,False,False,False,False,False,False,False,199,False,False,False,0,0,False,0,False,False,0,0,False
1674,"歐米茄M","歐米茄化身為了男性",15925,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
1675,"歐米茄F","歐米茄化身為了女性",15926,0,1,1,0,0,False,False,False,False,True,False,False,True,True,0,False,False,False,0,2,False,0,False,False,0,0,False
1676,"液化","化為了液體",15927,0,1,1,0,0,False,False,False,False,True,False,False,True,True,0,False,False,False,0,2,False,0,False,False,0,0,False
1677,"文理浴血","攻擊附帶吸收體力的效果",16653,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,False,False,False,100,0,False,0,False,False,0,0,False
1678,"","",0,0,1,1,0,255,False,False,False,False,False,False,False,True,True,0,False,True,False,0,0,False,0,False,False,0,0,False
1679,"延遲詠唱：強回返","成為了將延遲發動的強回返的目標<hex:02100103>倒數計時結束時，強回返發動",15331,0,0,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,False,0,False,False,0,0,False
1680,"延遲詠唱：核爆","成為了將延遲發動的核爆的目標<hex:02100103>倒數計時結束時，核爆發動",15970,0,0,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,False,0,False,False,0,0,False
1681,"強制移動","朝著特定方向持續移動",15773,0,1,2,17,0,True,False,True,False,False,False,False,False,False,200,False,False,False,0,0,False,0,False,False,0,0,False
1682,"睡眠·陰","陰陷入沉睡",15929,0,1,1,16,76,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
1683,"睡眠·陽","陽陷入沉睡",15930,0,1,1,16,75,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
1684,"號令：強石化","收到號令，發動次級強石化",15555,0,1,1,16,0,False,False,False,False,False,False,False,False,True,0,False,False,False,0,0,False,0,False,False,0,0,False
1685,"號令：蓄勢衝撞","收到號令，發動次級蓄勢衝撞",15555,0,1,1,16,0,False,False,False,False,False,False,False,False,True,0,False,False,False,0,0,False,0,False,False,0,0,False
1686,"號令：龍捲","收到號令，發動次級龍捲",15555,0,1,1,16,0,False,False,False,False,False,False,False,False,True,0,False,False,False,0,0,False,0,False,False,0,0,False
1687,"體力持續恢復","體力會隨時間逐漸恢復",15532,0,1,1,16,0,False,False,False,False,False,False,False,False,False,5,False,False,True,10,0,False,0,False,False,0,0,False
1688,"集中攻擊","對攻擊目標進行集中攻擊",15931,0,1,1,16,0,False,False,False,False,False,False,False,True,True,100,False,False,False,0,0,True,0,False,False,0,0,False
1689,"攻擊目標","被認定為攻擊目標，不斷受到集中攻擊",15932,0,1,2,17,0,False,False,False,False,False,False,False,True,True,100,False,False,True,0,0,True,0,False,False,0,0,False
1690,"天之力","獲得了天之力",15934,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,True,0,False,False,0,0,False
1691,"地之力","獲得了地之力",15896,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,True,0,False,False,0,0,False
1692,"守護者之魂","充滿身為守護者的決心的靈魂",15869,0,1,1,0,106,False,False,False,False,False,False,False,True,True,199,False,False,False,0,0,False,0,False,False,0,0,False
1693,"斬擊耐性降低","對抗斬擊攻擊的耐性有所降低",15786,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,-10,0,False,0,False,False,0,0,False
1694,"突刺耐性降低","對抗突刺攻擊的耐性有所降低",15065,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,-10,0,False,0,False,False,0,0,False
1695,"無力","陷入無力狀態，魔力不斷減少，無法恢復體力",15843,0,1,2,17,0,False,False,False,False,False,False,False,False,False,100,False,False,False,7500,0,True,0,False,False,0,30,False
1696,"淹沒","被淹沒，無法移動，無法使用技能",15936,0,1,2,3,0,False,False,True,True,False,False,False,False,False,100,False,False,False,0,4,False,0,False,False,0,0,False
1697,"無敵","一切攻擊都無法造成傷害",15024,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,False,False,False,0,0,False,0,False,False,1,12,False
1698,"突然變異","受到屬性乙太紊亂的影響，突然發生變異",15885,0,1,1,16,0,False,False,False,False,True,False,False,True,True,0,False,False,False,100,2,False,0,False,False,0,0,False
1699,"傀儡旋律","聽到了傀儡的旋律，倒數計時為0時開始向特定方向移動",15933,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,False,0,False,False,0,0,False
1700,"突然變異","受到屬性乙太紊亂的影響，突然發生變異",15885,0,1,1,16,0,False,False,False,False,True,False,False,True,True,0,False,False,False,100,2,False,0,False,False,0,0,False
1701,"防禦力場","受到防禦力場的保護",15056,0,1,1,16,0,False,False,False,False,False,False,False,True,True,1,False,False,False,-10,0,False,0,False,False,0,0,False
1702,"冰屬性耐性降低","對抗冰屬性攻擊的耐性有所降低",15596,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,False,0,False,False,0,0,False
1703,"入侵","神經系統受到入侵，倒數計時為0時陷入眩暈效果",15935,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,True,0,False,False,0,0,False
1704,"循環程序","被歐米茄的循環程序汙染",15892,0,1,2,17,83,False,False,False,False,False,False,False,False,False,200,False,False,False,0,0,True,0,False,True,0,0,False
1705,"隱遁","隱遁自己的身形，移動速度降低",10607,0,1,1,16,0,False,False,False,False,False,False,False,True,True,100,False,False,False,0,1,False,0,False,True,0,2,False
1706,"迴避力提升","迴避率提高",15062,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,False,False,False,10,0,False,0,False,False,0,0,False
1707,"右側未解析","只有身體右側沒有被看穿弱點，<hex:02100103>受到其他方向而來的攻擊則會受到巨大傷害",15939,0,1,2,17,0,False,False,False,False,False,False,False,True,True,100,False,False,False,0,28,True,0,False,False,0,0,False
1708,"左側未解析","只有身體左側沒有被看穿弱點，<hex:02100103>受到其他方向而來的攻擊則會受到巨大傷害",15940,0,1,2,17,0,False,False,False,False,False,False,False,True,True,100,False,False,False,0,28,True,0,False,False,0,0,False
1709,"背面未解析","只有身體背面沒有被看穿弱點，<hex:02100103>受到其他方向而來的攻擊則會受到巨大傷害",15941,0,1,2,17,0,False,False,False,False,False,False,False,True,True,100,False,False,False,0,28,True,0,False,False,0,0,False
1710,"光之腕","光屬性攻擊受到強化",15950,0,1,1,16,89,False,False,False,False,False,False,False,True,True,199,False,False,False,0,0,False,0,False,False,0,0,False
1711,"暗之腕","暗屬性攻擊受到強化",15951,0,1,1,16,90,False,False,False,False,False,False,False,True,True,199,False,False,False,0,0,False,0,False,False,0,0,False
1712,"光之衣","光芒圍繞，對特定暗屬性攻擊有抵抗的效果",15952,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
1713,"暗之衣","黑暗纏繞，對特定光屬性攻擊有抵抗的效果",15953,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,False,False,False,0,0,False,0,False,False,0,0,False
1714,"出血","無屬性持續傷害，體力逐漸流失",13501,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,False,False,True,10,0,False,0,False,False,0,0,False
1715,"腐臭","造成的傷害降低",13502,0,1,2,17,0,False,False,False,False,False,False,True,False,False,50,False,False,False,-10,0,False,0,False,False,0,0,False
1716,"蓄力","下次發動魔法攻擊的威力提高",13503,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,False,False,False,100,0,False,0,False,False,0,0,False
1717,"破防","受到攻擊的傷害增加",13504,0,1,2,17,0,False,False,False,False,False,False,True,False,False,50,False,False,False,5,0,False,0,False,False,0,0,False
1718,"狂戰士化","造成的傷害和移動速度提高，效果結束時將被附加狂戰士化的副作用",13505,0,1,1,16,85,False,False,False,False,False,False,False,False,False,1,False,False,False,50,0,True,0,False,False,0,0,False
