key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
226,"召喚出寵物「鬥牛小犬」。<hex:02100103>因為性格太過溫柔友善，沒有通過軍犬測試。","在帝國東方堡作為軍犬而被飼養的鬥牛小犬。因為性格太過溫和友善，被認定為不適合成為軍犬。聽說鬥牛犬本來是為了讓人欣賞和魔物搏鬥的姿態而被培育出來的犬種，原本極其兇猛彪悍。","它現在也許還是只小狗，<hex:02100103>但它長大了能把任何人撕<hex:02100103>成碎片！你們竟然和它靠<hex:02100103>得這麼近！<hex:02100103>　　　　　　——爾·康泰","戰鬥本能","無效化「魔物」類型的寵物對範圍內我方寵物的攻擊。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>5秒",30,45,2,False,True,False,False,False,3
227,"召喚出寵物「復活小天使」。<hex:02100103>傳遞愛和治癒的天使人偶。","為人帶來愛與治癒的天使玩偶。據有些接受過復活魔法的人說，他們在半昏迷之中看到過背後長著小翅膀的小孩子在身邊飛來飛去，有心人士便以此製作出了這種玩偶。但有關於這些小孩子是否真的存在還是個疑問。","你就是救我於死亡邊緣，<hex:02100103>仿佛從天而降一般溫柔善<hex:02100103>良的聖女！<hex:02100103>　　　　　——奧爾特芬斯","防禦盾復活","當防禦盾被破壞時，可令其復活。",30,60,2,False,False,False,True,False,9
228,"召喚出寵物「迷你埃斯蒂尼安」。<hex:02100103>哼……","模仿蒼天之龍騎士埃斯蒂尼安製作的魔法人偶。聽說，製作者之間曾經為了該用藍色還是紅色，甚至是粉色塗裝而爭吵不休。最後他們決定用龍騎士挑戰邪龍前的造型製作。","埃斯蒂尼安！！<hex:02100103>　　　——伊塞勒","超級跳躍","將使用特殊技點數的寵物傳送回我方的中央萌寵之門。",45,20,4,False,True,False,False,False,9
229,"召喚出寵物「迷你赫拉斯瓦爾格」。<hex:02100103>仿照七大天龍之一的聖龍赫拉斯瓦爾格製作的魔法人偶。","模仿七大天龍之一的聖龍赫拉斯瓦爾格製作的魔法人偶。相傳聖龍和聖女超越種族的愛創造了人龍融合的契機，因此這個製作出來的聖龍眼中也充滿著溫柔。","聖龍赫拉斯瓦爾格啊……<hex:02100103>不難想像這將是一場<hex:02100103>很艱難的交涉。<hex:02100103>　　　　——阿爾菲諾","聖龍的加護","打消範圍內我方身上的弱化效果。",65,50,3,False,False,False,True,False,6
230,"召喚出寵物「吉吉」。<hex:02100103>封印著時魔法的魔法人偶，是重要的夥伴。","薩雷安的大魔法師阿飽創造的魔法人偶，原名比比。人偶裡封印著時魔法。為了救冒險者和希爾迪布蘭德而用盡力量，現在為了積蓄魔力而陷入休眠中……","我感覺你有著超凡的調<hex:02100103>查員才能！<hex:02100103>　　　——希爾迪布蘭德","時魔法","對距離最近的敵方奧秘核石造成6%的傷害。",60,50,2,False,True,False,False,False,8
231,"召喚出寵物「人造元靈」。<hex:02100103>為了能和主人一起冒險，獲得了新的身體。","阿爾達希爾用舊的魂石給人造元靈製造了新的身體。為了讓冒險者在不裝備元靈武器的時候也能和人造元靈一起冒險。","什麼……你好像看到人<hex:02100103>造元靈了？！<hex:02100103>　　　　——阿爾達希爾","元靈光輝","令範圍內我方寵物的攻擊力增加25。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",65,55,1,False,False,False,False,True,3
232,"召喚出寵物「迷你斯卡哈」。<hex:02100103>仿照影之女王斯卡哈製作的魔法人偶，作者不詳。","模仿影之女王斯卡哈製作的魔法人偶，作者不詳。人偶的腳底用艾歐澤亞現代語而非古瑪哈語寫著「獻給我的摯愛」。從人偶異常精緻的造型中可以感受到一種近乎偏執的愛。","這人是何其的以自我為<hex:02100103>中心！哪止是天上，這<hex:02100103>可是全世界都要面臨的<hex:02100103>危機。<hex:02100103>　　　　　——凱特·西","暗影掌","擊退範圍內的敵人。",30,30,3,False,True,False,False,False,9
233,"召喚出寵物「迷你尼德霍格」。<hex:02100103>仿照七大天龍之一的邪龍尼德霍格製作的魔法人偶。","模仿七大天龍之一的邪龍尼德霍格製作的魔法人偶。尼德霍格帶領龍族和伊修加德進行了長達千年的龍詩戰爭，就算被製作成了人偶也依然保持著威嚴。是迷你埃斯蒂尼安的好對手。","鋪天遮地，狂嵐之怨，<hex:02100103>邪龍怒嚎血光濺。<hex:02100103>戰場盡頭，孤影自憐，<hex:02100103>哀之詩消散人間。<hex:02100103>　　　　——異國的詩人","滅絕之詩","對範圍內的敵人造成110攻擊力的傷害。",95,60,3,False,True,True,False,False,1
234,"召喚出寵物「地獄小犬」。<hex:02100103>魔獸地獄犬的幼獸，目光銳利。","魔獸地獄犬的幼獸。不愧是在虛無界嚴酷的優勝劣汰中活下來的生物，雖然個頭尚小，但目光卻十分銳利。一般很厭惡與人親熱，但只要認定了搭檔，就會忠實地跟隨著對方。","好了，是時候該進<hex:02100103>幽靈船闖一闖了。<hex:02100103>　　　——利奧法德","咆哮","將召喚寵物的複唱時間縮短一半。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",45,45,4,False,False,True,False,False,9
235,"召喚出寵物「迷你奧爾·迪」。<hex:02100103>仿照幼龍奧爾·迪製作的魔法人偶。","模仿幼龍奧爾·迪製作的魔法人偶。是莫古力族的工匠莫古京為了對奧爾·迪進行惡作劇而製作出來的。精美的製作體現出了工匠的手藝。","但是抱歉，你的身體似<hex:02100103>乎有點小啊。能搬著沉<hex:02100103>重的石材飛起來嗎？<hex:02100103>　　　　　　——塔雷松","惡作劇","設定陷阱。10秒後可通過點擊發動陷阱按鈕起爆。對範圍內的敵人造成260攻擊力的傷害。",55,50,3,False,False,True,False,False,2
236,"召喚出寵物「發條月亮」。<hex:02100103>月兒圓圓，圓了你我的心弦。<hex:02100103>利用「戳指」可以改變上下位置。","可以用「戳指」來調整其高度的發光燈。能夠很好地掩飾小皺紋的發條太陽在貴婦之中大為流行。鍊金術士公會立馬又著手製作了色調偏冷一些的發條月亮，可以讓貴婦們的皮膚看上去更加白皙透亮。","如果說宿舍長是太陽的<hex:02100103>話，我就是月亮。<hex:02100103>　　　——勒布拉蘇瓦爾","月光","令範圍內我方寵物的攻擊力增加20。當該寵物為「機件」類型時，攻擊力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",75,65,2,False,False,True,False,False,3
237,"召喚出寵物「巧兒海陸行鳥」。<hex:02100103>能夠橫渡大海的陸行鳥之子，然而卻不會游泳。","能夠橫渡大海的陸行鳥之子。自己雖然打死也不肯承認，但其實真的不會游泳。某個熱心人為了防止它溺水給它戴上了救生圈，但它卻得意忘形地跑到了海上，最後只能在海裡漂泊。為了得救，不顧一切地咬住了某個東西，事後才發現那原來是釣鉤。","哈哈哈，陸行鳥真是可<hex:02100103>愛啊。<hex:02100103>　　——希爾迪布蘭德","巨浪","對範圍內的敵人造成100攻擊力的傷害，並且令敵人的防禦力降低40%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",70,25,3,False,False,True,False,False,1
238,"召喚出寵物「迷你巴茲」。<hex:02100103>以古代英雄為原型製作的魔法人偶。風在呼喚我！","以古代英雄「巴茲」為原型製作的魔法人偶，甚至連他的搭檔陸行鳥「波可」都完美再現了。一起隨風而行，自由自在地踏上冒險之旅吧。真是太有趣了！","這個分類的書裡……沒<hex:02100103>有啊……<hex:02100103>　　　　　　——巴茲","波可！","對範圍內的敵人造成300攻擊力的傷害。不過使用特殊技點數之後寵物會被強制回收。",80,65,4,False,False,True,True,False,1
239,"召喚出寵物「迷你赤魔法師」。<hex:02100103>以古代英雄為原型製作的魔法人偶。我可不是獵人。","以古代英雄為原型製作的魔法人偶。根據傳說，這是一位既會白魔法又會黑魔法，既能攻也能守的萬能戰士。但是也有一種截然相反的評價，說其無論攻守都是半調子。","……<hex:02100103>——赤魔法師","生麥生米生雞蛋！","令範圍內我方寵物的移動速度提高35%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",50,45,3,False,True,True,True,False,3
240,"召喚出寵物「妖精小犬」。<hex:02100103>魔獸妖精犬的幼獸，全身充滿殺氣。","魔獸妖精犬的幼獸。由於要不斷與虛無界的魔獸們爭奪地盤，所以儘管年幼，卻全身充滿殺氣。極其自傲且喜愛孤獨，但只要認定了主人，就會忠心耿耿。","真是的，這可不是小野<hex:02100103>狗啊。<hex:02100103>　　　　　　　——西德","噬咬","對敵人的防禦盾造成70%的傷害。對已被破壞的防禦盾無效。",65,35,4,False,False,False,True,False,8
241,"召喚出寵物「獺獺」。<hex:02100103>一隻水獺離開了水，就只剩下獺了！","離開河流的水獺之子。雖然無法說話，但智力極高，還能使用工具。因此，據說在東方地域，有的達官貴人會訓練這種動物，讓它們成為自己的僕從。","我聽說動物的智能如果<hex:02100103>達到某個水平，就會擁<hex:02100103>有感情。<hex:02100103>——聖特雷爾莫的部下","迷惑","讓範圍內的敵人增加「動物」類型的弱點。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",65,35,3,False,False,False,True,False,4
242,"召喚出寵物「小妖狐」。<hex:02100103>千年妖狐之子，不過卻只是普通的狐狸。","千年妖狐之子。只不過，這隻才出生沒多久，並不像其父母那樣具有魔力，也不能變化成人。這就表示它只是一隻普通的狐狸吧。","啊呀，我們可不想成為<hex:02100103>狐狸的獵物啊。<hex:02100103>　　　　——羅羅特恩","狐狸入睡","令範圍內我方寵物恢復100點體力。當該寵物為「動物」類型時，恢復150點體力。",65,50,3,False,True,False,False,False,7
243,"召喚出寵物「虎斑次郎」。<hex:02100103>黃色虎斑貓幼崽。太郎在哪？","非常可愛的黃色虎斑小貓。在險些成為惡名菁英盤中餐的時候被老練的怪物獵人救了下來。為它取名的獵人說，哪怕只把它自己救出來也好。太郎在哪呢？","小心，小貓咪好像在准<hex:02100103>備著什麼！<hex:02100103>　　　　——阿爾迪斯","野生的衝動","令範圍內敵人的移動速度降低70%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>5秒",65,40,4,False,False,True,False,False,4
244,"召喚出寵物「龍之孫」。<hex:02100103>龍之子的幼體。孩子的孩子是孫子。","龍之子的幼體。面對突如其來的魚叉，它雖然想要躲閃，但卻條件反射地把尾巴纏了上去，最終還是被捉到了，真是可憐。不過在大海之外的世界中卻出人意料地受歡迎，現在依然生氣勃勃。","我這正好有多餘的漁叉，<hex:02100103>你也試試！<hex:02100103>　　——找魚的甲人族","奪取陷阱","將敵方設定的陷阱作為己方陷阱發動。如果是攻擊陷阱，則傷害是原傷害的1.5倍。",45,40,2,False,False,True,False,False,1
245,"召喚出寵物「刺球球」。<hex:02100103>刺球爆彈怪的幼體。不會爆炸。","刺球爆彈怪的幼體。因為一感覺到危機就會膨脹，再加上油脂豐富極易燃燒等特點很像生活在西方的傳說中的妖異「爆彈怪」，所以就被人們取了這樣的名字。但其實並不是爆彈怪的一種。","對了，用刺球爆彈怪不<hex:02100103>就行了嗎？！<hex:02100103>　　　　　　——名吉","巨大化","令範圍內我方寵物的防禦力增加20。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",25,30,2,False,False,True,True,False,3
246,"召喚出寵物「分福」。<hex:02100103>擅長變化的貉狸幼獸。我是來報恩噠！","僱員得到的茶釜。真實身份好像是一隻貉狸幼獸，因為跟別人比試變化的能力，結果變不回原形了。僱員覺得它可憐，想讓它暫時先跟著身手高強的冒險者一起修行，所以就把它帶回來了。","滴水之恩尚需湧泉相報，<hex:02100103>何況是救命之恩。<hex:02100103>　　　　　　——飛燕","分福茶釜","令使用特殊技點數的寵物的防禦力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",30,80,3,False,False,False,True,False,3
247,"召喚出寵物「旅雀兒」。<hex:02100103>離家出走的家麻雀。來一場說走就走的旅行。","在巴兒達木霸道遇到的家麻雀。原本是生活在延夏農村的，但卻厭倦了整日只吃田裡害蟲的生活，所以想出去冒險。在旅途中遇到了胡鷹，為了變得像人家一樣強，就模仿起了胡鷹的幼鳥。","這些麻雀會自己去吃害<hex:02100103>蟲，是很好的小夥伴。<hex:02100103>　　　　　　——上田","啾啾！","令範圍內敵人的防禦力降低50%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>15秒",30,35,2,False,False,True,False,False,4
248,"召喚出寵物「迷你莉瑟」。<hex:02100103>仿照莉瑟製作的魔法人偶。帕帕力莫，看著吧……","由拂曉的資金管理人、心靈手巧的裁縫塔塔露精心製作的魔法人偶。再現了阿拉米格美麗的民族服飾。雖然外表看上去像舞女，但絕不是舞女。","既然她肯摘掉面具，<hex:02100103>就表示她已經釋懷了。<hex:02100103>　　　　　——阿爾菲諾","最終天堂","對範圍內的敵人造成230攻擊力的傷害。",55,40,4,False,True,True,False,False,1
249,"召喚出寵物「新型迷你夕霧」。<hex:02100103>一個夕霧是遠遠不夠的。","模仿夕霧的外形所製作的魔法人偶。據說是烈士庵的某位人偶師在冒險者攜帶的人偶的啟發下製作出來的。原本是為了紀念多瑪解放而投入生產，後來卻被人獻給了黃金港奉行……","明白……<hex:02100103>　——夕霧","暗殺刃","對範圍內的敵人每秒造成10點持續傷害。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>20秒",90,50,4,True,False,False,False,False,1
250,"召喚出寵物「迷你豪雪」。<hex:02100103>仿照豪雪製作的魔法人偶。劈風斬浪！","模仿豪雪的外形所製作的魔法人偶。再現了東洲奧薩德次大陸邊境國多瑪的武士大將威風凜凜的姿態。作為被人傳頌的劍豪，人偶的腰間也掛著他的愛刀左文字的模型。","帝國兵還告訴我們如果<hex:02100103>看到要立即通報呢！<hex:02100103>　　　　　　　——一畝","居合","對範圍內的敵人造成150攻擊力的傷害，並且令敵人的防禦力降低30%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",60,30,2,True,False,False,True,False,1
251,"召喚出寵物「迷你夜露」。<hex:02100103>以夜露為原型製作的魔法人偶。啊哈！","模仿夜露的外形製作的魔法人偶。似乎是某個雕金匠按照東方傳來的美人畫製作的。面容妖豔的她據說曾經是多瑪紅極一時的藝伎。","那個叫夜露的到底是多<hex:02100103>喜歡折磨多瑪人啊……<hex:02100103>　　　　　　——阿莉塞","煙袋盒","設定陷阱。10秒後可通過點擊發動陷阱按鈕起爆。對範圍內的敵人造成180攻擊力的傷害。",55,30,4,False,False,False,True,False,2
252,"召喚出寵物「迷你格林瓦特」。<hex:02100103>哇哈哈哈！","模仿格林瓦特的外形所製作的魔法人偶。據說是為了確認與魔導裝置的融合手術順序而製作的模型。到處都記有用帝國公共語寫下的注意事項。是足以印證帝國軍殘忍無情的物證之一。","哇哈哈哈哈！<hex:02100103>今天我是走了大運了！<hex:02100103>——格林瓦特","鏈鋸槍","擊退範圍內的敵人，並造成90攻擊力的傷害。",80,45,2,False,True,False,False,False,1
253,"召喚出寵物「迷你鯰魚精」。<hex:02100103>以鯰魚精為原型製作的魔法人偶噗！","以鯰魚精為原型製作的魔法人偶。由遠東之國的人偶師們製作，很久以前就在黃金港被人們當成土特產販賣。據說在近東的薩維奈曾經紅極一時。","哎噗？<hex:02100103>找我有什麼事噗？<hex:02100103>　　　　　——魚道","歪點子","打消範圍內敵人的所有強化效果。",60,55,3,False,False,True,True,False,6
254,"召喚出寵物「伊沃恩玩偶」。<hex:02100103>以雙豹伊沃恩為原型製作的魔法人偶。拍地！擊打！豹怒！","以雙豹伊沃恩為原型製作的魔法人偶……照理說是這樣，但它卻會動。調查之後並沒有在內部發現類似機關之類的構造，但它還是會動。看來只能當它是被什麼附身了。","哼！<hex:02100103>——伊沃恩","靈丹","令萌寵之門內寵物的體力恢復量變為2倍。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>20秒",65,55,3,False,True,False,True,False,9
255,"召喚出寵物「迷你奇美拉」。<hex:02100103>由賣不出去的碎布頭縫出來的玩偶。品味真差。","以妖異玩偶奇美拉為原形製作的奇形怪狀的魔法人偶。「居然有人能設計出品味這麼差的人偶」，說到這裡突然想到人偶的作者是誰，於是不禁咽下了後半句話。這就是所謂的大人吧。","這週邊有很多恢復了野<hex:02100103>性的合成獸。隨便走動<hex:02100103>會很危險的。<hex:02100103>　　　　——阿爾菲諾","噩夢","降低範圍內敵人特殊技點數最大值的50%。",55,60,3,False,False,True,True,False,4
256,"召喚出寵物「迷你食肉者」。<hex:02100103>小心，他會吃了你的！","某個著名的怪物獵人在將襲擊自己的盧恩族山賊打倒的時候得到的戰利品。好像是山賊頭子發給手下們的東西。身上那件有些可怕的山賊風格衣服正是魅力所在。","我看到了盧恩族的山賊，<hex:02100103>藏在前面。<hex:02100103>　　　　　——塞伊亞","老鼠的直覺","可以拆除敵人設定的陷阱。",65,60,3,False,True,False,False,False,6
257,"召喚出寵物「魔導復仇者追蹤型」。<hex:02100103>以魔導復仇者為原型製作的模型。復仇者集結！","帝國軍為了訓練而製作的魔導復仇者縮小版模型。通常用於指導操縱同機種無人機的部隊指揮官，傳授這台機械的特性與有效的使用方法。另外，在帝國之中也被當作玩具販賣。","這麼好玩的玩具怎麼能<hex:02100103>放著不玩呢……<hex:02100103>　　　　　　——尼祿","捶胸","增加自身的攻擊力和防禦力，且剩餘體力越少，增加量越大。體力每降低5%，攻擊力增加10，防禦力增加5。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",50,50,3,False,True,False,False,False,3
258,"召喚出寵物「吉多」。<hex:02100103>不知為何會在空中飛行的老龜。巨蝌蚪都行，老朽憑啥不行。","在妖歌海遇到的老龜。傳說它已經活了700多年，擁有強大的魔力，可以在空中飛行。不知為何，一看到藍色甲胄就會異常激動，原因不得而知。","這烏龜竟然會說話！<hex:02100103>　　　　　　——果布","大賢者","將召喚寵物的複唱時間縮短一半。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",40,55,2,False,False,False,True,False,9
259,"召喚出寵物「迷你艾克斯迪司」。<hex:02100103>以艾克斯迪司為原型製作的魔法人偶。","從德爾塔幻境中回收的神秘魔法人偶。在某部古典小說中有一個與主人公為敵的反派角色艾克斯迪司，這個人偶似乎就是以他為原型製作出來的。因為他身穿藍色甲胄，看上去很像騎士，但其真實身份卻是一名暗黑魔法師。","臭烏龜——！<hex:02100103>——艾克斯迪司","無之力","令使用特殊技點數的寵物的自動攻擊變為範圍攻擊。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>12秒",65,65,2,False,True,True,True,False,3
260,"召喚出寵物「迷你庫洛」。<hex:02100103>十歲的小姑娘最適合充當玩偶的原型啦。","模仿庫洛·阿里亞珀的外形所製作的魔法人偶。某天，羅薇娜商會專聘的工匠將它塞進庫洛手裡後，一言不發地轉身離開了。庫洛則轉頭就將它扔進了大人物雲集的獎勵列表當中。","你好！<hex:02100103>找我有什麼事嗎？<hex:02100103>——庫洛·阿里亞珀","奇談大冒險","令範圍內我方寵物的特殊技點數增加10。對擁有同效果特殊技的寵物無效。",25,40,3,False,False,True,False,False,3
261,"召喚出寵物「須佐之男之形」。<hex:02100103>有意思，真有意思！","以豪神須佐之男為原形製作的魔法人偶。左手拿八咫鏡，右手執天之叢雲，體內還有八尺瓊勾玉的縮小版模型。據說沉迷東方文化的人們在私下裡對這個人偶格外關注。","是誰，集齊了我分散在<hex:02100103>各地的靈魂？<hex:02100103>　　　　——須佐之男","天之叢雲","擊退範圍內的敵人，並造成90攻擊力的傷害。",55,40,1,True,False,False,False,True,1
262,"召喚出寵物「吉祥天女之形」。<hex:02100103>接受我的擁抱吧！","以美神吉祥天女為原形製作的魔法人偶。某位奇蹟生還的雕金匠為了重現那份究極的美而製作的，但卻讓看到的詩人提出了很多缺點。經歷了各種曲折後，最終才公開重新調整後的設計圖。","沐浴我的光輝，與祈禱<hex:02100103>之人一起酣然入睡吧！<hex:02100103>　　　　——吉祥天女","魅惑擁抱","令範圍內我方寵物恢復100點體力。當該寵物為「魔物」類型時，恢復150點體力。",30,55,1,True,False,False,True,False,7
263,"召喚出寵物「俾斯麥之形」。<hex:02100103>暴飲暴食不可取。","以雲神俾斯麥為原形製作的魔法人偶。俾斯麥餐廳的老闆聽說了召喚雲神的傳言，為了見一見傳說中的雲神，於是便拜託裁衣匠公會製作了這個魔法人偶。總覺得做出來的成品看上去很好吃。","雲神俾斯麥……<hex:02100103>好像是個比水神利維亞<hex:02100103>桑還能吃的大胃王啊。<hex:02100103>　　　　——阿爾菲諾","氣泡吹息","對敵人的防禦盾造成70%的傷害。對已被破壞的防禦盾無效。",25,30,3,False,True,False,True,False,8
264,"召喚出寵物「迷你飛燕」。<hex:02100103>仿照飛燕製作的魔法人偶。不勝感激！","以多瑪君主飛燕為原型製作魔法人偶。在帝國的暴政之下，多瑪的人偶師們原本是無法制作清房那種武裝機關人偶的，但他們卻偷偷地製作了這個，來表示自己內心的反抗。不勝感激！","我名叫飛燕，是統領多<hex:02100103>瑪的現任君主。<hex:02100103>　　　　　　　——飛燕","名將之材","令範圍內我方寵物的攻擊力增加20。當該寵物為「玩偶」類型時，攻擊力增加40。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>10秒",60,55,2,False,False,False,False,False,3
265,"召喚出寵物「羅波那之形」。<hex:02100103>看你們能否撐住這一擊！","以武神羅波那為原型製作的魔法人偶。是自詡為歷史學家的骨頜族為了將武神與英雄之間的戰役流傳千古，委託裁衣匠公會製作的。它完美重現了武神以武為榮、以勇為耀的雄猛身姿。看你們能否撐住這一擊！","武學真髓！<hex:02100103>　——羅波那","強多拉哈","擊退範圍內的敵人，並造成120攻擊力的傷害。",70,30,2,False,True,True,True,False,1
266,"召喚出寵物「甲人玩偶」。<hex:02100103>以付喪為原型製作的魔法人偶啊——","以付喪神附身的古代人偶「付喪」為原型製作的魔法玩偶。為了區分真正的付喪，碧甲族便將其塗成了跟自己一樣的綠色。目前正計劃把它當成特產，在黃金港大量出售。","甲人族是海洋之民——<hex:02100103>　　　　　　　——算盤","聚寶車","令範圍內我方寵物恢復100點體力。當該寵物為「玩偶」類型時，恢復150點體力。",40,40,3,False,False,False,True,True,7
267,"召喚出寵物「豆豆柴」。<hex:02100103>柴犬的幼犬。豆豆柴本身並不是一個犬種。","有些無良奸商將即便成年體型也依然小巧的柴犬起名為「豆豆柴」來販賣，但事實上並不存在「豆豆柴」這種狗，如果有人飼養它們，體型一定就會變大。為了不讓買家把狗養大後來找他們算帳，所以他們通常都是賣完就跑。","說起來，魏吉以前還嚷<hex:02100103>嚷著想要養狗來著……<hex:02100103>　　　　　　——比格斯","毒豆","對範圍內的敵人造成150攻擊力的傷害，並且令敵人的防禦力降低30%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",60,30,3,False,True,False,True,False,1
268,"召喚出寵物「天狗玩偶」。<hex:02100103>是天狗，是天狗幹的！","以天狗為原型製作的玩偶。明明就是個普通的玩偶卻能活蹦亂跳的，一定是天狗搗的鬼。不僅如此，明明拿到了五個魔晶石孔的極品武具，武具卻不知道在什麼時候變成了天狗玩偶，這也一定是天狗搗的鬼。","……載滿物資的飛空艇<hex:02100103>失蹤了？<hex:02100103>　　　　　——魯特勒蒙","天狗搗鬼","令範圍內敵人的移動速度降低70%。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>5秒",30,70,3,False,False,True,True,False,4
269,"召喚出寵物「象魔人偶」。<hex:02100103>為什麼是全裸的？","在運河深層發現的以象魔族為原型製作的魔法人偶。原本人偶身上是穿著奢華衣物的，但卻被偷盜寶石的盜賊拿走了，因此現在呈全裸的模樣。怪不得看上去有點害羞呢。","象魔族是扎根在近東地<hex:02100103>域的獸人，特徵是長著<hex:02100103>一張大象臉。<hex:02100103>　　　　　——艾爾珊德","毆打","對範圍內的敵人造成230攻擊力的傷害。",80,20,2,False,True,False,True,False,1
270,"召喚出寵物「迷你拉姆薩」。<hex:02100103>仿照真正的英雄製作的魔法人偶。","仿照被歷史的黑暗所埋葬的孤身一人的英雄所製作的魔法人偶。大熱劇作家傑諾米·申·雷克森提爾稱，他才是伊瓦利斯的建國功臣——真正的英雄拉姆薩……","迪利塔！真開心啊，<hex:02100103>居然有你來接我。<hex:02100103>——拉姆薩·貝奧爾甫","我有努力！","令使用特殊技點數的寵物無敵。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>6秒",50,50,4,False,True,True,True,False,3
271,"召喚出寵物「小樹袋熊」。<hex:02100103>樹袋熊的幼獸。正是想要出門旅行的年紀。","樹袋熊的幼獸。前來採伐的僱員不小心砍到了它棲息的樹木，於是被它緊緊抱住，只好帶著它踏上了冒險之旅。儘管它長得很可愛，但想要威脅別人的時候卻會發出非常可怕的叫聲。不能被它的外表迷惑！","砍樹什麼的，太浪<hex:02100103>費我的寶貝斧頭了<hex:02100103>好不？<hex:02100103>　　　——埃利姆斯","行軍","打消範圍內我方身上的弱化效果。",20,80,2,False,False,True,True,False,6
272,"召喚出寵物「椒鹽海豹」。<hex:02100103>它也不知道怎麼跟你解釋它是怎麼誤入鹽湖的，畢竟它只是一隻小海豹。","海豹的幼獸，不知道經歷了什麼誤入了鹽湖。因為是在鹽湖發現的，所以人們給它在名字裡加個「鹽」字，後來又不知道什麼時候傳成了「椒鹽」……其實原本是生活在大海裡的動物。","再曬幾天應該<hex:02100103>就可以了。<hex:02100103>　——某個貓魅","抱豹","降低範圍內敵人特殊技點數最大值的70%。",50,50,1,False,False,False,False,True,4
273,"召喚出寵物「六角小螈螈」。<hex:02100103>與小鈍口螈相似的神秘兩棲動物。","與小鈍口螈相似的神秘兩棲動物。釣上來的僱員說自己也不知道這到底是什麼動物，就根據外形起了個名叫六角小螈螈。誰也不知道這隻生物是從哪來的，而且不知道為什麼，那個僱員也堅決不肯說出自己是在哪裡把它釣上來的。","哎呀，算了。誰都會有<hex:02100103>一兩個不能說的秘密。<hex:02100103>　　　　　——布萊蒙達","螈螈之舞","令萌寵之門內寵物的體力恢復量變為2倍。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>20秒",20,80,2,False,False,False,False,False,9
274,"召喚出寵物「伊克西翁玩偶」。<hex:02100103>天降電光！","以基拉巴尼亞地區傳說中的古代幻獸伊克西翁為原型製作的魔法人偶。據說是當地居民為了讓冒險者們勇敢地前去討伐危險的伊克西翁而共同出資製作出來的。請大家務必都去參加……","下手的時候要又快又準，<hex:02100103>就像撕開雲層的雷電一樣<hex:02100103>迅速。<hex:02100103>　　　　　　——加努瓦利","天降電光","對範圍內的敵人每秒造成10點持續傷害。<hex:02100103><hex:024804F201F803><hex:024904F201F903>持續時間：<hex:0249020103><hex:0248020103>20秒",60,75,3,False,False,True,True,False,1
