key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
800,"索敵指令：偷食物的小魔精","我們的運輸隊遭到了小魔精的襲擊，食物都被奪走了。之後，小魔精變成野生動物隱藏了起來。希望能夠有人幫忙找出，並將其討伐。<hex:02100103>（首先對風元精使用情感動作「戳指」，對動作有反應的風元精會發出淡光，這就說明其可能持有「流光水晶」。對其他魔物使用這種水晶，便可讓討伐對象現出原形。）",103,2,17,2,20,20,1,0,107,107,False,34,206,0,55,80012,196625,True,4,0.8,0,0,1,34,3,4103445,110051,True,3258961,14
801,"殲敵指令：入魔的蕾芙奎因","「最後之民」是三番兩次對艾歐澤亞諸國進行破壞的邪教教團。其成員「入魔的蕾芙奎因」出現在了九藤地區。那傢伙可以操縱死靈，是個強敵。希望有能力的冒險者務必將其討伐。",105,2,17,2,20,20,1,0,107,107,False,34,206,0,55,80012,196626,True,4,0.8,0,0,1,22,3,4103445,110051,True,4164730,14
802,"防衛指令：被落下的油壺","向恆輝隊提供補給物資的商隊遭到了蜥蜴人族的襲擊。大多數貨物都完好無損，但有幾件貨物掉在了路上。保護恆輝隊的油壺，擊退蜥蜴！",107,2,18,3,20,20,1,0,300,300,False,34,207,0,44,80013,196627,True,4,0.8,0,0,1,36,3,4103464,110054,True,3446733,14
803,"迎擊指令：保護望樓建設地","最近蜥蜴人族活動頻繁，現已危及東薩納蘭的交易路線。我們為了監視那些臭爬蟲的行動，準備建造新的監視塔樓。希望能夠有人在施工開始之前，消滅建設地的魔物。",108,2,18,3,20,5,1,0,300,300,False,34,207,0,44,80013,196628,True,4,0.8,0,0,1,21,3,4103464,110054,True,3446703,14
804,"索敵指令：煽動野獸的惡靈","近日興奮的野獸襲擊補給部隊和商隊的事件頻發。看來是有惡靈變成野生動物，煽動野獸們發起襲擊的。希望能夠有人幫忙找出棘手的惡靈，並將其討伐。<hex:02100103>（首先對土元精使用情感動作「戳指」，對動作有反應的土元精會發出淡光，這就說明其可能持有「流光水晶」。對其他魔物使用這種水晶，便可讓討伐對象現出原形。）",109,2,18,3,20,20,1,0,300,300,False,34,207,0,44,80013,196629,True,4,0.8,0,0,1,34,3,4103464,110054,True,3446726,14
805,"殲敵指令：精煉之人瑪瑪恩佐","我們接到了發現「精煉之人」瑪瑪恩佐的報告。這個人是一名被蠻神伊弗利特「精煉」過的咒術師。蠻神「精煉」過的信徒越多，其力量就會變得越強。雖然對人類出手有些過意不去，不過還是希望能夠有人去打倒那個咒術師，削減蠻神的力量。",110,2,18,3,20,20,1,0,300,300,False,34,207,0,44,80013,196630,True,4,0.8,0,0,1,22,3,4103464,110054,True,4164765,14
806,"防衛指令：保護奧修昂火炬的物資","為了強化莫拉比造船廠的警戒，我們計劃將奧修昂火炬作為望樓使用。但在往那裡輸送物資的時候，盧恩族的盜賊放出魔物襲擊了運輸部隊。希望能夠有人前去保護「軍需物資」，並消滅敵人。",98,2,16,1,25,20,1,0,337,337,False,34,205,0,31,80011,196631,True,4,0.8,0,0,1,36,3,4103304,110049,True,4178181,14
807,"迎擊指令：魚人族迎擊戰","魚人族的士兵從拉諾西亞低地的南岸上岸，在空心穴一帶進行可疑的儀式。看來是企圖將地脈切斷，使莫拉比造船廠的乙太之光無法使用。希望能夠有人立刻前去迎擊魚人。",100,2,16,1,25,5,1,0,337,337,False,34,205,0,31,80011,196632,True,4,0.8,0,0,1,21,3,4103304,110049,True,4167152,14
808,"索敵指令：騷擾警備兵的小魔精","近日，小魔精襲擊戒備中的警備兵的事件頻發，對我們執行任務造成了很大困擾。現在小魔精變成野生動物隱藏了起來。希望能夠有人幫忙找出，並將其討伐。<hex:02100103>（首先對雷元精使用情感動作「戳指」，對動作有反應的雷元精會發出淡光，這就說明其可能持有「流光水晶」。對其他魔物使用這種水晶，便可讓討伐對象現出原形。）",98,2,16,1,25,20,1,0,337,337,False,34,205,0,31,80011,196633,True,4,0.8,0,0,1,34,3,4103304,110049,True,4167151,14
809,"殲敵指令：妄言的曼賽爾","我們接到報告說目擊到了邪教教團「最後之民」的死靈術士曼賽爾。那傢伙是個行蹤詭異的通緝犯，而且經常說出聳人聽聞的言論，所以我們決不能錯過這次機會。不過那傢伙會呼喚出死靈，請前去討伐的冒險者多加注意。",99,2,16,1,25,20,1,0,337,337,False,34,205,0,31,80011,196634,True,4,0.8,0,0,1,22,3,4103304,110049,True,4164750,14
810,"防衛指令：楓糖漿防衛隊","人是鐵，飯是鋼。不論什麼樣的精兵強將都離不開糧食。因此我們利用森林賜予的楓糖漿，製造優質的易攜帶食品。希望能夠有人保護我們部隊設定的「樹汁採取器」，打倒前來的蜜蜂。",103,2,17,2,25,20,1,0,107,107,False,34,206,0,55,80012,196635,True,4,0.8,0,0,1,36,3,4103445,110052,True,3258962,14
811,"迎擊指令：消滅敵對的妖精族","變成蠻神「拉姆」狂信者的妖精族企圖建造新的據點。這樣下去那些對我們表示友好的妖精族的生活也將會受到威脅。希望能夠有人立即趕往現場，消滅敵對的妖精族。",105,2,17,2,25,5,1,0,107,107,False,34,206,0,55,80012,196636,True,4,0.8,0,0,1,21,3,4103445,110052,True,3258960,14
812,"索敵指令：惡靈的迷惑","夜間巡邏的士兵接連遇險。熟悉森林的士兵會迷路，是因為受到惡靈的迷惑了吧。希望能夠有人幫忙找出變成野生動物的惡靈，將其消滅。<hex:02100103>（首先對風元精使用情感動作「戳指」，對動作有反應的風元精會發出淡光，這就說明其可能持有「流光水晶」。對其他魔物使用這種水晶，便可讓討伐對象現出原形。）",105,2,17,2,25,20,1,0,107,107,False,34,206,0,55,80012,196637,True,4,0.8,0,0,1,34,3,4103445,110052,True,3258961,14
813,"殲敵指令：「大羽翼」帕妮希亞","「大羽翼」帕妮希亞可以利用幻術操縱草木綱的魔物。她原本對人類挺友好的，可是現在卻已經淪為濫殺無辜的罪惡之徒。希望能夠有人給與那傢伙相應的懲罰，將其消滅。",105,2,17,2,25,20,1,0,107,107,False,34,206,0,55,80012,196638,True,4,0.8,0,0,1,22,3,4103445,110052,True,4164730,14
814,"防衛指令：保護加固牆壁的建材","我們計劃修繕第七靈災中崩壞的枯骨營地的防禦壁。不過，蜥蜴人族極有可能來阻礙我們的作業。希望能夠有人前去保護「加固牆壁的建材」，並將那些接近的臭爬蟲消滅！",108,2,18,3,25,20,1,0,300,300,False,34,207,0,44,80013,196639,True,4,0.8,0,0,1,36,3,4103464,110055,True,3446708,14
815,"迎擊指令：襲擊道路的野獸們","近來興奮的野獸襲擊補給部隊、商隊的事件時有發生。恐怕是因為肉食動物增加，導致獵物不足的緣故。我們必須要阻止事態繼續擴大。希望能夠有人前往指定地點，迎擊野獸！",109,2,18,3,25,5,1,0,300,300,False,34,207,0,44,80013,196640,True,4,0.8,0,0,1,21,3,4103464,110055,True,3446699,14
816,"索敵指令：妨礙物流的小魔精","煩人的小魔精變成野生大山羊堵住了道路，這嚴重妨礙了我們的補給部隊和商隊運輸貨物。為了保持物流的暢通，希望能夠有人幫忙找出小魔精，並將其消滅。<hex:02100103>（首先對土元精使用情感動作「戳指」，對動作有反應的土元精會發出淡光，這就說明其可能持有「流光水晶」。對其他魔物使用這種水晶，便可讓討伐對象現出原形。）",109,2,18,3,25,20,1,0,300,300,False,34,207,0,44,80013,196641,True,4,0.8,0,0,1,34,3,4103464,110055,True,3446695,14
817,"殲敵指令：「打火心」瑪格麗","縱火慣犯「打火心」瑪格麗是蠻神伊弗利特的狂信者。而且那傢伙還會使用禁書的力量操縱妖異。希望能夠有人前去消滅這個可惡的縱火犯。執行任務時請小心她所召喚出來的妖異。",110,2,18,3,25,20,1,0,300,300,False,34,207,0,44,80013,196642,True,4,0.8,0,0,1,22,3,4103464,110055,True,4164765,14
818,"防衛指令：修理橋樑的資材","「道路」是能否迅速執行軍事行動的關鍵。因此，我們部隊會定期檢查橋樑，進行修理。希望冒險者們能夠保護「修理橋樑的資材」不受地靈族的破壞，擔任警衛兵的工作。",101,2,16,1,30,20,1,0,206,206,False,34,205,0,32,80011,196643,True,4,0.8,0,0,1,36,3,4103440,110050,True,4178203,14
819,"迎擊指令：魚人族斥候部隊迎擊戰","有情報顯示在鮮血濱附近出現了一支魚人族的斥候部隊。希望能夠有人立即前往現場，收拾掉那些臭魚。不過，我們還收到了消息說「海蛇之舌」為了掩護魚人族上岸，也正趕往現場。執行任務時請多加小心。",100,2,16,1,30,5,1,0,206,206,False,34,205,0,32,80011,196644,True,4,0.8,0,0,1,21,3,4103440,110050,True,4167305,14
820,"索敵指令：搜查喬裝的帝國兵","據悉，加雷馬帝國軍向盧恩族的黑市商人採購物品。現在帝國兵喬裝成海盜，出現在了交易現場。希望能夠有人找出帝國兵，並將其消滅。<hex:02100103>（首先對盧恩人使用情感動作「質疑」進行詢問，對動作有反應的盧恩人會發出淡光，這就說明其可能持有「魔導通訊機」。對其他海盜使用這種儀器，便可讓討伐對象現出原形。）",99,2,16,1,30,20,1,0,206,206,False,34,205,0,32,80011,196645,True,4,0.8,0,0,1,34,3,4103440,110050,True,4167315,14
821,"殲敵指令：第426團募緣修士籍蠱","地靈族的第426團募緣修士籍蠱曾經殺害了我們黑渦團30名官兵，而且仍在被通緝。近日有情報說他出現在了鮮血濱附近。那傢伙會使用鍊金術創造出魔物並加以操縱，是個可怕的對手。希望能夠有人將其消滅。執行任務時要小心他招出來的魔物。",100,2,16,1,30,20,1,0,206,206,False,34,205,0,32,80011,196646,True,4,0.8,0,0,1,22,3,4103440,110050,True,4164762,14
822,"援護指令：第426洞穴団せん滅作戦","新たな採掘地を求めて、コボルド族の集団「第426洞穴団」がブラッドショアに進出してきた。このまま奴らに根付かれる訳にはいかん。我が隊の陸戦兵と協力し、敵をせん滅せよ。我らの団結力を見せつけてやるのだ。",102,2,16,1,30,20,1,0,206,206,False,34,205,0,32,80011,196647,True,4,0.8,0,0,1,33,3,4103440,110050,True,4167317,14
823,"防衛指令：保護隱藏的軍糧","為應對緊急情況的發生，我們在森林中設定了糧食保管地。但被惡徒團伙「寄生蜂團」發現了。希望能夠有人立即前往糧食保管地，保護「隱藏的軍糧」，消滅那些盯上糧食的惡徒。",103,2,17,2,30,20,1,0,123,123,False,34,206,0,56,80012,196648,True,4,0.8,0,0,1,36,3,4106909,110053,True,4178226,14
824,"迎擊指令：強化營地的事前準備","為了改善南部林區的治安，現計劃增加恬靜路營地的兵力。但這樣一來，我們就必須對營地進行擴建工作。希望能夠有人在施工開始之前，消滅礙事的魔物。",104,2,17,2,30,5,1,0,123,123,False,34,206,0,56,80012,196649,True,4,0.8,0,0,1,21,3,4106909,110053,True,4167634,14
825,"索敵指令：找出喬裝的帝國兵","據悉，加雷馬帝國軍向哥布林族的黑市商人採購食物。現在帝國兵喬裝成當地的偷獵者，企圖進行交易。希望能夠有人找出帝國兵，並將其打倒。<hex:02100103>（首先對哥布林使用情感動作「質疑」進行詢問，對動作有反應的哥布林會發出淡光，這就說明其可能持有「魔導通訊機」。對其他偷獵者使用這種儀器，便可讓討伐對象現出原形。）",105,2,17,2,30,20,1,0,123,123,False,34,206,0,56,80012,196650,True,4,0.8,0,0,1,34,3,4106909,110053,True,3799684,14
826,"殲敵指令：變節者克萊爾維斯","我們收到了通緝犯克萊爾維斯的目擊情報。這傢伙當初背叛神勇隊轉而加入「最後之民」這一邪教，是一個相當不好對付的人。據悉，他還持有封印著妖異的禁書。希望能夠有人前去將其討伐。執行任務時一定要小心他召喚出來的妖異。",105,2,17,2,30,20,1,0,123,123,False,34,206,0,56,80012,196651,True,4,0.8,0,0,1,22,3,4106909,110053,True,4164736,14
827,"援護指令：白狼隊の実戦訓練","我々白狼隊は、グリダニア在住の若き志願兵によって構成された部隊です。士気は高いのですが、その反面、実踐経験には乏しいのです。歴戦の冒険者の皆様、ぜひ魔物相手の実戦訓練に同行し、模範を示してください。",106,2,17,2,30,20,1,0,123,123,False,34,206,0,56,80012,196652,True,4,0.8,0,0,1,33,3,4106909,110053,True,3799688,14
828,"防衛指令：工兵中隊的資材","橫跨斷崖的橋樑因為風沙而受損了。我們工兵隊正計劃對其進行修理。但當地經常有盧恩族的盜賊出沒。希望能夠有人前去保護「修理橋樑的資材」，並擊退盧恩族。",108,2,18,3,30,20,1,0,313,313,False,34,207,0,45,80013,196653,True,4,0.8,0,0,1,36,3,4103469,110056,True,4178237,14
829,"迎擊指令：殲滅蜥蜴人斥候部隊","友軍部隊發來了發現附近有蜥蜴人族斥候部隊的報告。這有可能是他們大規模進攻的前兆。為了挫挫那些臭傢伙的銳氣，希望能夠有人立即趕往現場，消滅敵軍的斥候部隊。",112,2,18,3,30,5,1,0,313,313,False,34,207,0,45,80013,196654,True,4,0.8,0,0,1,21,3,4103469,110056,True,3437845,14
830,"索敵指令：現身交易現場的帝國兵","據悉，加雷馬帝國軍向無良商人採購物品。現在帝國兵喬裝成當地居民，出現在了交易現場。希望能夠有人找出帝國兵，並將其消滅。<hex:02100103>（首先對商人使用情感動作「質疑」進行詢問，對動作有反應的商人會發出淡光，這就說明其可能持有「魔導通訊機」。對其他惡人使用這種儀器，便可讓討伐對象現出原形。）",110,2,18,3,30,20,1,0,313,313,False,34,207,0,45,80013,196655,True,4,0.8,0,0,1,34,3,4103469,110056,True,3437847,14
831,"殲敵指令：「焚刑人」羅德古·春","據悉，可以操縱火焰系魔物的蜥蜴人族暗殺者——「焚刑人」羅德古·春出現在了小阿拉米格。這次一定要為葬身於那傢伙炎下的士兵們報仇！希望能夠有人前去將其消滅！執行任務時也要小心他召喚出來的其他魔物。",110,2,18,3,30,20,1,0,313,313,False,34,207,0,45,80013,196656,True,4,0.8,0,0,1,22,3,4103469,110056,True,4164772,14
832,"援護指令：アラミゴ志願兵の実戦訓練","我が不滅隊には、祖國をガレマール帝國軍に滅ぼされたアラミゴの民が多數在籍している。だが、士気は旺盛なれども、経験が不足している者も少なくない。魔物を相手に行う実戦訓練に同行し、模範を示してくれ！",111,2,18,3,30,20,1,0,313,313,False,34,207,0,45,80013,196657,True,4,0.8,0,0,1,33,3,4103469,110056,True,3437848,14
833,"防衛指令：臨時監視所的篝火","為出口軍用陸行鳥，我們要提供給伊修加德教皇廳兵力。去保護設立在庫爾札斯中央高地的對鳥人族臨時監視所。守護監視所的篝火，擊退鳥人族。",100,2,16,4,35,20,1,0,385,385,False,34,205,0,63,80014,196658,True,4,0.8,0,0,1,36,3,4270131,110081,True,4296392,14
834,"索敵指令：在雲海搗亂的小魔精","對伊修加德軍來說，雲海這種優質漁場是他們重要的食材來源。而現在，有小魔精裝成野生生物在那裡鬧事。請殲滅它們。<hex:02100103>（首先對徘徊妖火使用情感動作「戳指」，對動作有反應的徘徊妖火會發出淡光，這就說明其可能持有「流光水晶」。對其他魔物使用這種水晶，便可讓討伐對象現出原形。）",100,2,16,4,35,20,1,0,385,385,False,34,205,0,63,80014,196673,True,4,0.8,0,0,1,34,3,4270131,110081,True,3631240,14
835,"殲敵指令：補給通道的威脅","為遵守和教皇廳的協定，履行後方支援的職責，我們決定去排除威脅補給通道的大型古菩猩猩。但我聽說，受古菩猩猩的妖氣影響，周遭的魔物也變得異常凶暴。請小心古菩猩猩以外的魔物。",100,2,16,4,35,20,1,0,385,385,False,34,205,0,63,80014,196674,True,4,0.8,0,0,1,22,3,4270131,110081,True,3631242,14
836,"","",0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,False,0,0
837,"","",0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,False,0,0
838,"殲敵指令：氣流師羅托里·阿華坦","封印著異界妖異的禁書被鳥人族搶走了。對方是普通氣球操縱員，他想利用禁書的力量立下戰功，出人頭地。小心他召喚出來的妖異，抹殺掉他。",105,2,17,4,35,20,1,0,385,385,False,34,206,0,63,80014,196659,True,4,0.8,0,0,1,22,3,4270131,110081,True,3631241,14
839,"迎擊指令：阿德內爾占星台的威脅","伊修加德教皇廳向我們發來了協力請求。阿德內爾占星台受到了魔物的威脅，為了強化與鄰國的關係，請去協助占星台。打倒威脅占星台安全的魔物。",132,2,17,4,35,5,1,0,385,385,False,34,206,0,63,80014,196660,True,4,0.8,0,0,1,21,3,4270131,110081,True,3631239,14
840,"索敵指令：驅逐寄生蟲","伊修加德與我們簽訂了羊毛出口協議，但他們的羊都染上了寄生蟲。請用火烘烤羊，找出它們身上的寄生蟲並給予消滅。<hex:02100103>（首先對徘徊妖火使用情感動作「戳指」，對動作有反應的徘徊妖火會發出淡光，這就說明其可能持有「鬼火種」。對其他魔物使用這種水晶，便可讓討伐對象現出原形。）",104,2,17,4,35,20,1,0,385,385,False,34,206,0,63,80014,196675,True,4,0.8,0,0,1,34,3,4270131,110081,True,3631240,14
841,"","",0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,False,0,0
842,"","",0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,False,0,0
843,"迎擊指令：鳥人族的小規模部隊","與龍族陷入苦戰的伊修加德向我們發來了協力請求。我們決定按照協定，派一支外國人部隊前往伊修加德，以擴大活動範圍為目的，消滅鳥人族的小規模部隊。",111,2,18,4,35,5,1,0,385,385,False,34,207,0,63,80014,196661,True,4,0.8,0,0,1,21,3,4270131,110081,True,3631240,14
844,"索敵指令：調查偽裝成蠻族的惡靈","據伊修加德教皇廳提供的情報分析，有一些惡靈偽裝成蠻族四處活動。請咒術師公會前去調查情報的真偽。<hex:02100103>（首先對冰元精使用情感動作「戳指」，對動作有反應的冰元精會發出淡光，這就說明其可能持有「流光水晶」。對其他魔物使用這種水晶，便可讓討伐對象現出原形。）",110,2,18,4,35,20,1,0,385,385,False,34,207,0,63,80014,196662,True,4,0.8,0,0,1,34,3,4270131,110081,True,3631242,14
845,"防衛指令：違法毒藥貨箱","經查明，以烏爾達哈為據點的黑市商人在向異端者販賣大量違法毒藥。我們已經控制了黑市商人，並問出了交易場所。毒藥貨箱是重要的物證，請馬上趕往現場，從異端者手中保護毒藥貨箱。",111,2,18,4,35,20,1,0,385,385,False,34,207,0,63,80014,196676,True,4,0.8,0,0,1,36,3,4270131,110081,True,4404038,14
846,"","",0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,False,0,0
847,"","",0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,False,0,0
848,"殲敵指令：怒號的米瑪斯","伊修加德教皇廳向我們發來了協力請求。去支援飽受巨人族騷擾的伊修加德。此回任務是暗殺巨人的首領。邊留意敵人的增援，邊完成任務。",99,2,16,4,40,20,1,0,402,402,False,34,205,0,63,80014,196663,True,4,0.8,0,0,1,22,3,4270237,110082,True,3637456,14
849,"索敵指令：潛伏在庫爾札斯的通緝犯","我們在遙遠的庫爾札斯發現了因阻礙友軍部隊而被通緝的小魔精。火速趕往庫爾札斯，尋找偽裝成野生生物的通緝犯，並將它抹殺。<hex:02100103>（首先對徘徊妖火使用情感動作「戳指」，對動作有反應的徘徊妖火會發出淡光，這就說明其可能持有「流光水晶」。對其他魔物使用這種水晶，便可讓討伐對象現出原形。）",100,2,16,4,40,20,1,0,402,402,False,34,205,0,63,80014,196664,True,4,0.8,0,0,1,34,3,4270237,110082,True,3637488,14
850,"迎擊指令：吃陸行鳥的魔物","本想從伊修加德進口軍用陸行鳥，可沒想到遭到了魔物的襲擊，損失了不少陸行鳥。為防止此類事情再次發生，我們決定在庫爾札斯討伐魔物。我們已經獲得教皇廳的許可，請你盡情戰鬥吧。",100,2,16,4,40,5,1,0,402,402,False,34,205,0,63,80014,196677,True,4,0.8,0,0,1,21,3,4270237,110082,True,3637466,14
851,"","",0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,False,0,0
852,"","",0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,False,0,0
853,"迎擊指令：威脅前哨的魔物","根據陸行鳥出口協定，我們要派遣武力對鄰國伊修加德進行支援。請冒險者部隊前往庫爾札斯中央高地的白雲崖前哨，驅逐對當地安全造成威脅的魔物。",132,2,17,4,40,5,1,0,402,402,False,34,206,0,63,80014,196665,True,4,0.8,0,0,1,21,3,4270237,110082,True,3637488,14
854,"殲敵指令：叫喊者貝茲爾·輝扎恩","在黑衣森林進行黑暗儀式的鳥人族術師，逃過神勇隊的追捕，去了庫爾札斯。馬上去追捕鳥人族術師，並消滅掉他。對方會使役妖異，請小心他的使魔。",105,2,17,4,40,20,1,0,402,402,False,34,206,0,63,80014,196678,True,4,0.8,0,0,1,22,3,4270237,110082,True,3637501,14
855,"防衛指令：追擊者的遺物","我的夥伴為追擊鳥人族去了庫爾札斯，但現在他已經成了不歸人，請去尋找他的遺物。血的味道很有可能招引來魔物。發現遺物後，請你從魔物手中保護它。",105,2,17,4,40,20,1,0,402,402,False,34,206,0,63,80014,196679,True,4,0.8,0,0,1,36,3,4270237,110082,True,4404052,14
856,"","",0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,False,0,0
857,"","",0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,False,0,0
858,"防衛指令：送往前哨的支援物資","運輸補給物資的機動部隊在路上遭到巨人族襲擊，他們雖設法逃至前哨，卻掉了不少貨物。在他們準備好回收貨物前，先保護好掉落的補給物資，驅趕巨人族。",111,2,18,4,40,20,1,0,402,402,False,34,207,0,63,80014,196666,True,4,0.8,0,0,1,36,3,4270237,110082,True,4296428,14
859,"索敵指令：驚嚇調查員的惡靈","聖寇伊納克財團向我們發來了協力請求。有一些奇怪的惡靈偽裝成基迦巨人族驚嚇調查員。讓它們現出原形，並淨化掉它們。<hex:02100103>（首先對冰元精使用情感動作「戳指」，對動作有反應的冰元精會發出淡光，這就說明其可能持有「流光水晶」。對其他魔物使用這種水晶，便可讓討伐對象現出原形。）",110,2,18,4,40,20,1,0,402,402,False,34,207,0,63,80014,196667,True,4,0.8,0,0,1,34,3,4270237,110082,True,3637501,14
860,"殲敵指令：冰霜龍鳥","伊修加德向我們提供軍用陸行鳥，作為交換，我們要對他們進行支援。去討伐在當地出沒的龍族眷屬冰霜龍鳥。它很有可能會呼喚來其他的眷屬，請多多小心。",111,2,18,4,40,20,1,0,402,402,False,34,207,0,63,80014,196680,True,4,0.8,0,0,1,22,3,4270237,110082,True,3637466,14
861,"","",0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,False,0,0
862,"","",0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,False,0,0
863,"迎擊指令：威脅調查地安全的基迦巨人族","去支援正在挖掘種古代亞拉戈文明文物的聖寇伊納克財團。從北阿巴拉提亞山脈南下的基迦巨人族正在威脅那裡的挖掘工人的人身安全。殲滅侵入調查地的基迦巨人族。",100,2,16,4,45,5,1,0,416,416,False,34,205,0,67,80014,196668,True,4,0.8,0,0,1,21,3,4258843,110083,True,4261622,14
864,"殲敵指令：皈依者阿耳曼泰爾","被故鄉放逐的異端者皈依者阿耳曼泰爾正在擾亂摩杜納的治安。他原本是教皇廳忠誠的騎兵，卻犯下錯誤，如今與龍族眷屬為伴。邊留心增援，邊打倒他。",99,2,16,4,45,20,1,0,416,416,False,34,205,0,67,80014,196669,True,4,0.8,0,0,1,22,3,4258843,110083,True,4261601,14
865,"防衛指令：魔導機器的殘骸","帝國中央堡向銀淚湖北岸派遣了小規模的帝國軍部隊。帝國遲遲不送來補給品，他們準備在銀淚湖回收飛空戰艦的殘骸，並加以再利用。趕在他們前面保護殘骸，討伐帝國兵。",100,2,16,4,45,20,1,0,416,416,False,34,205,0,67,80014,196681,True,4,0.8,0,0,1,36,3,4258843,110083,True,4404077,14
866,"","",0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,False,0,0
867,"","",0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,False,0,0
868,"防衛指令：阿格里俄斯號的研究任務","我們正在從墜落的飛空戰艦阿格里俄斯號上回收材料，以供研究使用。可誰知基迦巨人族也對此有興趣，並準備襲擊我們。邊保護研究用的資料，邊打倒基迦巨人族。",104,2,17,4,45,20,1,0,416,416,False,34,206,0,67,80014,196670,True,4,0.8,0,0,1,36,3,4258843,110083,True,4296681,14
869,"索敵指令：支援物資的盜竊犯","小魔精偷走了我們玄豬隊送往聖寇伊納克財團的支援物資。找出偽裝成野生生物的小魔精，收拾掉它們。<hex:02100103>（首先對雷元精使用情感動作「戳指」，對動作有反應的雷元精會發出淡光，這就說明其可能持有「流光水晶」。對其他魔物使用這種水晶，便可讓討伐對象現出原形。）",103,2,17,4,45,20,1,0,416,416,False,34,206,0,67,80014,196671,True,4,0.8,0,0,1,34,3,4258843,110083,True,4261624,14
870,"迎擊指令：第五步兵大隊所屬部隊","帝國中央堡向銀淚湖北岸派遣了帝國兵，並好像在調查著些什麼。雖不知道他們的目的是什麼，但不能放他們任意妄為。前往銀淚湖，討伐帝國兵。",132,2,17,4,45,5,1,0,416,416,False,34,206,0,67,80014,196682,True,4,0.8,0,0,1,21,3,4258843,110083,True,4394805,14
871,"","",0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,False,0,0
872,"","",0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,False,0,0
873,"殲敵指令：紅髮的俄刻阿諾斯","基迦巨人族視水晶塔為聖地，因此聚集在銀淚湖畔。他們的首領紅髮的俄刻阿諾斯十分好戰，邊留意增援，邊幫聖寇伊納克財團殺掉俄刻阿諾斯。",111,2,18,4,45,20,1,0,416,416,False,34,207,0,67,80014,196672,True,4,0.8,0,0,1,22,3,4258843,110083,True,4261624,14
874,"迎擊指令：與聖寇伊納克財團的交易","聖寇伊納克財團向我們提供挖掘調查的結果，我們從中分析情報。相對的，我們也要保障他們運輸通道的安全。前往指定地點，驅除威脅運貨人安全的魔物。",111,2,18,4,45,5,1,0,416,416,False,34,207,0,67,80014,196683,True,4,0.8,0,0,1,21,3,4258843,110083,True,4394805,14
875,"防衛指令：古代亞拉戈的遺物","聖寇伊納克財團向我們發來了支援請求。據說，野生魔物經常會來糟蹋他們挖掘出的遺物。火速趕往現場，保護挖掘品，討伐魔物。",111,2,18,4,45,20,1,0,416,416,False,34,207,0,67,80014,196684,True,4,0.8,0,0,1,36,3,4258843,110083,True,4404114,14
876,"","",0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,False,0,0
877,"","",0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,False,0,0
878,"討伐任務：消滅交匯河的魔物","近來在隼巢與金砧塔之間時有發生騎兵團的士兵被魔物襲擊的事件。想要重建皇都的防衛網，必須先讓此地恢復安定。火速趕往現場，消滅構成威脅的魔物。",151,3,1,4,50,20,1,0,2204,2300,False,34,178,0,2200,80014,65735,True,1,0.6,0,779,458,6,5,5581915,110084,True,5887782,14
879,"引導任務：向老犛牛報恩","在風雪中遇難的神殿騎士被一頭老犛牛馱著奇蹟般的生還了。騎士為了報恩，希望將老犛牛平安送回它的族群。消滅襲來的魔物，將老犛牛送回棲息地。",151,3,1,4,50,20,1,0,2204,2300,False,34,178,0,2200,80014,65736,True,1,0.6,0,839,458,41,5,5581915,110084,True,5962574,14
