key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
2162829,6140707,50,50,22,0,0,0,81870,81370,"古代大教堂","位於魔大陸阿濟茲拉的某處。
放眼望去，所見之景將被後世傳頌。","南方大陸「美拉西迪亞」風格的古代大教堂。似乎是南方大陸的樹狀種族為了祭祀三鬪神之一的魔神薩菲洛特而建造的。亞拉戈人為了研究信仰和蠻神之間的關聯，而將該教堂遷移了過來。",81457,False
2162830,6906521,60,60,22,0,0,0,81526,81026,"威羅迪納基地","位於基拉巴尼亞邊區的某處。
放眼望去，所見之景將被後世傳頌。","加雷馬帝國設在威羅迪納大橋上的物資中轉基地，位於威羅迪納河之上。連接著軍事設施眾多的山區與封鎖了艾歐澤亞的巴埃薩長城。中央那座巨大的塔是飛空艇的系留塔。",81458,False
2162831,6906704,60,60,22,0,0,0,81527,81027,"幻我園","位於基拉巴尼亞邊區的某處。
放眼望去，所見之景將被後世傳頌。","約300年前由拉爾戈星導教高僧海伊馬特開拓的僧園。「幻我」這個詞由古代瑪哈語而來，意思是「自己的幻景」，這就表示了這裡是直面自己的幻影從而磨鍊身心的地方。",81458,False
2162832,6906707,60,60,22,0,0,0,81528,81028,"開宗堂","位於基拉巴尼亞邊區的某處。
放眼望去，所見之景將被後世傳頌。","很久很久以前，一個想要接近破壞神拉爾戈的男子開始了用拳頭擊打岩石山的修行，幾十年後，他終於將岩山石擊出了一個大洞。這位無名修鍊者就是星導教的第一位武僧，而這裡也被後人當成了教義的開創之地，並建造了這個祠堂。",81458,False
2162833,6906712,60,60,22,0,0,0,81529,81029,"帝國東方堡","位於基拉巴尼亞邊區的某處。
放眼望去，所見之景將被後世傳頌。","加雷馬帝國建立的據點。原本是巴埃薩長城的建設據點，在第七靈災後蓋烏斯再次侵略艾歐澤亞的時候，被提升為了擴建後的帝國堡。現在位於雙蛇黨的管轄之下。",81458,False
2162834,6906714,60,60,22,0,0,0,81530,81030,"昏暗林","位於基拉巴尼亞邊區的某處。
放眼望去，所見之景將被後世傳頌。","位於東境混交林南部的大片陰暗的森林。在提蒙河流淌而來的河水與各處湧出的地下水的影響下，森林中常年瀰漫著濕漉漉的霧氣。因此，無論白天還是夜晚都十分昏暗。",81458,False
2162835,6906738,60,60,22,0,0,0,81531,81031,"天母寢宮","位於基拉巴尼亞邊區的某處。
放眼望去，所見之景將被後世傳頌。","阿難陀族建築的泥城。據說地下有供奉美神吉祥天女的地下神殿，因此人們才會將這裡命名為阿難陀語的「天母寢宮」。現在則被主流派的伽黎亞派佔據著。",81458,False
2162836,6906744,60,60,22,0,0,0,81532,81032,"對等石","位於基拉巴尼亞邊區的某處。
放眼望去，所見之景將被後世傳頌。","梅氏的逐日之民們居住的村落。為了能夠將獵物和入侵者盡收眼底，他們將村落建在了可以展望整個地盤的岩石山之上。在帝國的支配下，獵戶們逐漸被視為野蠻者，處境十分艱辛。",81458,False
2162837,6942996,60,60,22,0,0,0,81533,81033,"藏淚丘","位於基拉巴尼亞山區的某處。
放眼望去，所見之景將被後世傳頌。","悼念死者的地方。背後有飛流直下的瀑布，隆隆的聲音響徹雲霄，可以掩蓋哭聲；飛濺的水珠迎面撲來，可以隱藏淚水。但是在帝國長年的支配下，宗教活動全部被禁止，人們甚至無法自由地祭奠死者。",81458,False
2162838,6943051,60,60,22,0,0,0,81534,81034,"寒爐村","位於基拉巴尼亞山區的某處。
放眼望去，所見之景將被後世傳頌。","佇立在基拉巴尼亞山區深山之處的貧寒村落。因為土地貧瘠收成不好，自古以來靠年輕人外出當傭兵賺錢勉強維持生計。也是阿拉米格的猛牛——勞班·阿爾丁出生的故鄉。",81458,False
2162839,6943057,60,60,22,0,0,0,81535,81035,"紐恩克雷夫的方舟","位於基拉巴尼亞山區的某處。
放眼望去，所見之景將被後世傳頌。","在大洪水襲擊艾歐澤亞的第六靈災發生時，北洋出身的紐恩克雷夫為了拯救人們建造了這隻方舟。它救起了一個個遭遇海嘯漂浮在海上的人們後，整條船都被魔法傳送走了，最終漂到了這個地方。",81458,False
2162840,6943060,60,60,22,0,0,0,81536,81036,"阿拉加納","位於基拉巴尼亞山區的某處。
放眼望去，所見之景將被後世傳頌。","位於基拉巴尼亞山區北部的村落。過去因採礦業而繁榮一時，連裝飾阿拉米格王宮的美麗石材都是由這個村落的鑿石匠鑿下來的。然而，現在卻面對著產業衰退的危機。",81458,False
2162841,6943071,60,60,22,0,0,0,81537,81037,"御制監望塔","位於基拉巴尼亞山區的某處。
放眼望去，所見之景將被後世傳頌。","加雷馬帝國軍的巨大監視塔。主塔是為了監視其行省基拉巴尼亞而最先建造的，之後又加入了為了再次侵略艾歐澤亞而增建的通訊塔以及為了啟動究極神兵而增建的能量塔。",81458,False
2162842,6943073,60,60,22,0,0,0,81538,81038,"贖罪之腕","位於基拉巴尼亞山區的某處。
放眼望去，所見之景將被後世傳頌。","只要修身養性，就可以贖清罪孽。在拉爾戈星導教的這則教義下，人們建造了這個地方來讓犯罪者贖罪。據說只要在這間寺院進行七年的嚴酷修行，無論犯過多麼深重的罪都會得到破壞神的寬恕。",81458,False
2162843,6943083,60,60,22,0,0,0,81539,81039,"赤紅神塔","位於基拉巴尼亞山區的某處。
放眼望去，所見之景將被後世傳頌。","在第六靈災末期至第六星曆初期建造的遺跡。據說是由來自無限城與瑪哈，這兩個過去曾經過立的魔法城邦的魔法師們為了平息靈災造成的混亂氣候而建造的，類似於地脈鎮石的建築。",81458,False
2162844,6943089,60,60,22,0,0,0,81540,81040,"啟程迴廊","位於基拉巴尼亞山區的某處。
放眼望去，所見之景將被後世傳頌。","據說很久以前，在拉爾戈星導教的總部結束了修行的武僧在這條迴廊進行了啟程的儀式。當時包括星導寺的參拜者在內，有很多人造訪這裡，曾經熱鬧一時。但在廢王泰奧德里克的命令下，現在早已被燒成了一片廢墟。",81458,False
2162845,6943900,60,60,22,0,0,0,81541,81041,"要塞城邦阿拉米格","位於基拉巴尼亞湖區的某處。
放眼望去，所見之景將被後世傳頌。","第六星曆1135年，統一了基拉巴尼亞地區的霸王安茲海爾姆為了迎擊從伊爾薩巴德大陸流入的勢力而建造的要塞城邦。在加雷馬帝國的統治之下，行省總督府被設定在了這裡，這也是帝國支配的象徵。",81458,False
2162846,6943906,60,60,22,0,0,0,81542,81042,"阿拉米格人居住區","位於基拉巴尼亞湖區的某處。
放眼望去，所見之景將被後世傳頌。","要塞城邦阿拉米格南部的居住區。為了配合人口的增長而最新擴建的區域，因此距離王宮十分遙遠，從建立起就被當成了苦力街。在帝國的統治下，似乎已經變成了沒有市民權的人居住的地方。",81458,False
2162847,6943909,60,60,22,0,0,0,81543,81043,"望雲塔","位於基拉巴尼亞湖區的某處。
放眼望去，所見之景將被後世傳頌。","為了監視雲海而設定在城邦與北州伊爾薩巴德大陸之間的塔。一旦發現入侵者，就會從塔的頂層放出帶火的箭，通知城邦有危險。但是，在帝國的支配下卻從來沒有使用過。",81458,False
2162848,6943913,60,60,58,0,0,0,81544,81044,"聖禮拜台","位於基拉巴尼亞湖區的某處。
獻上祈禱，所見之景將被後世傳頌。","為了參拜矗立在鹽湖的破壞神拉爾戈像而設的禮拜台。只要登上最頂層，就可以在破壞神面前獻上祈禱。在廢王泰奧德里克的統治下，也是一個被當作刑場使用的惡名昭彰的地方。",81458,False
2162849,6943920,60,60,22,0,0,0,81545,81045,"地下水路","位於基拉巴尼亞湖區的某處。
放眼望去，所見之景將被後世傳頌。","為了將鹽湖的水引入阿拉米格城市內而開闢的水路。人們將在這裡取到的鹽水蒸餾成淡水後加以飲用。因為帝國安設了魔導式水道的緣故，現在幾乎沒有人再來這裡了。",81458,False
2162850,6943927,60,60,22,0,0,0,81546,81046,"天營門","位於基拉巴尼亞湖區的某處。
放眼望去，所見之景將被後世傳頌。","是帝國白山堡的正門（天營門），正確地說是正門的一部分。在帝國侵略之前，這裡是通往阿拉米格的主幹道的關口，前往近東地區的商隊絡繹不絕。",81458,False
2162851,6970191,60,60,22,0,0,0,81576,81076,"赤誠組營房前","位於黃金港的某處。
放眼望去，所見之景將被後世傳頌。","維護黃金港治安的組織——赤誠組的營房前。在正對廣場的茶屋裡能看到不當班的赤誠組成員。另外，抬頭望去還能看到宏偉的黃金閣天守，因此這裡也是一個著名的景點。",81459,False
2162852,6970196,60,60,52,0,0,0,81577,81077,"望海樓","位於黃金港的某處。
放眼望去，所見之景將被後世傳頌。","以眺望大海的溫泉——「望海泉」為招牌的黃金港溫泉旅館。遠東之國的公共浴池大多是男女混浴，任何人都可以裸身進入。可是在有著眾多異國人的黃金港泡溫泉時，則需要穿上類似泳衣的衣服。",81459,False
2162853,6970204,60,60,22,0,0,0,81578,81078,"小金街","位於黃金港的某處。
放眼望去，所見之景將被後世傳頌。","在遍地生財的商業港口「黃金港」中象徵著賺取零錢的商店街。這裡聚集著各種各樣的店鋪，從出售由異國商船運來的進口貨的店鋪到將遠東之國的特產出售給異國商人的店鋪應有盡有。另外，劇場「無地鼓座」也是這裡的名產之一。",81459,False
2162854,6970213,60,60,22,0,0,0,81579,81079,"小金街後巷","位於黃金港的某處。
放眼望去，所見之景將被後世傳頌。","小金街的後巷。這裡可以看到東方特有的拱型太鼓橋——黃昏橋，還可以將國立的造船廠——黃金船庫與建在其上的飛空艇搭乘點等堪稱黃金港名勝的地點一覽無餘。",81459,False
2162855,6970221,60,60,22,0,0,0,81580,81080,"潮風亭","位於黃金港的某處。
放眼望去，所見之景將被後世傳頌。","黃金港最大的酒館。這裡不僅有當地的商人和港灣的勞動者，還有很多異國人。據說這裡的特產是從遠東之國的紫州運來的米酒與使用新鮮的海產烹飪的各種東方菜餚。",81459,False
2162856,6943944,60,60,22,0,0,0,81581,81081,"碧玉水","位於紅玉海的某處。
放眼望去，所見之景將被後世傳頌。","由碧甲甲人族建立的海底村落。甲人族雖然可以長時間屏氣，但畢竟不能像魚人族那樣用鰓呼吸。因此，他們在漫長的歷史中研究出了一種魔法性技術，可以將巨大的氣泡固定在水中。",81459,False
2162857,6944094,60,60,22,0,0,0,81582,81082,"沖之岩","位於紅玉海的某處。
放眼望去，所見之景將被後世傳頌。","漂浮在紅玉海上的小島之一。北側有著巨大的珊瑚群，還有佔領了紅玉海的海賊眾建立的據點。另外，據遠東之國的博物學者所說，這個島是由獄之蓋的噴石而形成的。",81459,False
2162858,6944110,60,60,22,0,0,0,81583,81083,"天之御柱","位於紅玉海的某處。
放眼望去，所見之景將被後世傳頌。","通天的巨大石塔。在流傳於東方地域的神話中，這裡是由孕育國土的神明建造的，但真相卻不得而知。歷史上雖然曾經是禁忌之地，但在戰亂期卻被不懼神明的海賊眾登陸，他們還在這裡建立了據點痙攣寨。",81459,False
2162859,6944199,60,60,22,0,0,0,81584,81084,"酒杯島","位於紅玉海的某處。
放眼望去，所見之景將被後世傳頌。","據說這個島是海賊眾最初舉杯結為兄弟的地方。對海賊眾來說，這是個堪稱發祥地的特別之地。即便是現在，他們還會在島上設定監視據點，監視來往於紅玉海的船隻。",81459,False
2162860,6944211,60,60,22,0,0,0,81585,81085,"絕鬼島","位於紅玉海的某處。
放眼望去，所見之景將被後世傳頌。","紅甲族的據點。因為這裡是居住著殺人惡鬼的島，所以紅甲族將其命名為「絕鬼島」，但不知從何時起，連甲人族都開始這樣稱呼這個島了。另外，這裡過去雖然是座島，但卻通過熔岩與大陸本土連接在一起，所以嚴格說來並不算島嶼。",81459,False
2162861,6944221,60,60,22,0,0,0,81586,81086,"漁村","位於紅玉海的某處。
放眼望去，所見之景將被後世傳頌。","位於奧薩德次大陸東岸的村落，村名意味著這個村子是靠漁業建立起來的。海賊眾過去曾在這裡設定了一個小屋，用來向渡過紅玉海的人們徵收保護費。",81459,False
2162862,6944443,60,60,22,0,0,0,81587,81087,"岩燕廟","位於延夏的某處。
放眼望去，所見之景將被後世傳頌。","用來供奉岩燕這位偉大武將的靈廟，是他讓戰火紛飛的延夏實現了統一。岸壁上的巨大石像是以岩燕為原型雕刻的。另外，他不僅是一名劍豪，還是一位著名的術士，據說創立多瑪式風水術的始祖就是他。",81459,False
2162863,6944449,60,60,22,0,0,0,81588,81088,"帝國河畔堡","位於延夏的某處。
放眼望去，所見之景將被後世傳頌。","25年前帝國軍用來當攻佔多瑪的前哨基地而設立的據點。在控制了多瑪之後也曾把這裡當成佔領統治的據點短時間利用過，但近年來，由於多瑪城的重建工程持續推進，中流部分已經被遺棄，這裡幾乎沒人再使用了。",81459,False
2162864,6944451,60,60,22,0,0,0,81589,81089,"茨菰村","位於延夏的某處。
放眼望去，所見之景將被後世傳頌。","位於延夏的玄水連山的山村。古語「茨菰」的意思是生長在水田等地的一種草，表示這個村子從很久以前就是個種稻的米倉。村民們一直在帝國的殘酷統治下保護著這片水田。",81459,False
2162865,6944454,60,60,22,0,0,0,81590,81090,"七彩溝","位於延夏的某處。
放眼望去，所見之景將被後世傳頌。","流淌著七色水的神奇泉眼。人們認為是因為這裡充滿了露出地面的優質水晶礦床，在屬性之力的作用下才形成了這麼美麗的景色。不過，也有傳說說這是由天女架起的彩虹之橋而來的。",81459,False
2162866,6944466,60,60,22,0,0,0,81591,81091,"多瑪城","位於延夏的某處。
放眼望去，所見之景將被後世傳頌。","支配延夏的多瑪國的城池。是為了管理既是物流大動脈又是周邊地區水源的無二江，而利用突出江面的石山而搭建的。在帝國的支配下，這裡被當成了行省的總督府，同時還擴展了軍事功能。",81459,False
2162867,6944483,60,60,22,0,0,0,81592,81092,"大龍月門","位於延夏的某處。
放眼望去，所見之景將被後世傳頌。","為了管理前往無二江的江船而建造的巨大水門。利用了天然的岩石山建造的大龍壁中央，鑲嵌著一道滿月型的門。帝國軍為了加強對河川的支配，在這裡增設了魔導結界發生器。",81459,False
2162868,6944489,60,60,22,0,0,0,81593,81093,"弓束官邸","位於延夏的某處。
放眼望去，所見之景將被後世傳頌。","管理著無二江中流城市的地方官的宅邸。地方官由代代侍奉多瑪國主一族的名門弓束家當家擔任。多瑪叛亂的時候這裡被燒成了廢墟，現在則成了鯰魚精們的棲息地。",81459,False
2162869,6944525,60,60,22,0,0,0,81594,81094,"喬爾艾恩石環","位於太陽神草原的某處。
放眼望去，所見之景將被後世傳頌。","位於巴兒達木霸道附近的石柱群。石柱上刻著游牧民們的古老歌謠。另外，石柱看上去像是隨便分布的，但據說每當有風從這裡吹過，就會聽到類似於古老旋律的聲音。",81459,False
2162870,6944572,60,60,22,0,0,0,81595,81095,"朵塔兒水洲","位於太陽神草原的某處。
放眼望去，所見之景將被後世傳頌。","游牧的暮暉之民朵塔兒部生活的地方。「水洲」意味著這裡是一個湧水之處，也是乾燥的月神沙漠中極為珍貴的綠洲。在南部的沙漠地帶旅行的時候，需要在這裡進行最後的補水。",81459,False
2162871,6944578,60,60,22,0,0,0,81596,81096,"暮暉王座","位於太陽神草原的某處。
放眼望去，所見之景將被後世傳頌。","象徵著第一位敖龍族女性「暮暉之母」的巨大石像。意味著這裡是月神創造暮暉之母的地方。可是帶著沙塵的風不斷吹向這裡，使得石像漸漸風化，現在已經快要被埋入沙地之中了。",81459,False
2162872,6944622,60,60,22,0,0,0,81597,81097,"重逢集市","位於太陽神草原的某處。
放眼望去，所見之景將被後世傳頌。","暮暉之民中的凱蘇提爾部建立的交易所。「重逢」這個名字象徵著分裂成了50多個部落的暮暉之民希望能夠在這唯一的地方重新變回一個部落的心願。現在已經有很多居住在草原的部落加入其中，還有異國的商人也會造訪。",81459,False
2162873,6944626,60,60,58,0,0,0,81598,81098,"恰佳遺骨堂","位於太陽神草原的某處。
獻上祈禱，所見之景將被後世傳頌。","安置暮暉之民聖人恰佳的遺骨的地方，據說他曾經英勇對抗巨大的龍，從而保護了人們與家畜。在那達慕大戰中勝利的部落會在戰後來到這裡獻上供品，這個傳統儀式一直流傳至今。",81459,False
2162874,6944631,60,60,22,0,0,0,81599,81099,"晨曦王座","位於太陽神草原的某處。
放眼望去，所見之景將被後世傳頌。","傳說中太陽神創造第一位敖龍族男性「晨曦之父」的聖地。經過了歷代的強大部落的統治與重建，現在太陽湖上已經建起了巨大的台座，還有一座聳入雲霄的巨大宮殿。",81459,False
2162875,7151071,60,60,22,0,0,0,81547,81047,"破壞神像","位於神拳痕的某處。
放眼望去，所見之景將被後世傳頌。","破壞與彗星之神拉爾戈的神像。是由星導教的僧侶與信徒們花費了數百年的時光，一點一點地雕鑿山岩建造而成的。因其過於巨大，相傳就連火燒星導寺的泰奧德里克王也拿它沒辦法。",81458,False
2162876,7151075,60,60,22,0,0,0,81548,81048,"血雨的訓誡","位於神拳痕的某處。
放眼望去，所見之景將被後世傳頌。","破壞神像腳下的石碑。上面刻有星導教高僧所留下的話：「七獄門開七天墮淚 血雨狂潮動蕩 破壞神拳所及之處 眾生皆留痕傷」。",81458,False
2162877,7151080,60,60,22,1800,459,0,81549,81049,"呵欠洞","位於基拉巴尼亞邊區的某處。
在夜間放眼望去，所見之景將被後世傳頌。","歐米茄和神龍的大戰所留下的痕跡。神龍如同呵欠一般張大嘴，放出的光芒在地面上留下了這個大洞，因此稱為呵欠洞。如果那道光的軌道再稍微偏一點的話，恐怕梅氏的村子就要不保了吧。",81458,False
2162878,7151082,60,60,22,0,0,0,81626,81126,"阿拉基利","位於基拉巴尼亞山區的某處。
放眼望去，所見之景將被後世傳頌。","基拉巴尼亞山區的驛站。位於從阿拉米格通往烏爾達哈與格里達尼亞兩個地區的交通要道，曾也是與東方進行陸路貿易的重要的中轉站。在帝國的統治下，則主要以駐紮在軍事據點內的兵將們為買家進行交易。",81458,False
2162879,7151093,60,60,22,0,0,0,81627,81127,"御制監望塔2","位於基拉巴尼亞山區的某處。
放眼望去，所見之景將被後世傳頌。","加雷馬帝國軍巨大的監視塔。名稱的含義為皇帝的監視塔。位於崇山峻嶺所環繞的山區的中央，不斷監視著帝國支配下的村落。對於阿拉米格的人民們來說，它就是壓迫與暴政的象徵。",81458,False
2162880,7151097,60,60,22,0,0,0,81628,81128,"沉沒的破壞神像","位於基拉巴尼亞湖區的某處。
放眼望去，所見之景將被後世傳頌。","作為拉爾戈星導教被指定為阿拉米格國教的紀念而被供奉起來的破壞神石像。在阿拉米格最後的王泰奧德里克與星導教對立之時，它被直屬於王的近衛隊所破壞， 沉入到了鹽湖之中。",81458,False
2162881,7151100,60,60,22,0,0,0,81629,81129,"阿拉米格人居住區2","位於基拉巴尼亞湖區的某處。
放眼望去，所見之景將被後世傳頌。","要塞城邦阿拉米格南部的居住區。在帝國的統治下，這裡被指定為沒有市民權的「安」階級的人們的居住區，根據對他們的「遊蕩民」這一蔑稱，這裡在當時被稱為遊蕩民居住區。而這一歧視性的稱呼，如今也成了過去。",81458,False
2162882,7151103,60,60,22,0,0,0,81676,81176,"瑞光像","位於黃金港的某處。
放眼望去，所見之景將被後世傳頌。","以武邊瑞光為原型的銅像。他作為在黃金港所在的島嶼「紫州」南部建立末之國的武將而為人所熟知。只是，黃金港本身為幕府直轄領地，因此不屬於末之國。",81459,False
2162883,7151105,60,60,22,0,0,0,81677,81177,"樂座街","位於黃金港的某處。
放眼望去，所見之景將被後世傳頌。","根據遠東之國幕府的特例，與商業有關的限制被大幅減緩的商業街。 從販賣各種商品的店鋪，到提供給國內外的商人與旅客的住宿設施和娛樂設施等等，一應俱全。",81459,False
2162884,7151107,60,60,22,0,0,0,81678,81178,"轉魂塔廣場","位於黃金港的某處。
放眼望去，所見之景將被後世傳頌。","轉魂塔，即乙太之光所在的廣場。在遠東之國，這種設施自古以來都是由被稱為鬼師眾的神秘技術集團進行製造並保護管理的。因為這裡是交通樞紐，赤誠組的監視也很嚴格。",81459,False
2162885,7151109,60,60,22,0,0,0,81679,81179,"黃金船庫","位於黃金港的某處。
放眼望去，所見之景將被後世傳頌。","由黃金港奉行所設立的造船廠。其目的並非是為了建造關船這類的大型船，而是以停泊在黃金港的船隻的修理與小型船隻的建造為主。因此，這裡的船工們很多也都精通外國船隻的構造。",81459,False
2162886,7151115,60,60,22,0,0,0,81680,81180,"紫水宮","位於紅玉海的某處。
放眼望去，所見之景將被後世傳頌。","靜靜的矗立於蒼玉海溝中的海底宮殿。由居住於紅玉海海底的翠水之民們建起，他們的統領紅玉公主則居住於其中。不只是外人，就算是翠水之民沒有特別許可的話也是禁止入內的。",81459,False
2162887,7151117,60,60,22,500,759,0,81681,81181,"奧薩德東岸","位於紅玉海的某處。
在清晨放眼望去，所見之景將被後世傳頌。","面向紅玉海的奧薩德次大陸東岸地區。歷來漁業繁盛，海岸線上散布著許多漁村。這裡風光明媚，因此也留下了許多詩詞。",81459,False
2162888,7151135,60,60,22,0,0,0,81682,81182,"痙攣寨","位於紅玉海的某處。
放眼望去，所見之景將被後世傳頌。","支配紅玉海的海賊眾們的根據地。由於畏懼被認為從神話時代起就聳立於此處的神秘巨塔「天之御柱」的緣故，這裡自古以來就被人當成禁忌之地。但是海賊眾們不懼於神，在此建立了據點。",81459,False
2162889,7151167,60,60,22,0,0,0,81683,81183,"高速魔導驅逐艇L-XXIII","位於延夏的某處。
放眼望去，所見之景將被後世傳頌。","沉沒於無二江水底的高速魔導驅逐艇的殘骸，艦籍編號中的「L」代表其所屬於第十二軍團，而「XXIII」則意味著它是第23號艦艇。它的任務曾是鎮壓多瑪叛亂，似乎是被守護延夏的妖狐所擊沉。",81459,False
2162890,7151169,60,60,22,0,0,0,81684,81184,"模兒衣樓","位於太陽神草原的某處。
放眼望去，所見之景將被後世傳頌。","暮暉之民模兒部落的居留地。會隨著家畜所食用的草的變化而移動的模兒部，每個季節都會變換新的居留地。為此，他們的帳篷也都設計得十分便於移動。",81459,False
2162891,7151171,60,60,22,0,0,0,81685,81185,"莫艾石像","位於太陽神草原的某處。
放眼望去，所見之景將被後世傳頌。","以人臉為原型的巨大石像。在世界各地都有同樣的石像存在，但它們的建造者，建造時間以及目的均不明。根據角的有無以及耳朵的位置，有人認為這些石像是出自人族之手，但也只是推測。",81459,False
2162892,8011380,70,70,22,0,0,0,81951,81901,"圓頂區","位於水晶都的某處。
放眼望去，所見之景將被後世傳頌。","位於水晶都關口的區域，擁有圓形屋頂的建築，因有圓形大廳密集排列而得名。黑鐵架構搭配結晶材料的建築設計，相信會給到訪者留下深刻印象。",81460,False
2162893,8011413,70,70,22,0,0,0,81952,81902,"宇宙和音","位於水晶都的某處。
放眼望去，所見之景將被後世傳頌。","水晶都最大的商業區域。雖然名字的意義「宇宙的調和」稍微有些誇張，但除了中庸工藝館生產的產品以外，還陳列著交易商們運來的安穆·艾蘭及珂露西亞島的各類商品，產品種類之齊全令人驚歎。",81460,False
2162894,8011422,70,70,22,0,0,0,81953,81903,"博物陳列館","位於水晶都的某處。
放眼望去，所見之景將被後世傳頌。","收集了殘存在諾弗蘭特的所有書籍的大書庫，坐落在三學科（三藝）的文法區的設施。藏書包括以史書為首的各類學術書籍以及繪本等資料，實屬種類繁多。",81460,False
2162895,8011484,70,70,22,0,0,0,81954,81904,"狂喜圓塔群","位於水晶都的某處。
放眼望去，所見之景將被後世傳頌。","水晶都北部的區域。圓柱形的各類建築物作為居住區域和生產設施、防衛設施等各司其職。對於因光之泛濫而產生的難民來說，希望可以從這裡重獲新生，因此得名。",81460,False
2162896,8011541,70,70,22,0,0,0,81955,81905,"聖林牧場","位於水晶都的某處。
放眼望去，所見之景將被後世傳頌。","以勇人族為中心進行運營的牧場，家畜也是大同小異，從雞到陸行鳥均有飼養。另外，聖林這個名字蘊含有「神聖森林之巢」的意義，意味著阿馬羅居住的傳說中的理想鄉，實際這裡飼養著數量眾多的阿馬羅。",81460,False
2162897,8026595,70,70,22,0,0,0,81956,81906,"光榮門","位於游末邦的某處。
放眼望去，所見之景將被後世傳頌。","通往游末邦的樹根層的主門。其厚重門扉的內外完全是兩個不同的世界。對於眾多貧民來說，通過這個門進入城內即意味著無比的光榮，但光榮門就像它的名字一樣只為身具光榮的人敞開大門。",81460,False
2162898,8026557,70,70,22,0,0,0,81957,81907,"廢船街","位於游末邦的某處。
放眼望去，所見之景將被後世傳頌。","位於游末邦基部的貧民區。因光之泛濫導致無法遠洋航海，所以遠洋船就失去了用武之地，後來便被當作建材形成了這條街。其中還存在著將船的一部分直接使用所形成的建築。",81460,False
2162899,8026555,70,70,22,0,0,0,81958,81908,"游末邦軍總司令部","位於游末邦的某處。
放眼望去，所見之景將被後世傳頌。","以強大著稱的游末邦軍的總司令部。之前總部是設在了樹梢層，但伴隨著沃斯裡元首的上任，政策路線發生了變化，軍隊的意義淡化，因此被轉移到了原本是監獄的這一層。",81460,False
2162900,8026553,70,70,22,0,0,0,81959,81909,"蜂箱夜總會","位於游末邦的某處。
放眼望去，所見之景將被後世傳頌。","此娛樂設施為了給在游末邦安穩生活的自由市民提供猶如蜜蜂蟄刺般的刺激，以此為目的而開設的。在此工作的人不論男女均被稱為蜜蜂，這裡總管則擁有「女王蜂」的稱號。",81460,False
2162901,8025302,70,70,22,0,0,0,81960,81910,"喬布要塞","位於雷克蘭德的某處。
放眼望去，所見之景將被後世傳頌。","負責水晶都的防衛工作的城塞群之一。原本是雷克蘭德聯邦時代開設的用於騎士修道會的據點，後來利用其廢墟建成的。如今已經崩壞的光耀教會的遺址，也只能讓人緬懷其昔日的姿態。",81460,False
2162902,8025305,70,70,22,0,0,0,81961,81911,"拉迪斯卡瞭望塔","位於雷克蘭德的某處。
放眼望去，所見之景將被後世傳頌。","建造在雷克蘭德中央的瞭望塔。所謂的拉迪斯卡，是曾經發現了食罪靈大軍飛來，並讓眾人避難從而拯救了無數生命的士兵的名字。但據說他自己為了牽制敵人而留在塔中，最終戰死。",81460,False
2162903,8025307,70,70,22,0,0,0,81962,81912,"拉克汕城","位於雷克蘭德的某處。
放眼望去，所見之景將被後世傳頌。","曾經的雷克蘭德聯邦的王城。在光之泛濫發生前，有一位率領菁靈族的守舊派挺身而出的名為影之王的人物，此地因其奮不顧身地投身到最後的戰鬥而聞名。拉克汕是古代的菁靈語，雷克蘭德便是從這個詞發展而來。",81460,False
2162904,8025309,70,70,22,0,0,0,81963,81913,"奧斯塔爾嚴命城","位於雷克蘭德的某處。
放眼望去，所見之景將被後世傳頌。","化為廢墟的雷克蘭德聯邦的城塞。菁靈族的騎士奧斯塔爾面對迫近的食罪靈大軍，為了保護百姓，嚴令部下一步都不許退，奮戰到底。如今的名字就是基於這個故事而得名的。",81460,False
2162905,8025311,70,70,22,0,0,0,81964,81914,"責罰監獄","位於雷克蘭德的某處。
放眼望去，所見之景將被後世傳頌。","雷克蘭德聯邦時代建立的監獄遺跡。位於懸崖下的廢墟，曾經是在獄中工作的獄卒們居住的場所，據說當時被稱作鐵鎖街。在化為廢墟的如今，這「鐵鎖」也早已變成「鏽鎖」了。",81460,False
2162906,8025313,70,70,22,0,0,0,81965,81915,"陰沉鄉","位於雷克蘭德的某處。
放眼望去，所見之景將被後世傳頌。","始源湖湖畔的漁村。通過用橋把雜草島、磚土島、疙瘩島、波浪島這四個島連接而構成。因成天板著臉的漁夫眾多，因此自虐式地得到了一個「心情不好」的奇怪的村名。",81460,False
2162907,8025315,70,70,22,0,0,0,81966,81916,"碎貝海岸","位於珂露西亞島的某處。
放眼望去，所見之景將被後世傳頌。","附近漁村滯潮村的居民，以裂開的貝殼數量多這一再合適不過的理由而為之起名的沙灘。過去還彙集著眾多漁夫，不過如今治安混亂，唯有野蠻的大哥布林到處遊蕩。",81460,False
2162908,8025317,70,70,22,0,0,0,81967,81917,"白油瀑布","位於珂露西亞島的某處。
放眼望去，所見之景將被後世傳頌。","位於沃茨河中間位置的落差很大的瀑布。由於河流以絕妙的速度流淌，因此沒有激起水花，而是徑直從懸崖落下。看到這一幕的著名詩人，曾將其比喻為油瀑，因此得名。",81460,False
