key,0
180,"庫爾札斯東部低地的榮譽野，因加雷馬帝國第七軍團團長奈爾·範·達納斯在此發現了用以誘導「衛月」的古代遺跡浮島而為世人所知。在這片土地上，又有新的古代亞拉戈文明的遺物被發現了。就這樣，艾歐澤亞城邦軍事同盟將這片凍結的山嶽地帶指定為了新的「法外戰區」。循著奈爾遺留下的線索，粉碎凍結的遺物，火熱的戰鬥即將展開！"
181,"0"
182,"距今550年以前，由於惹怒了元靈而被放逐出了黑衣森林的鳥人族，向北逃亡到了東阿巴拉提亞山脈的一角——塞爾法特爾。從那以後，被險峻的山峰包圍的大溪谷地帶，就成為了鳥人族的根據地。光之戰士們在聽說鳥人族想要再次召喚風神後，準備秘密潛入該地。並且，在他們的身後，暗之戰士們的身影忽隱忽現……"
183,"在南方大陸美拉西迪亞，曾有過一個聚集了多個不同民族的國家。相傳，那個國家為了統合根源、文化都不相同的各個民族，而推崇信仰著掌管調和和均衡的女神，即三鬪神之一的女神「索菲婭」。現如今，在沉睡了5000多年後醒來的信徒的幫助下，女神有完全復活的可能。解決掉狂熱的信徒，消滅女神索菲婭！"
184,"在魔大陸阿濟茲拉發現了新的亞拉戈神典石。據蛇心所說，使用這個古代記錄媒體就可以挑戰女神陷入失控狀態的模擬戰了。使用現實增強系統再現的與最高難度級別的女神索菲婭的戰鬥，一定充滿了超乎想像的緊張感。光之戰士們將挑戰自己的極限，啟動系統！"
185,""
186,"蠻神亞歷山大依舊在不斷吸收著自然界中的乙太。為了解決這個嚴峻的問題，雅·修特拉和瑪托雅開始實行構築魔紋的計劃。另一方面，西德等人製作了特殊的裝置，可以暫時解除覆蓋在亞歷山大上的障壁。一行人準備在此基礎上，乘坐企業精進號實行強行突破的作戰方案。"
187,"蠻神亞歷山大可以說是一個巨大的時空移動裝置。此外，在它的核心中寄宿著一種超乎常識般強大的秘寶。如果不盡早將朗德洛克斯救出、奪取亞歷山大的控制權的話，青藍之手將有可能掌控全部歷史。為了避免這一前所未有的危機，光之戰士們必須利用前往中央管制室的升降機，潛入科學城。"
188,"亞歷山大的最終技能——「光陰之翼」發動，將冒險者們帶回了過去的世界。然而，就是這次發動導致了三年前米黛一族的悲劇。奎克辛克斯說，這一切都是早已注定的事情。冒險者們最終能否阻止向著「宿命的未來」突進的青藍之手呢？"
189,"光之戰士們突入中央管制室，救出了朗德洛克斯。然而出乎所有人意料的是，奎克辛克斯竟然也能操縱英格瑪秘典。既然如此，只有直接攻擊亞歷山大的中樞、破壞動力源這一種辦法了。圍繞著「時間」的較量，終於迎來了最後一戰！"
190,"與蠻神亞歷山大的死鬥終於落下了帷幕。然而異國的詩人一定會用他動人的詩歌來豐富這段冒險異聞錄。讓我們聆聽這大膽改編過的詩歌的同時，一起來體驗一下光之戰士在亞歷山大機神城進行的驚天動地的戰鬥吧。"
191,"與蠻神亞歷山大的死鬥終於落下了帷幕。然而異國的詩人一定會用他動人的詩歌來豐富這段冒險異聞錄。讓我們聆聽這大膽改編過的詩歌的同時，一起來體驗一下光之戰士在亞歷山大機神城進行的驚天動地的戰鬥吧。"
192,"與蠻神亞歷山大的死鬥終於落下了帷幕。然而異國的詩人一定會用他動人的詩歌來豐富這段冒險異聞錄。讓我們聆聽這大膽改編過的詩歌的同時，一起來體驗一下光之戰士在亞歷山大機神城進行的驚天動地的戰鬥吧。"
193,"與蠻神亞歷山大的死鬥終於落下了帷幕。然而異國的詩人一定會用他動人的詩歌來豐富這段冒險異聞錄。讓我們聆聽這大膽改編過的詩歌的同時，一起來體驗一下光之戰士在亞歷山大機神城進行的驚天動地的戰鬥吧。"
194,"0"
195,"金碟遊樂場的地下深處，有一個尋求九宮幻卡對局對手的人們聚集的社交活動場。如果你也在尋找勢均力敵的對手的話，不妨去「幻卡對局室」看看。<hex:02100103><hex:02100103>※大賽對局需要從原始伺服器申請進入。"
196,"曾潛入迦巴勒幻想圖書館，成功回收了瑪托雅所寫論文的冒險者又接到了新的委託。委託人希望冒險者從圖書館最上層的珍秘書庫中拿一冊書回來。然而，失去了主人的圖書館裡到處都是薩雷安人民遺留下的守護者們，已經成為危險之地。冒險者能否打敗襲來的守護者們，成功拿到委託人想要的書呢？"
197,"熱衷於「萌寵之王」的人們夜以繼日地指揮寵物互相交鋒。想品嘗勝利的喜悅的話，就和寵物一起來參加對戰吧。<hex:02100103><hex:02100103>※績點會因比賽的勝負而變動。"
198,"熱衷於「萌寵之王」的人們為了在大賽中取得好成績，指揮寵物互相交鋒。想品嘗勝利的喜悅的話，就和寵物一起來參加對戰吧。<hex:02100103><hex:02100103>※績點會因比賽的勝負而變動。<hex:02100103>※「萌寵之王大賽」開賽期間外無法參加。<hex:02100103>※在沒有報名「萌寵之王大賽」的情況下無法參加。"
199,"熱衷於「萌寵之王」的人們，夜以繼日地指揮寵物互相交鋒。想品嘗勝利的喜悅的話，就和寵物一起來參加對戰吧。<hex:02100103><hex:02100103>※績點不會變動。"
200,""
201,"凶狼們的饕餮盛宴即將揭開帷幕，主菜當然就是敵人的血肉！用大國防聯軍的軍用補給品代替香料，將面前的敵人吞噬殆盡！然而，敵人自然也不會甘為魚肉。配得上狼的敵人，當然只有同樣野性的狼！<hex:02100103><hex:02100103>來吧，被邀請至這饕餮盛宴的凶狼們，磨尖你的獠牙和利爪！吃光敵人的血肉，用敵人的骨頭築起自己的王座！"
202,"隨著飛空艇的普及，阿巴拉提亞雲海的探索也進展神速。在厚重的雲層後面，人們發現了未知的浮島群。根據聳立在浮島群中央的巨大風屬性水晶所呈現出的王冠外形，人們將該群島命名為「雲冠群島」。神秘的雲冠群島吸引了無數冒險者的來訪，但在這片長年隱藏於雲海深處與世隔絕的土地中，卻潛藏著眾多不為人知的古代野獸……<hex:02100103><hex:02100103>※任務中只能轉職為戰鬥職業。"
203,"隨著飛空艇的普及，阿巴拉提亞雲海的探索也進展神速。在厚重的雲層後面，人們發現了未知的浮島群。根據聳立在浮島群中央的巨大風屬性水晶所呈現出的王冠外形，人們將該群島命名為「雲冠群島」。神秘的雲冠群島吸引了無數冒險者的來訪……黃昏時分來臨，在夜行性古代野獸們次第開始活動的同時，冒險者們也開始了他們的探索……<hex:02100103><hex:02100103>※任務中只能轉職為戰鬥職業。"
204,"一座神秘的迷宮在格爾莫拉地下城邦時期的遺跡「空居」最深處被發現了。迷宮內展開的強大結界令步入內部調查的人無法正常發揮自身的力量。而迷宮內帶有的幻惑魔法則令人每次進入時都會感覺迷宮構造發生了改變。由於迷宮內部徘徊的死靈，「死者宮殿」這一稱呼漸漸流傳了開來。為了對這神秘迷宮進行調查，鬼哭隊尋求了冒險者的幫助。"
205,"一座神秘的迷宮在格爾莫拉地下城邦時期的遺跡「空居」最深處被發現了。迷宮內展開的強大結界令步入內部調查的人無法正常發揮自身的力量。而迷宮內帶有的幻惑魔法則令人每次進入時都會感覺迷宮構造發生了改變。由於迷宮內部徘徊的死靈，「死者宮殿」這一稱呼漸漸流傳了開來。為了對這神秘迷宮進行調查，鬼哭隊尋求了冒險者的幫助。"
206,"一座神秘的迷宮在格爾莫拉地下城邦時期的遺跡「空居」最深處被發現了。迷宮內展開的強大結界令步入內部調查的人無法正常發揮自身的力量。而迷宮內帶有的幻惑魔法則令人每次進入時都會感覺迷宮構造發生了改變。由於迷宮內部徘徊的死靈，「死者宮殿」這一稱呼漸漸流傳了開來。為了對這神秘迷宮進行調查，鬼哭隊尋求了冒險者的幫助。"
207,"一座神秘的迷宮在格爾莫拉地下城邦時期的遺跡「空居」最深處被發現了。迷宮內展開的強大結界令步入內部調查的人無法正常發揮自身的力量。而迷宮內帶有的幻惑魔法則令人每次進入時都會感覺迷宮構造發生了改變。由於迷宮內部徘徊的死靈，「死者宮殿」這一稱呼漸漸流傳了開來。為了對這神秘迷宮進行調查，鬼哭隊尋求了冒險者的幫助。"
208,"一座神秘的迷宮在格爾莫拉地下城邦時期的遺跡「空居」最深處被發現了。迷宮內展開的強大結界令步入內部調查的人無法正常發揮自身的力量。而迷宮內帶有的幻惑魔法則令人每次進入時都會感覺迷宮構造發生了改變。由於迷宮內部徘徊的死靈，「死者宮殿」這一稱呼漸漸流傳了開來。為了對這神秘迷宮進行調查，鬼哭隊尋求了冒險者的幫助。"
209,"一座神秘的迷宮在格爾莫拉地下城邦時期的遺跡「空居」最深處被發現了。迷宮內展開的強大結界令步入內部調查的人無法正常發揮自身的力量。而迷宮內帶有的幻惑魔法則令人每次進入時都會感覺迷宮構造發生了改變。由於迷宮內部徘徊的死靈，「死者宮殿」這一稱呼漸漸流傳了開來。為了對這神秘迷宮進行調查，鬼哭隊尋求了冒險者的幫助。"
210,"一座神秘的迷宮在格爾莫拉地下城邦時期的遺跡「空居」最深處被發現了。迷宮內展開的強大結界令步入內部調查的人無法正常發揮自身的力量。而迷宮內帶有的幻惑魔法則令人每次進入時都會感覺迷宮構造發生了改變。由於迷宮內部徘徊的死靈，「死者宮殿」這一稱呼漸漸流傳了開來。為了對這神秘迷宮進行調查，鬼哭隊尋求了冒險者的幫助。"
211,"一座神秘的迷宮在格爾莫拉地下城邦時期的遺跡「空居」最深處被發現了。迷宮內展開的強大結界令步入內部調查的人無法正常發揮自身的力量。而迷宮內帶有的幻惑魔法則令人每次進入時都會感覺迷宮構造發生了改變。由於迷宮內部徘徊的死靈，「死者宮殿」這一稱呼漸漸流傳了開來。為了對這神秘迷宮進行調查，鬼哭隊尋求了冒險者的幫助。"
212,"一座神秘的迷宮在格爾莫拉地下城邦時期的遺跡「空居」最深處被發現了。迷宮內展開的強大結界令步入內部調查的人無法正常發揮自身的力量。而迷宮內帶有的幻惑魔法則令人每次進入時都會感覺迷宮構造發生了改變。由於迷宮內部徘徊的死靈，「死者宮殿」這一稱呼漸漸流傳了開來。為了對這神秘迷宮進行調查，鬼哭隊尋求了冒險者的幫助。"
213,"一座神秘的迷宮在格爾莫拉地下城邦時期的遺跡「空居」最深處被發現了。迷宮內展開的強大結界令步入內部調查的人無法正常發揮自身的力量。而迷宮內帶有的幻惑魔法則令人每次進入時都會感覺迷宮構造發生了改變。由於迷宮內部徘徊的死靈，「死者宮殿」這一稱呼漸漸流傳了開來。為了對這神秘迷宮進行調查，鬼哭隊尋求了冒險者的幫助。"
214,"一座神秘的迷宮在格爾莫拉地下城邦時期的遺跡「空居」最深處被發現了。迷宮內展開的強大結界令步入內部調查的人無法正常發揮自身的力量。而迷宮內帶有的幻惑魔法則令人每次進入時都會感覺迷宮構造發生了改變。由於迷宮內部徘徊的死靈，「死者宮殿」這一稱呼漸漸流傳了開來。為了對這神秘迷宮進行調查，鬼哭隊尋求了冒險者的幫助。"
215,"一座神秘的迷宮在格爾莫拉地下城邦時期的遺跡「空居」最深處被發現了。迷宮內展開的強大結界令步入內部調查的人無法正常發揮自身的力量。而迷宮內帶有的幻惑魔法則令人每次進入時都會感覺迷宮構造發生了改變。由於迷宮內部徘徊的死靈，「死者宮殿」這一稱呼漸漸流傳了開來。為了對這神秘迷宮進行調查，鬼哭隊尋求了冒險者的幫助。"
216,"一座神秘的迷宮在格爾莫拉地下城邦時期的遺跡「空居」最深處被發現了。迷宮內展開的強大結界令步入內部調查的人無法正常發揮自身的力量。而迷宮內帶有的幻惑魔法則令人每次進入時都會感覺迷宮構造發生了改變。由於迷宮內部徘徊的死靈，「死者宮殿」這一稱呼漸漸流傳了開來。為了對這神秘迷宮進行調查，鬼哭隊尋求了冒險者的幫助。"
217,"一座神秘的迷宮在格爾莫拉地下城邦時期的遺跡「空居」最深處被發現了。迷宮內展開的強大結界令步入內部調查的人無法正常發揮自身的力量。而迷宮內帶有的幻惑魔法則令人每次進入時都會感覺迷宮構造發生了改變。由於迷宮內部徘徊的死靈，「死者宮殿」這一稱呼漸漸流傳了開來。為了對這神秘迷宮進行調查，鬼哭隊尋求了冒險者的幫助。"
218,"一座神秘的迷宮在格爾莫拉地下城邦時期的遺跡「空居」最深處被發現了。迷宮內展開的強大結界令步入內部調查的人無法正常發揮自身的力量。而迷宮內帶有的幻惑魔法則令人每次進入時都會感覺迷宮構造發生了改變。由於迷宮內部徘徊的死靈，「死者宮殿」這一稱呼漸漸流傳了開來。為了對這神秘迷宮進行調查，鬼哭隊尋求了冒險者的幫助。"
219,"矗立於黑衣森林和基拉巴尼亞邊境之間的漆黑長城，是當年加雷馬帝國將軍蓋烏斯·範·巴埃薩以「封鎖被蠻神汙染的區域」為由建造的巨大防壁。如今，長城被熊熊戰火所包圍。<hex:02100103>鐵面公卿為了將艾歐澤亞諸國捲入阿拉米格解放運動，偽裝成大國防聯軍對長城發起了進攻。為了阻止鐵面公卿，救出同伴，冒險者們抱著必死的決心突入長城。"
220,"在雲海深處，有著這樣一座島嶼——相傳魔法城邦瑪哈的魔法師們為了躲避洪水帶來的災難，在雲端之上建造了一個被稱為希望之地的浮島……但由於方舟計劃失敗，瑪哈之民並沒有遷入這座島嶼，如今這裡已被斯卡哈女王佔領，變成了妖異眾生的影之國。<hex:02100103>赤喙空賊團和冒險者得到了拉德莉亞的幫助，駕駛由廢艇改造的巨大飛空艇拉德莉亞女士號飛向雲端，目標是決戰之地！"
221,"在冒險者的活躍表現下，邪龍尼德霍格殞命了。但失去了首領的邪龍眷屬作鳥獸散，作為龍族終焉之地的索姆阿爾靈峰如今空門大開。<hex:02100103>靈峰內藏的巨大水晶對於魔物來說是絕好的食糧，它們在無人守衛的靈峰肆意橫行跋扈。為了奪回龍族聖地的安寧，冒險者們即將前往火山活動日漸活躍的靈峰深處。"
222,""
223,"最後的三鬪神名叫鬼神祖爾宛，是南方大陸美拉西迪亞的人馬族所信仰的代表無限的神明。雖然祖爾宛是象徵著正義和勝利的蠻神，卻在5000年前落入亞拉戈的拘束裝置，被束縛至今。<hex:02100103>但是，由於鬼神信徒的計謀，祖爾宛正在一點點覺醒。冒險者和帝國軍決定暫時聯手，在帝國將軍雷古拉以生命為代價為冒險者創造了良機後，冒險者和鬼神之間的死鬥一觸即發！"
224,"在魔大陸阿濟茲拉發現了新的亞拉戈神典石。裡面所記錄的最終試煉程序，竟然是挑戰被人為強化到極限的鬼神祖爾宛。<hex:02100103>這也是使用現實增強系統再現的最後一個最高難度模擬戰。光之戰士們能否超越這試煉中的試煉，取得勝利呢？"
225,"隨著飛空艇的普及，阿巴拉提亞雲海的探索也進展神速。在厚重的雲層後面，人們發現了未知的浮島群。根據聳立在浮島群中央的巨大風屬性水晶所呈現出的王冠外形，人們將該群島命名為「雲冠群島」，追求冒險的人們先後來到了這片神奇的空域。<hex:02100103>可是由於漂流而來的古代遺跡，雲冠群島的乙太環境發生了劇變，各處都有受到屬性之力影響的魔物出現。協助艾因哈特家調查這片危險的空域，將得到相應的報酬。<hex:02100103><hex:02100103>※本任務中如觸發特殊的戰鬥事件，限制時間將延長15分鐘。"
226,""
227,""
228,"凶狼們的饕餮盛宴即將揭開帷幕，主菜當然就是敵人的血肉！用大國防聯軍的軍用補給品代替香料，將面前的敵人吞噬殆盡！然而，敵人自然也不會甘為魚肉。配得上狼的敵人，當然只有同樣野性的狼！<hex:02100103><hex:02100103>來吧，被邀請至這饕餮盛宴的凶狼們，磨尖你的獠牙和利爪！吃光敵人的血肉，用敵人的骨頭築起自己的王座！"
229,""
230,"凶狼們的饕餮盛宴即將揭開帷幕，主菜當然就是敵人的血肉！用大國防聯軍的軍用補給品代替香料，將面前的敵人吞噬殆盡！然而，敵人自然也不會甘為魚肉。配得上狼的敵人，當然只有同樣野性的狼！<hex:02100103><hex:02100103>來吧，被邀請至這饕餮盛宴的凶狼們，磨尖你的獠牙和利爪！吃光敵人的血肉，用敵人的骨頭築起自己的王座！<hex:02100103><hex:02100103>※單人專用的段位積分會因比賽的勝負而變動。<hex:02100103>※會與單人專用段位積分相近的玩家進行匹配。<hex:02100103>※會盡量平衡雙方小隊成員的段位積分平均值來進行分組。"
231,""
232,""
233,"凶狼們的饕餮盛宴即將揭開帷幕，主菜當然就是敵人的血肉！用大國防聯軍的軍用補給品代替香料，將面前的敵人吞噬殆盡！然而，敵人自然也不會甘為魚肉。配得上狼的敵人，當然只有同樣野性的狼！<hex:02100103><hex:02100103>來吧，被邀請至這饕餮盛宴的凶狼們，磨尖你的獠牙和利爪！吃光敵人的血肉，用敵人的骨頭築起自己的王座！"
234,"隨著飛空艇的普及，阿巴拉提亞雲海的探索也進展神速。在厚重的雲層後面，人們發現了未知的浮島群。根據聳立在浮島群中央的巨大風屬性水晶所呈現出的王冠外形，人們將該群島命名為「雲冠群島」，追求冒險的人們先後來到了這片神奇的空域。<hex:02100103>可是由於漂流而來的古代遺跡，雲冠群島的乙太環境發生了劇變，各處都有受到屬性之力影響的魔物出現。協助艾因哈特家調查這片危險的空域，將得到相應的報酬。<hex:02100103><hex:02100103>※本任務中如觸發特殊的戰鬥事件，限制時間將延長15分鐘。"
235,"紅玉海底最深處的蒼玉海溝有一座靜靜矗立的美麗宮殿——紫水宮。是當年為了躲避戰爭逃向海中的翠水之民建造的海底宮殿。<hex:02100103>但是據翠水的少女紅所說，如今的紫水宮已經被妖異佔據，化為了魑魅魍魎的巢窟。冒險者究竟能不能擊退佔據紫水宮的妖異，救出翠水之民的公主紅玉呢？"
236,"拉爾戈星導教的武僧曾經為了接近破壞神的境界而在險峻的岩山日夜修行。通向星導寺大殿的山道布滿機關，本身就是武僧們的修鍊場所。<hex:02100103>在帝國支配下的星導寺荒蕪了20年，但修行山道的機關至今仍在運作。光之戰士將帶著對武僧充滿興趣的女性馬喬麗穿越重重機關直取大殿。"
237,""
238,"光之戰士們得到了利姆薩·羅敏薩三大海盜團之一——百鬼夜行的幫助，得以搭乘他們的海盜船慘境號跨越大洋，前往遠東之國。突然間，船體開始晃動。明明海上風平浪靜，慘境號卻仿佛被一股神秘的力量拖動，漸漸偏離了原本的航線。迷信的船員們紛紛大聲表示有東西在作祟……"
239,"被詭異的拘束具封印的神龍在阿拉米格王宮屋頂的空中庭園等待著冒險者的到來。芝諾斯為了盡情享受戰鬥，拋棄了一切獲得了超越蠻神的力量，和神龍合為了一體。<hex:02100103>討伐被戰鬥的狂喜沖昏頭腦的芝諾斯，為阿拉米格取回真正的自由！"
240,"那達慕大會是草原的傳統大戰，贏得了大會的人可以成為草原之主。為了獲得參加資格，必須要通過巴兒達木霸道，證明自己是一名合格的戰士。<hex:02100103>巴兒達木霸道是暮暉之民代代傳承的冒險故事的英雄，按照傳說中他的足跡前往霸道最深處的祭壇，馴服胡鷹就是大草原的傳統試煉。"
241,"飛燕率領的起義軍成功獲得了暮暉之民部落和甲人族的支持，如今正是攻破行省總督府所在的多瑪城結束25年帝國支配之時！<hex:02100103>通過破壞城牆的一角，使用水攻破壞了多瑪城的防禦後，光之戰士們通過甲人族的協助潛入，目標是代理總督夜露的項上人頭！"
242,"為了奪回阿拉米格，艾歐澤亞同盟軍和阿拉米格解放軍不斷進擊，但阻擋在他們面前的是擁有巨炮守衛森嚴的要塞。為了之後的阿拉米格包圍戰，不能在這裡浪費兵力。<hex:02100103>光之戰士們和率領解放軍的莉瑟組成精銳突擊部隊，決定潛入帝國白山堡內部，目標是佔領操作大口徑加農炮的管制室。<hex:02100103>然而在這前方等待著他們的是……"
243,"由於三件神器齊聚一堂，海之神須佐之男降臨在了紅甲族的寶物殿中。<hex:02100103>豪放的海神喜怒無常，就像那大海一樣，時而風平浪靜，時而波濤洶湧！<hex:02100103>須佐之男表示要想阻止他聽從紅甲族的祈願，就必須用武力征服他。為了讓波濤洶湧的紅玉海平靜下來，光之戰士必須和這位預想不到的蠻神戰鬥。"
244,"將紅玉海的奇妙冒險告訴了異國的詩人，他即興為冒險者所做了一首詩歌。讓我們邊聆聽雄壯威武的詩歌，邊再次體驗經過他誇張過後的「須佐之男殲殛戰」。"
245,""
246,""
247,"獲得了從東方遠道而來的飛燕率領的多瑪之民的幫助，艾歐澤亞同盟軍終於撬開了阿拉米格的大門。<hex:02100103>阿拉米格解放軍、黑渦團、雙蛇黨、恆輝隊、神殿騎士團、多瑪之民，這些士兵們胸懷不同的思念，團結在一起進攻阿拉米格王宮。為了自由，討伐行省總督兼第十二軍團長——加雷馬帝國皇太子芝諾斯！"
248,""
249,""
250,""
251,""
252,"冒險者等人在歐米茄的命令下前往德爾塔幻境，參加以檢測為名的戰鬥。懸浮在卵狀物體中的奇妙城堡內，會有怎樣的敵人等待著冒險者們呢？"
253,"冒險者等人贏得了德爾塔幻境的首場戰鬥，但仍有更多的敵人在等待著一行人。據尼祿分析，下一個敵人德爾塔II擁有操縱重力的能力。攜帶尼祿製造的可以操縱重力的奇異裝置，挑戰新的檢測。"
254,"據分析，下一個敵人——德爾塔III名為哈利卡納蘇斯，據說其名字來源於古典小說中的次元城女王。繼續完成歐米茄的檢測，挑戰強敵！"
255,"德爾塔幻境的最後一名敵人德爾塔IV，是古典小說中寄宿有邪惡意志的大樹化身的暗黑魔法師。為了終結這難以理解的檢測，擊敗歐米茄創造出的虛像！"
256,"光之戰士不小心啟動了加隆德煉鐵廠的魔導終端上一個叫零式項目的程序。邊傾聽某位吟遊詩人創作的治癒旋律，邊重新體驗被誇張了的德爾塔幻境中的死鬥吧。"
257,"光之戰士不小心啟動了加隆德煉鐵廠的魔導終端上一個叫零式項目的程序。邊傾聽某位吟遊詩人創作的治癒旋律，邊重新體驗被誇張了的德爾塔幻境中的死鬥吧。"
258,"光之戰士不小心啟動了加隆德煉鐵廠的魔導終端上一個叫零式項目的程序。邊傾聽某位吟遊詩人創作的治癒旋律，邊重新體驗被誇張了的德爾塔幻境中的死鬥吧。"
259,"光之戰士不小心啟動了加隆德煉鐵廠的魔導終端上一個叫零式項目的程序。邊傾聽某位吟遊詩人創作的治癒旋律，邊重新體驗被誇張了的德爾塔幻境中的死鬥吧。"
260,""
261,""
262,"遠東之國唯一對外開放的城市便是黃金港。黃金港的象徵——黃金閣如今被主張攘夷的不軌武士佔領。他們還將城內觀賞表演的外國要人綁作人質，就連黃金港奉行也落入敵手。如果這些外國客人有個萬一，必將發展成國際問題。和赤誠組成員聯手排除以惡德商人景山為首的攘夷派！"
263,"為了讓死去的女兒重生，伽黎亞派的族長用裝飾品中的水晶召喚出了美神吉祥天女。但是美神的治癒之力只能讓阿娜米卡的肉體復活，讓她變成了一具沒有靈魂的空殼。過於悲傷的族長被吉祥天女趁虛而入，精煉成了信徒，沉醉於美夢之中。如果繼續放任吉祥天女，恐怕毗羅派的阿難陀族都會變為她的傀儡。盡快討伐美神吉祥天女！"
264,"將基拉巴尼亞邊境的奇妙冒險告訴了異國的詩人，他即興為冒險者所做了一首詩歌。讓我們邊聆聽哀怨悲傷的詩歌，邊再次體驗經過他誇張過後的「吉祥天女殲殛戰」。"
265,""
266,""
267,""
268,""
269,""
270,""
271,""
272,""
273,""
274,""
275,""
276,""
277,"龍堡內陸低地的邊緣坐落著廢都薩雷安的實驗設施遺跡「距骨研究所」。田園郡的哥布林族將此遺跡改造成了巨大的演習場。並且以加雷馬帝國軍作為假想敵，在演習場配備了大量用於訓練的機動兵器。模擬戰的白熱化程度猶如實戰一般。冒險者們就像互相爭奪地盤的猛禽一樣，開始了激烈的對抗！"
278,"任何神話傳說中都不存在的神落入了通過人之手而誕生的超越者手中，超越者操縱著這個可憐的神祇，向弑神的英雄發起了挑戰。如果這只是世人創作出來的神話，那麼就算再由世人之手添加幾分誇張也不應該算是冒瀆。邊聆聽異國的詩人演奏的莊嚴旋律，光之戰士開始了神龍之戰的追憶。"
279,"在遙遠的過去，第五星曆初期。在基拉巴尼亞有一個名為「斯卡拉」的小國成立了。他們花費了數百年的時光在險峻的溪谷地帶用石材建造出了壯觀的城市，可是卻沒能撐過戰亂的時代而滅亡。就連所剩的遺跡都被第六靈災時的大洪水吞噬，沉沒在鹽湖的湖底。時至今日，成功解放了阿拉米格的光之戰士們為了尋求新的冒險和隱藏的寶藏，將前往沉睡於鹽湖湖底那座經歷了悲慘命運的古老遺跡。"
280,"在過去，曾經有人挑戰過第七靈災的真相。那是一段永不褪色但絕不會被歷史所記載的戰鬥記憶，現在這段記憶被賦予了更鮮明的色彩而在此重現。邊聆聽異國的詩人演奏的絕望之詩，光之戰士開始體驗經過極度誇張後的巴哈姆特大迷宮絕境之戰。"
281,"遠東之國的港口黃金港迎來了一艘大型飛空艇。飛空艇名為「初見號」，乃是著名的威風凜凜劇團旗下的移動式空中劇場。在加雷馬帝國靠著音樂劇「黃道勇士傳奇」紅極一時的他們不知為何又來到了東方盡頭的商業港口。現在，故事將要回歸到傳說中的王國「伊瓦利斯」中。"
282,""
283,"在東方廣闊的琉璃洋上發現了海圖上沒有記載的未知島嶼。調查員們為了將這個忽然出現的島嶼開發為東方交易的中繼地而登島考察，他們所面臨的，是在屬性之力混亂的特殊環境下愈加凶暴的魔物。<hex:02100103>決定參與第二次調查的冒險者從風屬性紊亂的常風之地登陸，會有什麼樣的危險在等待著冒險者們呢……"
284,"漂浮在紅玉海南端的火山島「獄之蓋」。噴湧而出的煙霧和洶湧流淌的熔岩都讓看到此景的人們感受到了那不可抵抗的大自然之力。或許正是因為如此，這座島上從遠古就流傳著有襲擊人類的惡鬼居住在此的可怕傳說。<hex:02100103>冒險者這次從算盤那裡接到的委託，正是要前往獄之蓋底層掃清棲息在那裡的魑魅魍魎。被神秘寄信人寄出的信件和一夜暴富的美談所吸引，冒險者一行開始向灼熱的洞窟進發。"
285,"進行魔大陸監視活動的加隆德煉鐵廠，檢測到了博物戰艦無限迴廊中正在釋放出未知的高能量反應。博物戰艦中收藏有古代亞拉戈文明遺留下來的眾多危險遺物。在其內部到底發生了什麼。<hex:02100103>冒險者接到了來自加隆德煉鐵廠的委託，決定一同前往調查事件原因。"
286,"歐米茄開始了新一輪的檢測。此次的試煉之地名為西格瑪幻境。冒險者不得不在情報不足的情況下迎戰強敵。汽笛聲已經自遠處傳來。"
287,"根據西德和尼祿的分析結果，下一個正在等待冒險者的強敵名叫查達奴克。在打倒列車之後，這次居然畫作也成了敵人，冒險者們對此感到困惑不已。但是通過西德的想像力與尼祿的技術聯手找到了應對的方法。冒險者們將名為「陸行鳥之筆」的奇怪裝置緊握在手，開始挑戰下一個檢測。"
288,"分析結果顯示出下一個強敵名為「守護者」。原本是用來進行首都防衛用的兵器，由於是由未知的技術體系所製造的，所以無法預測會對冒險者們進行怎樣的攻擊。冒險者們再次進入西格瑪幻境，與守護者進行力量與力量的較量。"
289,"西格瑪幻境最後一戰的強敵竟然是個小丑。據記載小丑凱夫卡曾經一度將世界毀滅殆盡並登上了神祇的寶座。可是對此尼祿卻露出了不以為然的笑容。尼祿通過篡改等級檢測儀的程序，從而可以對冒險者們進行情報支援。冒險者們聽從著他那沒譜的情報，前往了最終決戰之地。"
290,"為了讓四聖獸中的白虎取回曾經的力量，冒險者們需要通過對戰對白虎逐漸失控的荒魂進行鎮魂。若是鎮魂失敗，就會使白虎墮落成能引發天崩地裂的怪物。但是為了防止獄之蓋火山的大噴發，白色聖獸決定將己之魂託付給光之戰士。<hex:02100103>在延夏的竹林中回蕩著雄偉浩蕩的咆哮聲。風聲蕭瑟，雷舞電鳴。此刻賭上靈魂性命的鎮魂之儀即將開始。"
291,"「窮途末路時 在那山河盡頭處 終得一友人<hex:02100103>結情義涕零不已 孤傲的雪花之虎」<hex:02100103>異國的詩人所吟唱的據說是從東方學到的短歌。交織出的是僅有五言的詩句……當詩人了解到了隱藏在傳說中的真相，便無法抑制自身無限的創作力與對白虎的情感的結合。光之戰士現在即將再次體驗白虎的征魂之儀。"
292,"明知道有不能按下的開關，卻仍想要去按下，此乃人之常情。加隆德煉鐵廠的魔導終端無意中被又被啟動，名為零式項目的可疑程序再次運行。光之戰士抱著只能認命的心情，再次體驗被誇張後的在西格瑪幻境的激鬥。"
