key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
592734,0,1,2,0,0,4218,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘿嘿，皇都這邊就交給我們吧。","0","0"
592735,0,1,2,0,0,724,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我會一直支持希爾達大姐的！","0","0"
592736,0,1,2,0,0,4219,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"見不得人的事就交給我們做吧。","0","0"
592737,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"為了能夠驕傲地活下去，<hex:02100103>我們一定要改變這個糟糕的國家。","0","0"
592738,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"呀，最近還好嗎？<hex:02100103>你揭露出來的真相觸動了人們信仰的根基，<hex:02100103>許多人都十分動搖……","雖然我也想幫助那些處於混亂中的人們，<hex:02100103>但我的力量還不夠……<hex:02100103>我必須要更加努力地學習才行！","0"
592739,0,1,1,0,0,0,756,0,1,1,1,0,0,0,0,0,0,False,False,False,"被教皇廳埋沒的真相終於浮出了水面……<hex:02100103>他們究竟是把人當成什麼了？！","我絕對不會原諒那些說謊的聖職者！<hex:02100103>所以我一定要成為聖職者，從內部重整這一切……","0"
592740,0,1,1,0,0,765,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"偽造的歷史被真相摧毀，人們心中燃起了熊熊怒火。<hex:02100103>雖說這是前人犯下的罪孽，但既然我們決心成為一名聖職者，<hex:02100103>就應該去贖罪，將安寧帶給人民！","為此，我思考了很久我究竟可以做些什麼，<hex:02100103>可是一直都沒有得到結果……<hex:02100103>真是討厭無知的自己啊……","0"
592741,0,1,1,0,0,757,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"那些被怒火沖昏頭腦的平民認為，<hex:02100103>是教皇廳篡改了歷史、隱藏了真相。<hex:02100103>這是何等的愚蠢！","正是因為有了這被創造出來的歷史，<hex:02100103>我們才撐過了千年的戰鬥，守護住了皇都伊修加德。<hex:02100103>哎，沒有比愚蠢更不可原諒的罪孽了！","0"
592742,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"冒險者你可真厲害啊……<hex:02100103>哎呀，跟我這種小兵就是不一樣……","0","0"
592743,0,1,2,0,0,950,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"喲，這不是刻木匠師傅嗎。<hex:02100103>在遇見你之後，我終於有機會去狩獵大型龍族了。<hex:02100103>真是好興奮啊。","我要證明我跟我那愚蠢的父親不一樣，<hex:02100103>一定會讓菲利帕萊過上好日子的。","0"
592744,0,1,2,0,0,767,0,4219,1,1,1,0,0,0,0,0,0,False,False,False,"喲，<hex:022903EB0203>。<hex:02100103>在那之後，我向神殿騎士團報告了成功狩獵了狐蛇飛龍的事……","就是在辦手續時花了不少時間啊。<hex:02100103>不過至少洗刷了父親的汙名，還得到了獎金，<hex:02100103>可以帶我兒子吃點好東西了……這都多虧了你啊。","菲利帕萊以前對槍一點興趣都沒有，<hex:02100103>現在倒開始想學習槍術了，我真是擔心得不得了啊。<hex:02100103>這就是所謂的轉換了立場吧。"
592745,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"這不是鍛鐵匠閣下嗎！<hex:02100103>如您所見，我正在打工，現在忙得團團轉！<hex:02100103>哎呀，到底到什麼時候我才能解放啊……","0","0"
592746,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"噢噢，鍛鐵匠閣下！<hex:02100103>洛莉斯小姐已經赴任了，然後大鬧了一場……<hex:02100103>不對，是將她的天資展示給她的弟兄們！","正如鍛鐵匠閣下鍛造的寶劍一樣，<hex:02100103>洛莉斯小姐發出的光芒有朝一日一定會照亮整個國家。<hex:02100103>……我一直這麼堅信著！","0"
592747,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我們這些銷售人員只跟特別的客人做生意。<hex:02100103>從重要的客人那裡承接特別的訂單，<hex:02100103>也就是「一生一次」的特殊工作……","因此在訂製時一定要萬分謹慎。<hex:02100103>「將形賜予無形之物，將心刻於無心之金」……<hex:02100103>每天早上開始工作前我們都會默念這句話。","0"
592748,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"哎呀，是<hex:022903EB0203>！<hex:02100103>你精妙的工藝真是讓人讚不絕口。","你的名字一定會被記載在艾斯泰姆珠寶店的歷史上。<hex:02100103>我對此深信不疑！","0"
592749,0,1,2,0,0,950,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<hex:022903EB0203>，<hex:02100103>我之前一直在為我們商會制定戰略。<hex:02100103>究竟如何才能得到讓大家都能滿意的商品呢……","現在應該還有很多可以做的事。<hex:02100103>為了客人我要付出全力。","0"
592750,0,1,2,0,0,933,0,756,1,1,1,0,0,0,0,0,0,False,False,False,"<hex:022903EB0203>，辛苦了。<hex:02100103>為了不給新品牌「<hex:022903EB0203>」抹黑，<hex:02100103>我一定會盡全力管理好這個品牌的。","你是一名冒險者，不能遇到困難隨時麻煩你，<hex:02100103>所以我們請到了一位新的顧問……<hex:02100103>就是奧爾泰福謝爾先生啦。","今後為了更順利地和神殿騎士團做交易，<hex:02100103>他會兼任這裡的顧問。<hex:02100103>我們商會將以這種全新的體制努力發展下去！"
592751,0,1,1,0,0,756,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"不用在意我……<hex:02100103>我會在私底下支持你們商會的。","0","0"
592752,0,1,1,0,0,757,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"哎呀，沒想到我竟然會被商會找來當顧問……<hex:02100103>也不是不行，這也算是某種緣分吧。","不過，雖然她是社長，但也是個年輕姑娘，<hex:02100103>我要老待在這裡會被老婆大人誤會的……我好擔心。","0"
592753,0,1,1,1,1,758,765,0,1,1,1,0,0,0,0,0,0,False,False,False,"這20年來我吃了很多苦。<hex:02100103>但是我覺得，這些苦也並不是白吃的。","0","0"
592754,0,1,2,0,0,757,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我已經年老體衰，連劍都拿不動了。<hex:02100103>所以，我就拚命地準備藥物，<hex:02100103>能夠多救治一名同胞也好……","0","0"
592755,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我的搭檔查奈奈稍微懂一點魔法。<hex:02100103>而我呢，比較擅長需要動拳腳的力氣活！","平時我們兩個忙著幹些收集情報、辦理告發手續之類的事。<hex:02100103>不過說到鍊金術，我們兩個都完全不懂……<hex:02100103>所以這方面我們只能向有能力的專家尋求幫助了！","0"
592756,0,1,2,0,0,763,0,4218,1,1,1,0,0,0,0,0,0,False,False,False,"其實……在我從事這份工作前曾是一名冒險者。<hex:02100103>當時我在烏爾達哈接受過鍊金術士公會的委託。<hex:02100103>塞文利安就是當時的委託人。","……雖然委託的內容很簡單，就是去找材料，<hex:02100103>但沒想到最後卻成為了可以寫成雄壯的敘事詩的大冒險！<hex:02100103>我也來了興致，最後找到了想要的材料！","這次我向塞文利安提出了協助調查的請求，<hex:02100103>本來以為被他無視了，可他卻派出了像你這樣厲害的人來幫我。<hex:02100103>是不是連他這樣的人都會為過去的事感覺內疚呢？"
592757,0,1,2,0,0,691,693,0,1,1,1,0,0,0,0,0,0,False,False,False,"你好，<hex:022903EB0203>。<hex:02100103>大賽現在並沒有什麼新動向。<hex:02100103>赫·瑪夏那傢伙也跟平時一樣招人煩。","哎呀，不行……我怎麼又說出如此失禮的話了。<hex:02100103>請原諒我的失言。","0"
592758,0,1,2,0,0,691,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<hex:022903EB0203>，你聽我說。<hex:02100103>瑪夏喵……不對，赫·瑪夏那傢伙不是輸給你然後踏上旅途了嗎，<hex:02100103>那傢伙竟然、竟然一封信都不給我寫！","哎呀，我一不注意又說粗話了……<hex:02100103>最近我也開始在廚房裡做菜啦。<hex:02100103>下次就由我來打敗赫·瑪夏吧！","0"
592759,0,1,1,0,0,756,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……噢，是老師啊！<hex:02100103>還請多多關照啊。","0","0"
592760,0,1,1,0,0,756,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"謝謝你將我的弟弟蓋弗哈德的事情告訴我！<hex:02100103>這不知何時悄悄埋藏在腦海中的記憶碎片……<hex:02100103>正是老師這樣的挖礦工挖出來的獨一無二的寶石！","我們迅風傭兵團雖然無法保證一直都會待在這裡，<hex:02100103>但現在這段時間還是會留在這裡照應皇都的。<hex:02100103>於情於理福爾唐家的老爺都對我們有恩啊！","0"
592761,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"哎呀，遠道而來真是辛苦了。<hex:02100103>你是來看這座浮島的嗎？","如果有事要麻煩你的話，<hex:02100103>我會去告訴穆吉·繆里拉的。<hex:02100103>今後也請多多關照啊！","0"
592762,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"這不是<hex:022903EB0203>嗎！<hex:02100103>托你的福，我還能繼續幹著園藝工的行當。","雖然還有許多難題沒有解決，<hex:02100103>但我一定會將這座浮島變成一片豐饒的土地的！<hex:02100103>當然，我會保持這裡原有的生態環境。","0"
592763,0,1,2,0,0,4220,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"嘿嘿，我的釣魚狂熱愛好者同伴，你來啦！<hex:02100103>怎麼樣，有沒有在好好釣魚啊？<hex:02100103>要是我得到了新鮮獵物的情報肯定會告訴你的！","0","0"
592764,0,1,2,0,0,4229,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"自從遇到了你，<hex:02100103>我就想盡快跟你來次釣魚對決大戰一場啊……<hex:02100103>可是我跟弟弟面對領土問題發生的爭端已經迫在眉睫了。","就請等到我成為領主之後，我們再來比賽釣魚吧。<hex:02100103>不過有點擔心在這之前我的釣魚水平會退化啊……","0"
592765,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"多虧了你，聖特雷爾莫才改變了這麼多。<hex:02100103>看來艾默里克沒有說謊啊。<hex:02100103>下次再要對付大傢伙的時候還請你助我們一臂之力啊。","0","0"
592766,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"在你的活躍表現下，連隊的情況也在慢慢改善了。<hex:02100103>不對，不僅是我們連隊，連整個國家都在改變。<hex:02100103>在我眼中，你這個英雄比征龍將還要偉大！","0","0"
592767,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"莫古跟森林裡的莫古力族們相處得很融洽，好開心庫啵！<hex:02100103>大家一起追趕魔物也好有趣啊庫啵！","0","0"
592768,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你好像達成了一番偉業啊。<hex:02100103>這樣的話，是不是拿到好多寶物作為獎賞啊？","你想要更有效地利用這些寶物沒錯吧？<hex:02100103>要是找到了稀奇的東西，一定要拿到我的店裡來啊。","0"
592769,0,1,2,0,0,4218,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<hex:022903EB0203>……<hex:02100103>你一定要再來這裡啊……","0","0"
592770,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"……抱歉，一直沒告訴你。<hex:02100103>我以為只要聽從指示的話就會被原諒的。<hex:02100103>可是……","0","0"
592771,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我還是不懂愛究竟是什麼……<hex:02100103>不過，只要和<hex:022903EB0203>還有希德勒格在一起的話，<hex:02100103>我就特別開心。","0","0"
592772,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"<hex:022903EB0203>，你還有很多不得不去的地方吧……","不過，你不會忘記約定的吧？<hex:02100103>我每天都會等著<hex:022903EB0203>你過來的！","0"
592773,0,1,2,0,0,4218,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"哎呀，你就是新來的機工士啊。<hex:02100103>今天有什麼事嗎？<hex:02100103>若是想詢問有關機工兵器的事宜，就直接去找少爺吧。","0","0"
592774,0,1,2,0,0,950,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"與黃龍斯瓦拉的那場大戰……<hex:02100103>讓我感動極了。<hex:02100103>這場戰鬥仿佛要將整個時代改變一樣！","其實我一直都很勉強地做著工房接待員的工作……<hex:02100103>今後我會自豪地履行自己的職責的。","0"
592775,0,1,2,0,0,4218,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"艾因哈特家的勢力大幅銳減……<hex:02100103>要是能憑藉工房的力量讓其東山再起就好了……","0","0"
592776,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"歡迎光臨。<hex:02100103>在那之後你的活躍表現也傳到了這個工房中。<hex:02100103>多虧了你，想要成為機工士的人也變多了。","0","0"
592777,0,1,2,0,0,763,0,945,1,1,1,0,0,0,0,0,0,False,False,False,"呼哧……呼哧……<hex:02100103>米黛她 好厲害哥布！<hex:02100103>她能分清機械 哪些可愛 哪些不可愛哥布～","那個齒輪 是在北偏西72星碼的地方 撿到的哥布～<hex:02100103>這個大傢伙 是從宗匠大工房入口<hex:02100103>向東南24星碼的地方 撿到的哥布～","呼哧……呼哧……<hex:02100103>撿呀撿破爛 啦啦啦～<hex:02100103>啦啦啦啦 撿破爛～"
592778,0,1,2,0,0,945,0,949,1,1,1,0,0,0,0,0,0,False,False,False,"呼哧……呼哧……<hex:02100103>破爛破爛 哥布哥布～<hex:02100103>破爛破爛 變多啦哥布～","撿破爛這件事 偶爾也會找 記錄員巴庫利克斯幫忙哥布～<hex:02100103>巴庫利克斯 比朗德洛克斯 要大那麼一點點哥布！","呼哧……呼哧……<hex:02100103>下次<hex:020813E905FF07>姐姐<hex:FF07>哥哥<hex:03> 也來一起 撿破爛吧哥布！"
592779,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"呼哧……呼哧……<hex:02100103><hex:020813E905FF07>姐姐<hex:FF07>哥哥<hex:03> 最後的戰鬥 要加油哥布！<hex:02100103>平安回來的話 送你一件 秘密基地的寶物哥布！","0","0"
592780,0,1,2,0,0,944,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"呼哧……呼哧……<hex:02100103>咦 咦 破爛 破爛在哪哥布？！<hex:02100103>秘密基地的廢品 都去哪了哥布？！","0","0"
592781,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"弗朗塞爾大人在鋼衛塔陷落的時候，<hex:02100103>失去了他的兄長克羅德班大人。<hex:02100103>然而這次連他唯一的朋友也……","0","0"
592782,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"關、關於長老那件事，燕她一定已經順利地糊弄過去了……<hex:02100103>我要在這個地方學習的東西還有很多，還不能回去。","0","0"
592783,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"浮島開發得還順利嗎？<hex:02100103>我年輕的時候，常跟巴吉勒互相比拼園藝工的實力呢。","當決定由他來接下開拓浮島這個重要的使命時，<hex:02100103>我也是發自內心地祝福他啊……<hex:02100103>請你一定要助他一臂之力。","0"
592784,0,1,2,0,0,950,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我收到了巴吉勒的來信。<hex:02100103>謝謝你救了他！","之前你帶到浮島上的知識和作物似乎給了他很多靈感。<hex:02100103>他現在正在以前所未有的熱情開拓著浮島。","0"
592785,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"艾默里克大人成為教皇代理後，<hex:02100103>伊修加德終於迎來了巨大的變革……<hex:02100103>我們差不多也該向前走了。","0","0"
592786,0,1,2,0,0,933,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我從希希蒲那裡聽說了……<hex:02100103>你要去雲海的更深處釣魚嗎！","我年輕的時候也曾為了釣魚跑遍了各地啊……<hex:02100103>所以我真的……不對，我真的一點都不羨慕你！<hex:02100103>在追女孩這方面我可比你強多啦！","0"
592787,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"我從曾祖父那裡繼承了族人代代相傳的黑魔法知識。<hex:02100103>不管「叛逆法師」到底謀劃了怎樣的陰謀，<hex:02100103>我絕對不會將其傳給來歷不明的人。","就算他們以野蠻行為相逼，我的意志也不會動搖。<hex:02100103>心堅石穿，為了實現我的夙願，我絕不會屈服。","0"
592788,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"偉大的黑魔法師<hex:022903EB0203>啊。<hex:02100103>你成功將扎伊·阿·尼爾哈的破壞之力與治療之力融合了。<hex:02100103>我十分佩服你。","我的夙願……是跨越種族的共榮共存。<hex:02100103>若是沒有你在身邊，我將永遠無法成就此等大業。<hex:02100103>能與你成為朋友真是三生有幸……","0"
592789,0,1,1,0,0,757,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"是你啊……現在沒有工作給你做。<hex:02100103>所以你也沒必要在這裡多加停留了。","0","0"
592790,0,1,1,0,0,0,756,0,1,1,1,0,0,0,0,0,0,False,False,False,"噢噢，這不是我的盟友<hex:022903EB0203>嗎。<hex:02100103>之前那件事給你添了不少麻煩啊。<hex:02100103>別擔心，你已經不用再給我清理爛攤子了。","現在我為了準備和赫·納恩薩的比賽正在進行嚴酷的訓練。<hex:02100103>這次你就不用管我了，在一旁看著就好。","0"
592791,0,1,2,0,0,0,708,0,1,1,1,0,0,0,0,0,0,False,False,False,"封鎖石之家的銅刃團突然撤退了。<hex:02100103>可以認為拂曉已經洗清嫌疑了嗎？","啊，這一天總算是到來了！<hex:02100103>那些令人懷念的面孔一定會回到這裡來的吧。<hex:02100103>畢竟這裡才是我們的「家」啊。","0"
592792,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"能見到你真是我的榮幸。<hex:02100103>可是，明明已經洗清了嫌疑，為什麼水晶義勇隊還是解散了……","大家都離開了這裡，我感到十分寂寞。<hex:02100103>不過大家都是為了實現自己的理想啊。<hex:02100103>我發自內心地為大家加油。","0"
592793,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"最近拂曉的各位帶來了許多新的同伴，<hex:02100103>這個酒館也變得越來越熱鬧了。<hex:02100103>果然擁有相同目標的同伴變多了真好啊。","0","0"
592794,0,1,2,0,0,933,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"石之家的封鎖也已經解除了呢。<hex:02100103>不知道這段時間水晶義勇隊到底發生了什麼事，<hex:02100103>但其中原因肯定不會是重新整編組織這樣簡單的。","不過，這件事中讓人無法理解的地方太多了，<hex:02100103>還是不要繼續深究比較好……嘿嘿。<hex:02100103>在沒掌握情報時插手可不是我的作風。","0"
592795,0,1,1,0,0,0,757,0,1,1,1,0,0,0,0,0,0,False,False,False,"雖然看起來損失有些慘重，<hex:02100103>但石之家總算是回到你們手裡了啊！","雖然我一直都相信著你們……<hex:02100103>但在這世上，被埋葬在歷史陰影中的真相可不少啊。<hex:02100103>所以你們能找回據點很不容易，我真心祝福你們！","0"
592796,0,1,2,0,0,763,756,0,1,1,1,0,0,0,0,0,0,False,False,False,"由於艾因哈特家的失態導致北方的鋼衛塔被龍族奪去。<hex:02100103>是我們福爾唐家的騎兵將它奪了回來。","……從前我問過隊長為什麼要我們去戰鬥。<hex:02100103>隊長是這麼對我說的，與龍族抗爭的同伴應該互相幫助。<hex:02100103>我們……一定會繼承隊長的遺志。","0"
592797,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"對於伊修加德的騎士來說，<hex:02100103>在與龍族的聖戰中犧牲是無上的光榮。<hex:02100103>為了聖戰之外的事丟掉性命就太愚蠢了……","父親和祖父一直這麼教導我。<hex:02100103>所以我很尊敬在與龍族的戰鬥中犧牲的人們。<hex:02100103>……但即便如此，我還是有些難以接受。","0"
592798,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"奧爾什方閣下真是個好人，<hex:02100103>他對我們這些艾因哈特家的人都非常親切。<hex:02100103>聽聞他的死訊連我都心痛死了，弗朗塞爾少爺可怎麼辦……","0","0"
592799,0,1,2,0,0,764,756,0,1,1,1,0,0,0,0,0,0,False,False,False,"在我們艾因哈特家陷入困境的時候，<hex:02100103>奧爾什方閣下和這個營地的人們幫了我們很多。","這次就由我們來幫助他們了。<hex:02100103>雖然我們也還沉浸在悲傷之中，<hex:02100103>但我們也要努力成為推動他們前進的力量。","0"
592800,0,1,1,0,0,757,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"在得知奧爾什方的死訊後，<hex:02100103>整個營地就好像是被冰凍住了一樣。<hex:02100103>到處都能聽到有人在低聲哭泣……","0","0"
592801,0,1,1,0,0,0,756,0,1,1,1,0,0,0,0,0,0,False,False,False,"不知何時起，奧爾什方的墓碑前多了一面盾。<hex:02100103>他之前就是用那面盾來守護重要的東西的吧……","雖然無法保護住所有他熱愛的事物，<hex:02100103>我作為福爾唐家的一員，<hex:02100103>會拼盡全力將這個營地守護下去。","0"
592802,0,1,2,0,0,933,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"冒險者，你已經洗清嫌疑了啊。<hex:02100103>真為你高興，不過以後見不到你也許會有些寂寞……<hex:02100103>我會繼續努力做出更加美味的菜餚的，你一定要再來啊！","0","0"
592803,0,1,2,0,0,0,699,0,1,1,1,0,0,0,0,0,0,False,False,False,"……奧爾什方大人他啊，<hex:02100103>在和大家一起吃飯的時候，<hex:02100103>總是笑呵呵地勸大家多吃點。","可是，現在他……<hex:02100103>就算現在終於可以像從前那樣開心地吃飯了，<hex:02100103>可眼淚就是停不下來，好難過……","0"
592804,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"在參加了簽署儀式之後，<hex:02100103>大家也在努力從奧爾什方大人離世的打擊中重新振作。<hex:02100103>我也要努力製作讓大家打起精神的菜餚！","……不過，有的時候會一下子感覺好寂寞。<hex:02100103>如果你也有這種感覺的話……<hex:02100103>我們就一起喝點熱熱的飲料聊聊天吧。","0"
592805,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"從皇都那裡傳來了教皇陛下失蹤的消息，<hex:02100103>說真的，我有些不明白……<hex:02100103>神殿騎士團的艾默里克閣下在控制局面嗎？","我曾經見過艾默里克閣下，他是一個光明磊落的人。<hex:02100103>在皇都保衛戰時我感受到了他的熱情，也相信他的指揮能力。<hex:02100103>但是面對教皇失蹤的情況……我還是有些不安。","0"
592806,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"皇都周邊的騷動還在持續，<hex:02100103>在這個前哨戰鬥的人們多少也有些動搖。<hex:02100103>只不過大多數人都不會在你們這些異邦人面前表現出來……","即便如此，我們與龍族還有異端者也不可能立刻結束戰鬥。<hex:02100103>我們前線的騎兵必須集中精力面對眼前的戰鬥。","0"
592807,0,1,2,0,0,0,764,0,1,1,1,0,0,0,0,0,0,False,False,False,"在經歷了那些傢伙在皇都引起的騷亂後，<hex:02100103>我們這些騎士也有必要重新審視迄今為止的生存方式。<hex:02100103>也許之前我們的確太盲目信任教皇陛下了……","今後，我們每個人都必須認真思考什麼是祖國真正需要的，<hex:02100103>並且在行動時必須貫徹自己的信念。<hex:02100103>因為我們也許正在見證著時代的變遷啊……","0"
592808,0,1,1,0,0,0,757,0,1,1,1,0,0,0,0,0,0,False,False,False,"<hex:022903EB0203>……<hex:02100103>雖然奧爾什方已經不在了……<hex:02100103>你還是會繼續戰鬥下去的吧……","抱歉……<hex:02100103>我實在不知道該說些什麼了。<hex:02100103>可是我想不通啊……到底為什麼會變成這樣……","0"
592809,0,1,1,0,0,0,756,0,1,1,1,0,0,0,0,0,0,False,False,False,"你已經去過奧爾什方的墓碑了嗎？<hex:02100103>天氣好的話，可以從那裡清晰地看到皇都……<hex:02100103>那是他很喜歡的地方。","奧爾什方在臨終前希望看到你的笑容啊。<hex:02100103>他曾經說過，正是因為自己想要讓深愛的人們得到幸福，<hex:02100103>才能在正確的道路上昂首挺胸地前進。","雖然他的家庭環境很複雜，<hex:02100103>但他比誰都真誠，真心信任他人、為他人著想。<hex:02100103>……我也能像他一樣讓別人得到幸福嗎。"
592810,0,1,2,0,0,950,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"你已經洗清嫌疑了啊！<hex:02100103>不過我是不會原諒那些讓你蒙受冤屈的人的。<hex:02100103>要是讓我找到了，一定要狠狠揍他們一頓！","0","0"
592811,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"事情我已經聽梅爾維布提督說了。<hex:02100103>不管怎樣，既然你已經證明了自己的清白那我就放心了。<hex:02100103>這樣一來應該也可以解除警戒了吧。","0","0"
592812,0,1,2,0,0,945,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"呼哧……呼哧……<hex:02100103>感謝你 在田園郡 出手相助！","呼哧……呼哧……<hex:02100103>哥布在那裡 撿到了 好多廢品！<hex:02100103>多虧了 那些廢品 這段時間 賺了好多！","0"
592813,0,1,2,0,0,763,756,0,1,1,1,0,0,0,0,0,0,False,False,False,"呀，我應該先對你說句恭喜吧？<hex:02100103>在你和你的同伴們的活躍表現下，<hex:02100103>你們完美地洗清了自己嫌疑啊。","嘉恩·艾大人也為你操了不少心，<hex:02100103>這下她終於可以放心了吧。<hex:02100103>不要被這次的事件擊垮，我會繼續期待你的出色表現的。","0"
592814,0,1,2,0,0,764,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"沒有許可我不能帶領你前往芙蓉圓桌。<hex:02100103>……放心吧，你洗清了嫌疑一事已經傳達給各位角尊了。<hex:02100103>請你在時機到來時再來吧。","0","0"
592815,0,1,2,0,0,768,0,704,1,1,1,0,0,0,0,0,0,False,False,False,"……勞倫修斯這傢伙，<hex:02100103>竟然是水晶義勇隊那一方的人？！<hex:02100103>怎麼會這樣……那個混蛋！","真抱歉，給你也添了麻煩。<hex:02100103>你以後要是看到了那個混蛋，<hex:02100103>請一定要狠狠地教訓他一頓啊。","為了慶祝那傢伙出獄我特地準備了好酒，<hex:02100103>看來這段時間是喝不上了……<hex:02100103>真是的……到底要執迷不悟到什麼時候！"
592816,0,1,2,0,0,763,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"在勞班局長復出後，<hex:02100103>我們恆輝隊也會慢慢恢復如常吧。<hex:02100103>當然，也有無法恢復如初的，比如艾莉娜·羅阿耶……","恆輝隊現在終於可以直面長久以來隱藏在內部的陰影了。<hex:02100103>感謝你為我們做出的貢獻<hex:02085BE1E93701FF50><hex:02084CE3E93780FF41>，<hex:022903EB0203><hex:020831E1E93701FF29><hex:020825E3E93780FF1D><hex:022819FF14>GCRankUldahMaleText<hex:E9370103><hex:FF01><hex:03><hex:FF01><hex:03>。<hex:FF04>。<hex:03><hex:FF04>。<hex:03>","0"
592817,0,1,2,0,0,933,0,0,1,1,1,0,0,0,0,0,0,False,False,False,"咳咳！這就是不久前新建成的娜娜莫新門！<hex:02100103>用以紀念娜娜莫女王陛下正式即位。","雖然娜娜莫陛下有一段時間身體不太舒服，<hex:02100103>但在那之後她又平安無事地復出了！<hex:02100103>果然娜娜莫陛下是照亮烏爾達哈的光芒，她的光輝是永恆的！","0"
592818,0,1,2,0,0,0,4219,0,1,1,1,0,0,0,0,0,0,False,False,False,"在聽聞娜娜莫女王陛下復出的消息的同時，<hex:02100103>對拂曉血盟成員的通緝令也被解除了。","話雖如此，整個事件依然被疑雲籠罩，也留下了斬不斷的禍根。<hex:02100103>悄悄告訴你一句，圍繞著勞班局長的處置一事，<hex:02100103>銅刃團和恆輝隊的部分成員陷入了一觸即發的僵局！","0"
