key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
315,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"如果你還有放屬性土之碎晶，<hex:02100103>請交給我。","","","","再次感謝你的幫助！","","我們需要很多這種資源，<hex:02100103>如果你收集到了還請再來交給我！",""
316,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"我是侍奉於艾因哈特家的工兵。<hex:02100103>你能幫我們收集放屬性冰之碎晶嗎？","要幫忙嗎?","","","","","這樣啊……<hex:02100103>想必你也忙於自己冒險計劃吧。<hex:02100103>如果你改變主意了，再來找我。",""
317,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"要想獲得放屬性冰之碎晶<hex:02100103>可以採集凝固於地表的碎晶或打倒冰元精。","","","","","","",""
318,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你收集到放屬性冰之碎晶了嗎？<hex:02100103>請交給我。","","","","我代表艾因哈特家感謝你的幫助！","","我們需要很多這種資源，<hex:02100103>如果你收集到了還請再來交給我！",""
319,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"放屬性冰之碎晶正如其名，<hex:02100103>可以不斷放出屬性之力，<hex:02100103>是雲冠群島的重要資源。","","","","","","",""
320,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"如果你還有放屬性冰之碎晶，<hex:02100103>請交給我。","","","","再次感謝你的幫助！","","我們需要很多這種資源，<hex:02100103>如果你收集到了還請再來交給我！",""
321,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"我是侍奉於艾因哈特家的工兵。<hex:02100103>你能幫我們收集放屬性水之碎晶嗎？","要幫忙嗎？","","","","","這樣啊……<hex:02100103>想必你也忙於自己冒險計劃吧。<hex:02100103>如果你改變主意了，再來找我。",""
322,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"要想獲得放屬性水之碎晶<hex:02100103>可以採集凝固於地表的碎晶或打倒水元精。","","","","","","",""
323,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你收集到放屬性水之碎晶了嗎？<hex:02100103>請交給我。","","","","我代表艾因哈特家感謝你的幫助！","","我們需要很多這種資源，<hex:02100103>如果你收集到了還請再來交給我！",""
324,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"放屬性水之碎晶正如其名，<hex:02100103>可以不斷放出屬性之力，<hex:02100103>是雲冠群島的重要資源。","","","","","","",""
325,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"如果你還有放屬性水之碎晶，<hex:02100103>請交給我。","","","","再次感謝你的幫助！","","我們需要很多這種資源，<hex:02100103>如果你收集到了還請再來交給我！",""
326,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"我是侍奉於艾因哈特家的工兵。<hex:02100103>你能幫我們收集放屬性風之碎晶嗎？","要幫忙嗎？","","","","","這樣啊……<hex:02100103>想必你也忙於自己冒險計劃吧。<hex:02100103>如果你改變主意了，再來找我。",""
327,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"要想獲得放屬性風之碎晶<hex:02100103>可以採集凝固於地表的碎晶或打倒風元精。","","","","","","",""
328,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你收集到放屬性風之碎晶了嗎？<hex:02100103>請交給我。","","","","我代表艾因哈特家感謝你的幫助！","","我們需要很多這種資源，<hex:02100103>如果你收集到了還請再來交給我！",""
329,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"放屬性風之碎晶正如其名，<hex:02100103>可以不斷放出屬性之力，<hex:02100103>是雲冠群島的重要資源。","","","","","","",""
330,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"如果你還有放屬性風之碎晶，<hex:02100103>請交給我。","","","","再次感謝你的幫助！","","我們需要很多這種資源，<hex:02100103>如果你收集到了還請再來交給我！",""
331,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"你聽我說！<hex:02100103>我正在運準備用來插秧的稻苗，<hex:02100103>卻在路上遇到了鯰魚精小偷，他們把稻苗全偷走了！","如果沒有稻苗的話，來年就有可能有人餓死！<hex:02100103>旅行者，求你行行好，<hex:02100103>幫我教訓教訓鯰魚精小偷，把稻苗奪回來吧！","要去奪回稻苗嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","真的嗎？！那太感謝了！<hex:02100103>你可以一邊教訓鯰魚精小偷，<hex:02100103>一邊收集地上的稻苗，然後拿到我這裡來！","","被鯰魚精偷走稻苗全是我自己的錯是嗎……<hex:02100103>唉……等今年的大米吃完，<hex:02100103>我就去投河自盡吧……",""
332,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"嘶——已經奪回最基本的數量了。<hex:02100103>不過，應該還有失竊的首飾，<hex:02100103>如果你把它們奪回來了，請交給我。","","","","","","",""
333,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"冒險者，你來得正是時候。<hex:02100103>我正在收集能夠製作箭頭的鋒利的石片，<hex:02100103>你能幫我一起收集嗎？","要幫助梅氏的少女嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","謝謝你！<hex:02100103>鋒利的石片可以從附近撿，<hex:02100103>也可以打倒高地陀羅來獲得。","","這樣啊……<hex:02100103>如果你改變主意了再來找我吧。",""
334,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"收集到鋒利的石片了嗎？<hex:02100103>如果收集到了就交給我吧。","要把物品交給對方嗎？","","","謝謝你！<hex:02100103>這一帶的石頭非常適合用來製作箭頭。<hex:02100103>用了這些一定能做出很鋒利的箭，打獵就有保障啦！","","這樣啊……<hex:02100103>如果你改變主意了再來找我吧。",""
335,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"啊，真讓人吃驚……<hex:02100103>我過來巡邏，結果發現了超多的蛋！<hex:02100103>這些肯定就是紅角犀鳥的蛋！","如果這麼多蛋都孵出來的話……<hex:02100103>不知道會釀成多嚴重的鳥害！<hex:02100103>方便的話，能請你幫忙回收鳥蛋嗎？","要回收鳥蛋嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","你答應得真爽快，那就謝謝你了！<hex:02100103>要想回收紅角犀鳥的蛋，可以收集已經生下來的鳥蛋，<hex:02100103>或是打倒它們的母親無二紅角犀鳥！","","沒辦法……<hex:02100103>我來試試扔石頭砸破鳥蛋吧。<hex:02100103>啊，可要是我這麼做了，會反過來被母鳥襲擊吧。",""
336,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"稻苗都在鯰魚精小偷那。<hex:02100103>不過他們搶的時候有些稻苗也掉到了地上，<hex:02100103>要是你能把掉落的稻苗也幫我撿回來就最好了。","","","","","","",""
337,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"請幫我收集鋒利的石片。<hex:02100103>你可以在這一帶拾取，<hex:02100103>也可以打倒高地陀羅獲得。","","","","","","",""
338,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"鋒利的石片越多越好。<hex:02100103>如果你收集到了，就請交給我吧。","要把物品交給對方嗎？","","","居然收集到了這麼多！<hex:02100103>真是太感謝了！","","咦，冒險者也要用它們來做箭頭嗎？<hex:02100103>畢竟這一帶的鋒利的石片質量真的很棒呢！",""
339,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"鋒利的石片越多越好。<hex:02100103>如果你收集到了，就請交給我吧。","","","","","","",""
340,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"嘶——謝謝你，太謝謝你了。<hex:02100103>不過，伽黎亞派居然偷走了這麼多首飾……<hex:02100103>可真夠貪婪的！","","","","嘶——已經奪回很多了。<hex:02100103>不過，應該還有失竊的首飾，<hex:02100103>如果你把它們奪回來了，請交給我。","","嘶——雖然我不想懷疑你，<hex:02100103>但還是姑且問一下……<hex:02100103>你該不會想攜物私逃吧？",""
341,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"你是阿拉米格解放軍的協助者吧？<hex:02100103>為了確保周邊地區的安全，<hex:02100103>我想請你陪我一起巡邏……","實話跟你說吧，原本應該跟我一起去巡邏的同伴遲遲不來，<hex:02100103>我又想在預計時間內完成任務，所以想現在出發。<hex:02100103>怎麼樣，你要陪我去嗎？","要一起去巡邏嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","","這樣啊……雖然我覺得很遺憾，但也沒辦法。<hex:02100103>我再等等我的同伴吧……",""
342,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"嘶——<hex:02100103>失竊的首飾應該被放在伽黎亞派的據點，<hex:02100103>你要小心看守者啊。","","","","","","",""
343,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"嘶——那些伽黎亞派的膽小鬼們，<hex:02100103>居然把我做好的首飾偷走了，太卑鄙了！<hex:02100103>那可是我為了姐妹花費好多時間和魔力才做出來的啊！","但我只是一介工匠，根本沒有能力把東西奪回來。<hex:02100103>人類朋友啊，如果你同情我的話，<hex:02100103>能幫我把被伽黎亞派偷走的首飾奪回來嗎？","要幫助毗羅工匠嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","嘶——你真是個大善人！<hex:02100103>失竊的首飾應該被放在伽黎亞派的據點，<hex:02100103>你要小心看守者啊。","","嘶——你說得對，這是我們阿難陀族的問題，<hex:02100103>跟人類朋友無關。<hex:02100103>是我強人所難了，當我沒有說過吧。",""
344,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"嘶——這光芒！<hex:02100103>絕對就是我為姐妹製作的東西！","","","","嘶——有了它我就能把我的姐妹<hex:02100103>打扮得漂漂亮亮的了！<hex:02100103>我要向善良的人類朋友獻上自己的感激之情。","","嘶——雖然我不想懷疑你，<hex:02100103>但還是姑且問一下……<hex:02100103>你該不會想攜物私逃吧？",""
345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"我、我在執行偵察任務的時候遇到了這頭灰熊，<hex:02100103>它馬上就要撲過來了！<hex:02100103>能、能請你救救我嗎？","要救恆輝隊斥候嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","謝、謝謝你……<hex:02100103>這頭灰熊看著就很兇猛……<hex:02100103>你、你可千萬要小心啊！","","啊……不是吧……那我該怎麼辦？",""
346,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"你是阿拉米格解放軍的協助者吧？<hex:02100103>為了確保周邊地區的安全，<hex:02100103>我想請你陪我一起巡邏……","實話跟你說吧，原本應該跟我一起去巡邏的同伴遲遲不來，<hex:02100103>我又想在預計時間內完成任務，所以想現在出發。<hex:02100103>怎麼樣，你要陪我去嗎？","要一起去巡邏嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","","這樣啊……雖然我覺得很遺憾，但也沒辦法。<hex:02100103>我再等等我的同伴吧……",""
347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
348,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"你、你看上去好像很厲害啊！<hex:02100103>盧恩人山賊來搶農作物了，<hex:02100103>能麻煩你幫我趕走他們嗎？","要幫忙嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","","","沒辦法……<hex:02100103>看來我只能靠自己的力量渡過這個難關了。",""
349,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"你知道一種叫「血飛蛾」的魔物嗎？它們一到產卵期，<hex:02100103>鱗粉上就會帶毒，很容易讓人們得皮膚病。<hex:02100103>冒險者，能請你打倒它們嗎？","要幫忙嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","","","這樣啊……<hex:02100103>這件事的確與你無關。<hex:02100103>我得去想想別的辦法了，至少要保護好孩子……",""
350,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,3,0,0,0,0,0,0,"最近收不到多少紅玉錢，<hex:02100103>所以我想收集漂亮的珊瑚賣給別人！<hex:02100103>你也來幫我吧。","要幫忙收集珊瑚嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","","真的要幫忙嗎？我太開心了！<hex:02100103>漂亮的珊瑚可以在那邊撿到，<hex:02100103>也可以打倒珊瑚殼獲得哦！","","不幫也沒事啦！<hex:02100103>把你拉住真是不好意思呀！",""
351,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"咦，你收集到漂亮的珊瑚了？<hex:02100103>那就把它們交給我吧！","","","","哎呀，可真漂亮呢！<hex:02100103>這樣就可以當成裝飾品賣掉啦。<hex:02100103>我還想多要一點，如果你找到了就交給我吧。","","你要再多收集一些，一起交給我嗎？<hex:02100103>加油！",""
352,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"漂亮的珊瑚可以在那邊撿到，<hex:02100103>也可以打倒珊瑚殼獲得哦！","","","","","","",""
353,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"咦，你收集到漂亮的珊瑚了？<hex:02100103>那就把它們交給我吧！","","","","有這麼多就足夠了。<hex:02100103>謝謝你幫我，我真是太開心了！","","咦，現在還不是給我的時候嗎？<hex:02100103>再過一會我就要走啦，<hex:02100103>如果你打算交給我的話就得抓緊時間了哦。",""
354,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"再過一會我就要走啦，<hex:02100103>如果你有漂亮的珊瑚，<hex:02100103>就快點給我吧！","","","","","","",""
355,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"要想回收紅角犀鳥的蛋，可以收集已經生下來的鳥蛋，<hex:02100103>或是打倒它們的母親無二紅角犀鳥！","","","","","","",""
356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"","","","","","","",""
358,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你奪回稻苗了嗎？<hex:02100103>希望你已經奪回來了……","","","","謝天謝地，謝天謝地……<hex:02100103>幸好有你這個旅行者經過這裡。","","咦……你打算怎麼處理稻苗呢？<hex:02100103>總不會連插秧都幫我一併做了吧？",""
359,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你把紅角犀鳥的蛋拿來了？<hex:02100103>快說你已經拿來了！","","","","沒錯沒錯，就是這個！<hex:02100103>回收它們不僅可以防止紅角犀鳥泛濫，<hex:02100103>還可以豐富一下晚餐！","","咦，你打算怎麼處理回收的紅角犀鳥的蛋呢？<hex:02100103>難道要吃了它們嗎……",""
360,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"你奪回稻苗了嗎？<hex:02100103>如果你身上還有的話，拜託你交給我。","","","","能奪回這麼多，真是厲害。<hex:02100103>我這就開始準備插秧！<hex:02100103>謝天謝地，謝天謝地……","","咦……你打算怎麼處理稻苗呢？<hex:02100103>總不會連插秧都幫我一併做了吧？",""
361,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"咦，你身上還有紅角犀鳥的蛋嗎？<hex:02100103>如果有的話就交給我吧！","","","","無論有多少紅角犀鳥的蛋我都會收下的。<hex:02100103>回收它們不僅可以防止紅角犀鳥泛濫，<hex:02100103>還可以豐富一下晚餐！","","咦，你打算怎麼處理回收的紅角犀鳥的蛋呢？<hex:02100103>難道要吃了它們嗎……",""
362,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,3,0,0,0,0,0,"你是冒險者吧？<hex:02100103>我是個流浪的酒保商人，<hex:02100103>能麻煩你幫我收集商品嗎？","我想要的是獅鷲的羽毛，用來做箭羽的。<hex:02100103>我從阿拉米格解放軍那裡接到了大量的訂單，<hex:02100103>但是目前數量還不夠。","要幫忙收集羽毛嗎？<hex:02100103><hex:02100103><hex:024804F201F403><hex:024904F201F503>※此危命任務的推薦等級為<hex:022003E80203>級。<hex:0249020103><hex:0248020103>","","你肯幫我啊，真是太好了！<hex:02100103>獅鷲的羽毛可以在那邊撿到，<hex:02100103>也可以通過打倒真獅鷲獲得。","","沒事，不勉強你，<hex:02100103>這是你的自由嘛。",""
363,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"怎麼樣，收集到獅鷲的羽毛了嗎？<hex:02100103>你可以在那邊拾取，<hex:02100103>或是通過打倒真獅鷲來獲得。","","","","","","",""
364,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"怎麼樣，收集到獅鷲的羽毛了嗎？<hex:02100103>如果收集到了就交給我吧。","","","","很好，質量也非常不錯。<hex:02100103>謝謝你啦！","","咦？<hex:02100103>你打算多收集一點後再一起給我嗎？",""
365,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"無論多少我都不嫌多。<hex:02100103>獅鷲的羽毛可以在那邊撿到，<hex:02100103>也可以通過打倒真獅鷲獲得。","","","","","","",""
366,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"如果你身上還有獅鷲的羽毛，<hex:02100103>就快點交給我吧。","","","","很好，質量也非常不錯。<hex:02100103>多虧了你，這下我就有足夠的庫存了。<hex:02100103>謝謝你啦！","","再過一會我就要去跟他們交易了。<hex:02100103>你可別忘了把東西給我哦？",""
