key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
311,"迷你蒂法",0,"",0,0,1,0,0,2332,100,10,0,0,0,1,0,8,371,False,True,False,True,False,0,False,True,4711,12073,True,0,20,440,38,30,40,1,604,3
312,"泥小點",0,"",0,0,1,0,0,2341,100,10,0,0,0,2,0,8,372,True,False,True,False,True,0,False,True,4712,1075,True,0,15,380,6,360,30,1,600,2
313,"花籃莫古力",0,"",0,0,1,0,0,2344,100,10,0,0,0,1,4,8,233,False,True,True,False,False,0,False,True,4713,14,True,0,10,420,11,360,20,1,617,3
314,"艾爾凡人偶",0,"",0,0,1,0,0,2343,90,10,0,0,0,1,0,8,358,False,True,True,False,False,0,False,True,4714,10020,True,0,20,470,10,0,20,1,620,3
315,"小長頸駝",0,"",0,0,1,0,0,1388,100,10,0,0,0,2,0,8,358,True,False,True,False,True,0,False,True,4715,1073,True,0,10,400,26,120,20,1,622,1
316,"水豚幼崽",0,"",0,0,1,0,0,2342,100,10,0,0,0,2,0,8,373,True,False,False,True,True,0,False,True,4716,3018,True,0,15,500,31,0,30,2,620,1
317,"格雷姆林寶寶",0,"",0,0,1,0,0,2411,71,10,0,0,0,2,0,8,374,True,False,False,True,True,0,False,True,4717,1076,True,0,15,440,13,30,20,1,604,1
318,"有限的美德",0,"",0,0,1,0,0,2418,100,10,0,0,0,2,0,8,358,True,False,False,True,True,0,False,True,4718,1073,True,0,30,490,15,0,40,1,620,2
319,"小雪童子",0,"",0,0,1,0,0,2417,100,10,0,0,0,2,0,8,376,True,False,True,False,False,0,False,True,4719,1077,True,0,10,400,6,360,40,1,600,1
320,"新型迷你塔塔露",0,"",0,0,1,0,0,2413,100,10,0,0,0,1,0,8,262,False,True,True,False,False,0,False,True,4720,9010,True,0,10,440,43,0,20,1,620,3
321,"迷你武裝重甲",0,"",0,0,1,0,0,2416,100,10,0,0,0,1,0,8,378,False,True,False,True,False,0,False,True,4721,11007,True,0,20,500,35,360,30,1,634,2
322,"伽黎亞玩偶",0,"",0,0,1,0,0,2139,100,10,0,0,0,1,0,8,351,False,True,True,False,False,0,False,True,4722,7014,True,0,20,450,38,120,30,1,605,3
323,"紅甲玩偶",0,"",0,0,1,0,0,2543,100,10,0,0,0,1,0,8,209,False,True,False,True,False,0,False,True,4723,7013,True,0,15,430,4,30,40,1,604,3
324,"玩偶運輸機",0,"",0,0,1,0,0,2415,100,10,0,0,0,1,0,8,379,False,True,False,True,False,0,False,True,4724,11007,True,0,25,550,19,30,40,1,621,3
325,"迷你芙蘭",0,"",0,0,1,0,0,2412,100,10,0,0,0,1,0,8,380,False,True,True,False,False,0,False,True,4725,9036,True,0,25,470,34,0,30,1,620,3
326,"恩莫族人偶",0,"",0,0,1,0,0,2441,100,10,0,0,0,1,0,8,381,False,True,True,False,False,0,False,True,4726,7015,True,0,15,380,25,360,20,1,625,3
327,"青帝",0,"",0,0,1,0,0,2414,100,10,0,0,0,2,0,8,367,False,True,True,False,False,0,False,True,4727,8203,True,0,20,400,1,120,20,1,605,2
328,"綿綿坐墊",0,"",0,0,1,0,0,2443,100,30,0,0,0,3,12,8,0,False,False,False,False,False,0,False,True,4728,11503,True,80,10,390,40,0,30,1,631,4
329,"南方度假獺獺",0,"",0,0,1,0,0,2444,100,10,0,0,0,2,0,8,280,True,False,True,False,True,0,False,True,4729,4003,True,0,10,370,42,0,30,2,620,1
330,"小刺蝟",0,"",0,0,1,0,0,2442,100,10,0,0,0,2,0,8,382,True,False,True,False,True,0,False,True,4730,3019,True,0,20,480,29,360,20,1,623,1
331,"迷你第一世界雅·修特拉",0,"",0,0,1,0,0,2485,100,10,0,0,0,1,0,8,262,False,True,True,False,False,0,False,True,4731,9001,True,0,15,400,1,360,60,1,600,3
332,"迷你琳",0,"",0,0,1,0,0,2486,100,10,0,0,0,1,0,8,262,False,True,True,False,False,0,False,True,4732,9039,True,0,20,430,42,0,20,1,620,3
333,"黑豆柴",0,"",0,0,1,0,0,2483,100,10,0,0,0,2,0,8,341,True,False,True,False,True,0,False,True,4733,3013,True,0,20,500,9,0,20,1,620,1
334,"變色龍",0,"",0,0,1,0,0,2484,100,10,0,0,0,2,0,8,383,True,False,False,True,True,0,False,True,4734,3020,True,0,10,410,32,0,30,1,620,1
335,"水妖人偶",0,"",0,0,1,0,0,2490,100,10,0,0,0,1,0,8,384,False,True,True,False,False,0,False,True,4735,6003,True,0,15,390,36,360,30,1,634,3
336,"小犰狳",0,"",0,0,1,0,0,2492,100,10,0,0,0,2,0,8,385,True,False,False,True,True,0,False,True,4736,1078,True,0,10,350,21,0,20,1,620,1
337,"隆卡的水蛇？",0,"",0,0,1,0,0,2493,100,10,0,0,0,2,0,8,386,True,False,True,False,True,0,False,True,4737,3021,True,0,15,460,17,0,30,1,620,1
338,"迷你巨人掌",0,"",0,0,1,0,0,2491,100,10,0,0,0,2,0,8,27,True,False,False,True,False,0,False,True,4738,1079,True,0,25,565,31,0,40,1,620,2
339,"小小冰海天使",0,"",0,0,1,0,0,2494,100,10,0,0,0,2,0,8,388,True,False,True,False,True,0,False,True,4739,1080,True,0,15,420,33,0,20,1,620,2
340,"小鴨嘴獸",0,"",0,0,1,0,0,2495,100,10,0,0,0,2,0,8,389,True,False,True,False,True,0,False,True,4740,4008,True,0,25,540,20,30,60,1,604,1
341,"迷你伊甸",0,"",0,0,1,0,0,2566,100,10,0,0,0,1,0,8,390,False,True,False,True,False,0,False,True,4741,2010,True,0,30,450,1,30,60,1,603,2
342,"大河狸",0,"",0,0,1,0,0,2564,100,10,5,0,0,2,0,8,391,True,False,True,False,True,0,False,True,4742,6004,True,0,20,460,39,0,20,1,620,1
343,"朱雀機關人偶",0,"",0,0,1,0,0,2565,100,10,0,0,0,1,4,8,387,False,True,True,False,False,0,False,True,4743,8202,True,0,20,480,1,120,30,1,608,2
344,"迷你歐米茄M",0,"",0,0,1,0,0,2567,100,10,0,0,0,1,0,8,368,False,True,False,True,False,345,False,True,4744,2009,True,0,15,440,51,360,20,1,618,2
345,"迷你歐米茄F",0,"",0,0,1,0,0,2568,100,10,0,0,0,1,0,8,368,False,True,False,True,False,344,False,True,4745,2009,True,0,25,400,50,360,20,1,617,2
346,"叮叮搖鈴",0,"",0,0,1,0,0,1829,100,10,0,0,0,1,0,8,392,False,True,False,True,False,0,False,True,4746,11512,True,0,15,400,4,120,30,1,608,4
347,"石蓮小蝟",0,"",0,0,1,0,0,2602,100,10,0,0,0,2,0,8,393,True,False,True,False,True,0,False,True,4747,1081,True,0,15,380,44,0,30,1,620,2
348,"鮣魚級潛水艇",0,"",0,0,1,0,0,2603,100,10,0,0,0,1,0,8,394,False,True,False,True,False,0,False,True,4748,11007,True,0,15,415,8,30,20,1,621,4
349,"鯨頭鸛",0,"",0,0,1,0,0,2604,100,3,0,0,0,1,13,8,395,True,False,False,True,True,0,False,True,4749,5008,True,0,10,430,13,120,20,1,622,1
350,"蝴蝶效應",0,"",0,0,1,0,0,2605,100,10,0,0,0,1,0,8,396,False,False,False,True,False,0,False,True,4750,3022,True,0,10,400,25,360,20,1,625,1
351,"青蛙號A",0,"",0,0,1,0,0,2606,100,10,0,0,0,1,0,8,397,False,True,False,True,False,0,False,True,4751,11008,True,0,20,435,31,0,30,1,620,4
352,"得到寬恕的仇恨",0,"",0,0,1,0,0,2607,100,10,0,0,0,2,0,8,398,True,False,False,True,False,0,False,True,4752,1082,True,0,20,510,38,120,30,1,609,2
353,"豬小仙",0,"",0,0,1,0,0,2741,100,10,0,0,0,2,2,8,399,True,False,True,False,True,0,False,True,4753,1083,True,0,30,510,30,360,20,1,623,2
354,"仙子人偶",0,"",0,0,1,0,0,2742,100,10,0,0,0,1,0,8,400,False,True,False,True,False,0,False,True,4754,7016,True,80,20,510,27,360,30,1,615,3
355,"神秘兵裝",0,"",0,0,1,0,0,2756,100,10,0,0,0,2,0,8,401,True,False,True,False,True,0,False,True,4755,1084,True,90,20,390,1,30,20,1,604,2
356,"狐獴",0,"",0,0,1,0,0,2755,100,10,0,0,0,2,1,8,402,True,False,True,False,True,0,False,True,4756,3023,True,0,15,400,29,360,20,2,623,1
357,"白小騎士",0,"",0,0,1,0,0,2773,100,10,0,0,0,1,0,8,403,False,True,False,True,False,0,False,True,4757,1085,True,0,10,420,10,0,20,2,620,3
358,"極合金正義號",0,"",0,0,1,0,0,2774,100,10,0,0,0,1,0,8,404,False,True,False,True,False,0,False,True,4758,2005,True,0,30,500,41,0,20,2,620,3
359,"多瑪金魚兒",0,"",0,0,1,0,0,2775,100,10,0,0,0,2,5,8,405,True,False,True,False,True,0,False,True,4759,4009,True,0,20,510,38,120,30,1,609,1
360,"新型迷你埃斯蒂尼安",0,"",0,0,1,0,0,2801,100,30,0,0,0,1,0,8,336,False,True,False,True,False,0,False,True,4760,9026,True,0,20,420,8,30,20,2,621,3
361,"小涼南希",0,"",0,0,1,0,0,2800,100,10,0,0,0,2,0,8,406,True,False,True,False,True,0,False,True,4761,1086,True,0,15,460,32,0,30,2,620,2
362,"大哥布林人偶",0,"",0,0,1,0,0,2802,100,10,0,0,0,1,0,8,207,False,True,False,True,False,0,False,True,4762,7001,True,0,20,510,35,360,30,1,634,3
363,"小刻耳柏洛斯",0,"",0,0,1,0,0,2803,100,10,0,0,0,2,0,8,407,True,False,True,False,False,0,False,True,4763,2106,True,0,25,540,26,120,20,1,622,2
364,"輔助機054",0,"",0,0,1,0,0,2818,100,0,10,0,0,1,0,8,408,False,True,True,False,False,0,False,True,4764,13022,False,0,10,280,25,360,20,2,625,4
365,"輔助機316",0,"",0,0,1,0,0,2819,100,0,10,0,0,1,0,8,408,False,True,True,False,False,0,False,True,4765,13022,False,0,15,520,18,360,30,2,624,4
366,"黃金塔羅斯",0,"",0,0,1,0,0,2855,100,10,0,0,0,1,0,8,409,False,True,True,False,False,0,False,True,4766,1087,True,0,25,550,32,0,40,1,620,2
367,"馬小龍",0,"",0,0,1,0,0,2856,100,10,0,0,0,2,0,8,410,True,False,True,False,True,0,False,True,4767,1088,True,0,10,300,18,360,30,1,624,1
368,"草小人",0,"",0,0,1,0,0,2857,100,10,0,0,0,1,0,8,411,False,True,True,False,False,0,False,True,4768,10023,True,0,30,700,11,360,20,1,617,4
369,"霍啪櫨的水蛇？",0,"",0,0,1,0,0,2890,100,10,0,0,0,2,0,8,386,True,False,True,False,True,0,False,True,4769,3021,True,0,15,470,31,0,50,1,620,1
370,"奇塔利的水蛇？",0,"",0,0,1,0,0,2891,100,10,0,0,0,2,0,8,386,True,False,True,False,True,0,False,True,4770,3021,True,0,20,430,1,120,20,1,605,1
371,"銀山雀兒",0,"",0,0,1,0,0,2858,100,10,0,0,0,2,3,8,285,True,False,True,False,True,0,False,True,4771,5009,True,0,10,280,14,30,20,1,607,1
372,"烹調猴面雀兒",0,"",0,0,1,0,0,2892,100,5,5,0,0,2,0,8,273,True,False,False,True,True,0,False,True,4772,1049,True,0,30,330,28,120,20,1,605,2
373,"衣匠猴面雀兒",0,"",0,0,1,0,0,2893,100,5,5,0,0,2,0,8,273,True,False,False,True,True,0,False,True,4773,1049,True,0,25,490,29,360,20,2,623,2
374,"小小古代人",0,"",0,0,1,0,0,2894,90,10,0,0,0,1,0,8,412,False,True,True,False,False,0,False,True,4774,10023,True,0,20,470,22,360,20,1,632,3
375,"鯊魚指揮官",0,"",0,0,1,0,0,2895,100,10,0,0,0,2,0,8,413,True,False,True,False,True,0,False,True,4775,4010,True,0,15,450,38,30,20,1,640,2
376,"迷你杜麗雅",0,"",0,0,1,0,0,2896,100,10,0,0,0,1,0,8,414,False,True,True,False,False,0,False,True,4776,9040,True,0,30,660,20,120,20,2,631,3
377,"阿馬羅寶寶",0,"",0,0,1,0,0,2897,100,10,0,0,0,2,0,8,417,True,False,True,False,True,0,False,True,4777,1093,True,0,15,430,43,0,20,1,620,2
378,"拉拉鱷",0,"",0,0,1,0,0,2898,100,10,1,0,0,2,0,8,415,True,False,True,False,True,0,False,True,4778,4011,True,0,20,470,46,0,20,1,620,1
379,"不幸小兔",0,"",0,0,1,0,0,2899,100,10,0,0,0,1,0,8,416,False,True,True,False,False,0,False,True,4779,10025,True,0,25,480,17,0,30,1,620,3
380,"啦哩吼矮人",0,"",0,0,1,0,0,2977,100,10,0,0,0,1,0,8,418,False,True,False,True,False,0,False,True,4780,12903,True,0,10,430,19,30,30,1,601,3
381,"貓秘玩偶",0,"",0,0,1,0,0,2978,100,10,0,0,0,1,0,8,419,False,True,False,True,False,0,False,True,4781,9041,True,0,30,620,12,360,20,2,626,3
382,"迷你阿爾博特",0,"",0,0,1,0,0,2979,100,10,0,0,0,1,0,8,420,False,True,False,True,False,0,False,True,4782,9042,True,0,20,430,46,0,20,1,620,3
383,"魔導地獄潛者追蹤型",0,"",0,0,1,0,0,2980,100,5,5,0,0,1,0,8,421,False,True,False,True,False,0,False,True,4783,11021,True,0,25,480,31,0,50,1,620,4
384,"肥肥風箏貓",0,"",0,0,1,0,0,2981,100,10,0,0,0,2,0,8,72,True,False,True,False,True,0,False,True,4784,1045,True,0,15,490,4,120,20,2,605,1
385,"幻影亡靈法師",0,"",0,0,1,0,0,2982,100,10,0,0,0,1,0,8,422,False,True,False,True,False,0,False,True,4785,1089,True,0,10,380,39,0,20,1,620,3
386,"亞拉戈西瓜",0,"",0,0,1,0,0,2983,100,10,0,0,0,1,0,8,0,False,True,False,True,False,0,False,True,4786,11513,True,0,30,690,35,360,30,1,634,4
387,"沙狐",0,"",0,0,1,0,0,2984,100,5,5,0,0,2,0,8,423,True,False,True,False,True,0,False,True,4787,3024,True,0,15,490,37,0,20,2,620,1
388,"小翼龙",0,"",0,0,1,0,0,2985,100,10,0,0,0,2,2,8,424,True,False,True,False,True,0,False,True,4788,1090,True,0,20,430,17,0,30,1,620,2
389,"達因斯萊瓦追蹤型",0,"",0,0,1,0,0,2986,100,10,0,0,0,1,0,8,425,False,True,False,True,False,0,False,True,4789,11022,True,0,25,530,33,0,20,1,620,4
390,"閻魔",0,"",0,0,1,0,0,2987,100,10,0,0,0,2,0,8,324,True,False,True,False,True,0,False,True,4790,13016,False,0,30,510,1,30,20,1,604,2
391,"蛇王凱拉",0,"",0,0,1,0,0,2988,100,10,0,0,0,2,0,8,324,True,False,True,False,True,0,False,True,4791,13017,False,0,10,280,28,120,20,1,605,2
392,"滑頭鬼",0,"",0,0,1,0,0,2989,100,10,0,0,0,2,0,8,324,True,False,True,False,True,0,False,True,4792,13018,False,0,20,480,25,360,20,1,625,2
393,"百鬼公主",0,"",0,0,1,0,0,2990,100,10,0,0,0,2,0,8,324,True,False,True,False,True,0,False,True,4793,13019,False,0,15,430,19,30,30,1,611,2
394,"2B",0,"",0,0,1,0,0,2991,100,10,0,0,0,1,0,8,426,False,True,False,True,False,0,False,True,4794,13023,False,0,25,550,38,30,40,1,604,3
395,"2P",0,"",0,0,1,0,0,2992,100,10,0,0,0,1,0,8,426,False,True,False,True,False,0,False,True,4795,13023,False,0,20,380,26,120,20,1,622,3
396,"莫莫拉·莫拉！！！",0,"",0,0,1,0,0,3032,100,10,0,0,0,2,5,8,427,True,False,True,False,True,0,False,True,4796,4012,True,0,25,530,40,0,30,1,631,1
397,"希爾德拉級潛水艇P型",0,"",0,0,1,0,0,3033,100,10,0,0,0,1,0,8,428,False,True,False,True,False,0,False,True,4797,11007,True,0,30,470,1,30,20,1,604,4
398,"迷你蓋婭",0,"",0,0,1,0,0,3034,100,10,0,0,0,1,0,8,429,False,True,False,True,False,0,False,True,4798,9043,True,0,10,240,32,0,30,1,620,3
399,"冒險人偶帕洛姆",0,"",0,0,1,0,0,3035,100,0,10,0,0,1,16,8,242,False,True,False,True,False,400,False,True,4799,12044,False,0,15,480,12,360,20,2,626,3
400,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
401,"冒險人偶邊緣",0,"",0,0,1,0,0,3037,100,10,0,0,0,1,0,8,242,False,True,False,True,False,0,False,True,4801,12046,False,0,25,500,11,360,20,1,617,3
402,"冒險人偶莉迪亞",0,"",0,0,1,0,0,3038,100,10,0,0,0,1,0,8,242,False,True,False,True,False,0,False,True,4802,12047,False,0,30,440,39,0,20,1,620,3
403,"冒險人偶羅莎",0,"",0,0,1,0,0,3039,100,10,0,0,0,1,0,8,242,False,True,False,True,False,0,False,True,4803,12048,False,0,10,380,27,360,30,1,615,3
404,"天佑公主",0,"",0,0,1,0,0,3040,100,10,0,0,0,1,0,8,430,False,True,False,True,False,0,False,True,4804,2107,True,0,15,400,25,360,20,1,625,2
405,"水小滴",0,"",0,0,1,0,0,3106,100,10,0,0,0,2,0,8,431,True,False,True,False,True,0,False,True,4805,1091,True,0,20,380,31,0,30,2,620,2
406,"三角龍龍",0,"",0,0,1,0,0,3107,100,10,0,0,0,2,0,8,432,True,False,True,False,True,0,False,True,4806,1092,True,0,30,800,28,120,20,1,605,2
407,"黃金大河狸",0,"",0,0,1,0,0,3156,100,10,5,0,0,2,0,8,391,True,False,True,False,True,0,False,True,4807,6004,True,0,25,520,34,0,30,1,620,1
408,"鷗",0,"",0,0,1,0,0,3108,100,10,0,0,0,2,2,8,433,True,False,True,False,True,0,False,True,4808,5010,False,0,10,440,18,360,30,1,624,1
409,"食蟻獸",0,"",0,0,1,0,0,3109,100,10,0,0,0,2,0,8,434,True,False,True,False,True,0,False,True,4809,3025,False,0,15,450,14,30,20,1,607,1
410,"海豚卡夫",0,"",0,0,1,0,0,3110,120,10,0,0,0,2,5,8,435,True,False,True,False,True,0,False,True,4810,4013,False,0,20,450,19,120,30,1,608,1
411,"魔導獵手追從型",0,"",0,0,1,0,0,3111,100,10,0,0,0,1,0,8,436,False,True,False,True,False,0,False,True,4811,11023,False,0,25,490,33,0,20,1,620,2
412,"仙人掌小姐",0,"",0,0,1,0,0,3152,80,10,10,0,0,1,0,8,437,False,True,False,True,False,0,False,True,4812,9044,False,0,30,640,43,0,20,2,620,3
413,"斑斑",0,"",0,0,1,0,0,3153,100,10,0,0,0,1,0,8,438,False,True,False,True,False,0,False,True,4813,11514,False,0,10,360,31,0,30,1,620,4
414,"流浪者的篝火",0,"",0,0,1,0,0,3154,100,0,0,0,0,3,14,8,439,False,True,False,True,False,0,False,True,4814,11515,False,0,15,550,27,360,60,1,615,4
415,"機械生命體",0,"",0,0,1,0,0,3155,100,10,0,0,0,1,0,8,440,False,True,False,True,False,0,False,True,4815,13024,False,0,20,490,38,120,30,1,609,4
416,"冒險人偶萊楠",0,"",0,0,1,0,0,3214,100,0,10,0,0,1,15,8,441,False,True,False,True,False,381,False,True,4816,9045,False,0,25,540,10,0,20,1,620,3
417,"冒險人偶魯納爾",0,"",0,0,1,0,0,3215,100,0,10,0,0,1,15,8,442,False,True,False,True,False,331,False,True,4817,9046,False,0,30,540,25,360,20,1,625,3
418,"冒險人偶女王岡希爾德",0,"",0,0,1,0,0,3216,100,10,0,0,0,1,0,8,443,False,True,False,True,False,0,False,True,4818,9047,False,0,30,450,36,360,30,1,634,3
419,"自動人形９Ｓ",0,"",0,0,1,0,0,3217,100,10,0,0,0,1,0,8,445,False,True,False,True,False,0,False,True,4819,13024,False,0,25,500,8,30,20,1,621,3
420,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
421,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
422,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
423,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
424,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
425,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
426,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
427,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
428,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
429,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
430,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
431,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
