key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
100219,"專心加工","消耗耐久以提高製品品質<hex:02100103>成功時：內靜的積累檔數x2（最多積累11檔）<hex:02100103>失敗時：內靜的積累檔數減半<hex:02100103>效率：100<hex:02100103>成功率：50%",240,247,1534,8,9,64,0,False,0,6,100219,100220,100221,100222,100223,100224,100225,100226
100220,"專心加工","消耗耐久以提高製品品質<hex:02100103>成功時：內靜的積累檔數x2（最多積累11檔）<hex:02100103>失敗時：內靜的積累檔數減半<hex:02100103>效率：100<hex:02100103>成功率：50%",240,247,1583,9,10,64,0,False,0,6,100219,100220,100221,100222,100223,100224,100225,100226
100221,"專心加工","消耗耐久以提高製品品質<hex:02100103>成功時：內靜的積累檔數x2（最多積累11檔）<hex:02100103>失敗時：內靜的積累檔數減半<hex:02100103>效率：100<hex:02100103>成功率：50%",240,247,1634,10,11,64,0,False,0,6,100219,100220,100221,100222,100223,100224,100225,100226
100222,"專心加工","消耗耐久以提高製品品質<hex:02100103>成功時：內靜的積累檔數x2（最多積累11檔）<hex:02100103>失敗時：內靜的積累檔數減半<hex:02100103>效率：100<hex:02100103>成功率：50%",240,247,1685,11,12,64,0,False,0,6,100219,100220,100221,100222,100223,100224,100225,100226
100223,"專心加工","消耗耐久以提高製品品質<hex:02100103>成功時：內靜的積累檔數x2（最多積累11檔）<hex:02100103>失敗時：內靜的積累檔數減半<hex:02100103>效率：100<hex:02100103>成功率：50%",240,247,1733,12,13,64,0,False,0,6,100219,100220,100221,100222,100223,100224,100225,100226
100224,"專心加工","消耗耐久以提高製品品質<hex:02100103>成功時：內靜的積累檔數x2（最多積累11檔）<hex:02100103>失敗時：內靜的積累檔數減半<hex:02100103>效率：100<hex:02100103>成功率：50%",240,247,1783,13,14,64,0,False,0,6,100219,100220,100221,100222,100223,100224,100225,100226
100225,"專心加工","消耗耐久以提高製品品質<hex:02100103>成功時：內靜的積累檔數x2（最多積累11檔）<hex:02100103>失敗時：內靜的積累檔數減半<hex:02100103>效率：100<hex:02100103>成功率：50%",240,247,1834,14,15,64,0,False,0,6,100219,100220,100221,100222,100223,100224,100225,100226
100226,"專心加工","消耗耐久以提高製品品質<hex:02100103>成功時：內靜的積累檔數x2（最多積累11檔）<hex:02100103>失敗時：內靜的積累檔數減半<hex:02100103>效率：100<hex:02100103>成功率：50%",240,247,1885,15,16,64,0,False,0,6,100219,100220,100221,100222,100223,100224,100225,100226
100227,"儉約加工","<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1535,8,9,66,0,False,0,25,100227,100228,100229,100230,100231,100232,100233,100234
100228,"儉約加工","<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1584,9,10,66,0,False,0,25,100227,100228,100229,100230,100231,100232,100233,100234
100229,"儉約加工","<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1635,10,11,66,0,False,0,25,100227,100228,100229,100230,100231,100232,100233,100234
100230,"儉約加工","<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1686,11,12,66,0,False,0,25,100227,100228,100229,100230,100231,100232,100233,100234
100231,"儉約加工","<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1734,12,13,66,0,False,0,25,100227,100228,100229,100230,100231,100232,100233,100234
100232,"儉約加工","<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1784,13,14,66,0,False,0,25,100227,100228,100229,100230,100231,100232,100233,100234
100233,"儉約加工","<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1835,14,15,66,0,False,0,25,100227,100228,100229,100230,100231,100232,100233,100234
100234,"儉約加工","<hex:024804F201F403><hex:024904F201F503>在儉約和長期儉約狀態下無法使用<hex:0249020103><hex:0248020103><hex:02100103>耐久度消耗量減半的同時提高製品品質<hex:02100103>效率：100<hex:02100103>成功率：100%",240,247,1886,15,16,66,0,False,0,25,100227,100228,100229,100230,100231,100232,100233,100234
100235,"注視製作","消耗耐久以推動作業進展<hex:02100103>效率：200<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%",239,246,1536,8,9,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100236,"注視製作","消耗耐久以推動作業進展<hex:02100103>效率：200<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%",239,246,1585,9,10,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100237,"注視製作","消耗耐久以推動作業進展<hex:02100103>效率：200<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%",239,246,1636,10,11,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100238,"注視製作","消耗耐久以推動作業進展<hex:02100103>效率：200<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%",239,246,1687,11,12,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100239,"注視製作","消耗耐久以推動作業進展<hex:02100103>效率：200<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%",239,246,1735,12,13,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100240,"注視製作","消耗耐久以推動作業進展<hex:02100103>效率：200<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%",239,246,1785,13,14,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100241,"注視製作","消耗耐久以推動作業進展<hex:02100103>效率：200<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%",239,246,1836,14,15,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100242,"注視製作","消耗耐久以推動作業進展<hex:02100103>效率：200<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%",239,246,1887,15,16,67,0,False,0,5,100235,100236,100237,100238,100239,100240,100241,100242
100243,"注視加工","消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%",239,246,1537,8,9,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100244,"注視加工","消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%",239,246,1586,9,10,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100245,"注視加工","消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%",239,246,1637,10,11,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100246,"注視加工","消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%",239,246,1688,11,12,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100247,"注視加工","消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%",239,246,1736,12,13,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100248,"注視加工","消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%",239,246,1786,13,14,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100249,"注視加工","消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%",239,246,1837,14,15,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100250,"注視加工","消耗耐久以提高製品品質<hex:02100103>效率：150<hex:02100103>成功率：50%<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊條件：<hex:0249020103><hex:0248020103>觀察<hex:02100103><hex:024804F201F803><hex:024904F201F903>連擊時成功率：<hex:0249020103><hex:0248020103>100%",239,246,1888,15,16,68,0,False,0,18,100243,100244,100245,100246,100247,100248,100249,100250
100251,"起始準備","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>附加起始準備狀態，一定機率可降低製作力的消耗量<hex:02100103><hex:024804F201F803><hex:024904F201F903>裝備專家之證時：<hex:0249020103><hex:0248020103>可以使用一次專精絕技並結束起始準備的狀態",242,249,1965,-1,0,1,0,False,0,0,100251,100252,100253,100254,100255,100256,100257,100258
100252,"起始準備","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>附加起始準備狀態，一定機率可降低製作力的消耗量<hex:02100103><hex:024804F201F803><hex:024904F201F903>裝備專家之證時：<hex:0249020103><hex:0248020103>可以使用一次專精絕技並結束起始準備的狀態",242,249,1965,-1,0,1,0,False,0,0,100251,100252,100253,100254,100255,100256,100257,100258
100253,"起始準備","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>附加起始準備狀態，一定機率可降低製作力的消耗量<hex:02100103><hex:024804F201F803><hex:024904F201F903>裝備專家之證時：<hex:0249020103><hex:0248020103>可以使用一次專精絕技並結束起始準備的狀態",242,249,1965,-1,0,1,0,False,0,0,100251,100252,100253,100254,100255,100256,100257,100258
100254,"起始準備","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>附加起始準備狀態，一定機率可降低製作力的消耗量<hex:02100103><hex:024804F201F803><hex:024904F201F903>裝備專家之證時：<hex:0249020103><hex:0248020103>可以使用一次專精絕技並結束起始準備的狀態",242,249,1965,-1,0,1,0,False,0,0,100251,100252,100253,100254,100255,100256,100257,100258
100255,"起始準備","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>附加起始準備狀態，一定機率可降低製作力的消耗量<hex:02100103><hex:024804F201F803><hex:024904F201F903>裝備專家之證時：<hex:0249020103><hex:0248020103>可以使用一次專精絕技並結束起始準備的狀態",242,249,1965,-1,0,1,0,False,0,0,100251,100252,100253,100254,100255,100256,100257,100258
100256,"起始準備","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>附加起始準備狀態，一定機率可降低製作力的消耗量<hex:02100103><hex:024804F201F803><hex:024904F201F903>裝備專家之證時：<hex:0249020103><hex:0248020103>可以使用一次專精絕技並結束起始準備的狀態",242,249,1965,-1,0,1,0,False,0,0,100251,100252,100253,100254,100255,100256,100257,100258
100257,"起始準備","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>附加起始準備狀態，一定機率可降低製作力的消耗量<hex:02100103><hex:024804F201F803><hex:024904F201F903>裝備專家之證時：<hex:0249020103><hex:0248020103>可以使用一次專精絕技並結束起始準備的狀態",242,249,1965,-1,0,1,0,False,0,0,100251,100252,100253,100254,100255,100256,100257,100258
100258,"起始準備","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業時發動<hex:0249020103><hex:0248020103><hex:02100103>附加起始準備狀態，一定機率可降低製作力的消耗量<hex:02100103><hex:024804F201F803><hex:024904F201F903>裝備專家之證時：<hex:0249020103><hex:0248020103>可以使用一次專精絕技並結束起始準備的狀態",242,249,1965,-1,0,1,0,False,0,0,100251,100252,100253,100254,100255,100256,100257,100258
100259,"專精絕技：鞏固","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復25點耐久",242,249,1966,-1,0,1,0,False,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100260,"專精絕技：鞏固","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復25點耐久",242,249,1966,-1,0,1,0,False,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100261,"專精絕技：鞏固","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復25點耐久",242,249,1966,-1,0,1,0,False,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100262,"專精絕技：鞏固","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復25點耐久",242,249,1966,-1,0,1,0,False,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100263,"專精絕技：鞏固","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復25點耐久",242,249,1966,-1,0,1,0,False,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100264,"專精絕技：鞏固","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復25點耐久",242,249,1966,-1,0,1,0,False,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100265,"專精絕技：鞏固","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復25點耐久",242,249,1966,-1,0,1,0,False,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100266,"專精絕技：鞏固","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復25點耐久",242,249,1966,-1,0,1,0,False,0,0,100259,100260,100261,100262,100263,100264,100265,100266
100267,"專精絕技：安穩","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復65點製作力",242,249,1967,-1,0,1,0,False,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100268,"專精絕技：安穩","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復65點製作力",242,249,1967,-1,0,1,0,False,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100269,"專精絕技：安穩","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復65點製作力",242,249,1967,-1,0,1,0,False,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100270,"專精絕技：安穩","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復65點製作力",242,249,1967,-1,0,1,0,False,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100271,"專精絕技：安穩","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復65點製作力",242,249,1967,-1,0,1,0,False,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100272,"專精絕技：安穩","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復65點製作力",242,249,1967,-1,0,1,0,False,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100273,"專精絕技：安穩","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復65點製作力",242,249,1967,-1,0,1,0,False,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100274,"專精絕技：安穩","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，恢復65點製作力",242,249,1967,-1,0,1,0,False,0,0,100267,100268,100269,100270,100271,100272,100273,100274
100275,"專精絕技：閑靜","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，使內靜的積累檔數+3（最多積累11檔）",242,249,1968,-1,0,1,0,False,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100276,"專精絕技：閑靜","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，使內靜的積累檔數+3（最多積累11檔）",242,249,1968,-1,0,1,0,False,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100277,"專精絕技：閑靜","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，使內靜的積累檔數+3（最多積累11檔）",242,249,1968,-1,0,1,0,False,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100278,"專精絕技：閑靜","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，使內靜的積累檔數+3（最多積累11檔）",242,249,1968,-1,0,1,0,False,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100279,"專精絕技：閑靜","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，使內靜的積累檔數+3（最多積累11檔）",242,249,1968,-1,0,1,0,False,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100280,"專精絕技：閑靜","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，使內靜的積累檔數+3（最多積累11檔）",242,249,1968,-1,0,1,0,False,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100281,"專精絕技：閑靜","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，使內靜的積累檔數+3（最多積累11檔）",242,249,1968,-1,0,1,0,False,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100282,"專精絕技：閑靜","<hex:024804F201F803><hex:024904F201F903>專家專用技能<hex:0249020103><hex:0248020103><hex:02100103>結束起始準備的狀態，使內靜的積累檔數+3（最多積累11檔）",242,249,1968,-1,0,1,0,False,0,0,100275,100276,100277,100278,100279,100280,100281,100282
100283,"工匠的神速技巧","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的100%<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F403><hex:024904F201F503>[無法用於高難度配方]<hex:0249020103><hex:0248020103>",239,246,1981,8,9,80,0,False,0,250,100283,100284,100285,100286,100287,100288,100289,100290
100284,"工匠的神速技巧","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的100%<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F403><hex:024904F201F503>[無法用於高難度配方]<hex:0249020103><hex:0248020103>",239,246,1981,9,10,80,0,False,0,250,100283,100284,100285,100286,100287,100288,100289,100290
100285,"工匠的神速技巧","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的100%<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F403><hex:024904F201F503>[無法用於高難度配方]<hex:0249020103><hex:0248020103>",239,246,1981,10,11,80,0,False,0,250,100283,100284,100285,100286,100287,100288,100289,100290
100286,"工匠的神速技巧","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的100%<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F403><hex:024904F201F503>[無法用於高難度配方]<hex:0249020103><hex:0248020103>",239,246,1981,11,12,80,0,False,0,250,100283,100284,100285,100286,100287,100288,100289,100290
100287,"工匠的神速技巧","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的100%<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F403><hex:024904F201F503>[無法用於高難度配方]<hex:0249020103><hex:0248020103>",239,246,1981,12,13,80,0,False,0,250,100283,100284,100285,100286,100287,100288,100289,100290
100288,"工匠的神速技巧","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的100%<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F403><hex:024904F201F503>[無法用於高難度配方]<hex:0249020103><hex:0248020103>",239,246,1981,13,14,80,0,False,0,250,100283,100284,100285,100286,100287,100288,100289,100290
100289,"工匠的神速技巧","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的100%<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F403><hex:024904F201F503>[無法用於高難度配方]<hex:0249020103><hex:0248020103>",239,246,1981,14,15,80,0,False,0,250,100283,100284,100285,100286,100287,100288,100289,100290
100290,"工匠的神速技巧","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的100%<hex:02100103>成功率：100%<hex:02100103><hex:024804F201F403><hex:024904F201F503>[無法用於高難度配方]<hex:0249020103><hex:0248020103>",239,246,1981,15,16,80,0,False,0,250,100283,100284,100285,100286,100287,100288,100289,100290
100291,"工匠的苦行","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的30％～100％<hex:02100103>成功率：100%",241,248,1980,-1,0,1,0,False,0,0,100291,100292,100293,100294,100295,100296,100297,100298
100292,"工匠的苦行","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的30％～100％<hex:02100103>成功率：100%",241,248,1980,-1,0,1,0,False,0,0,100291,100292,100293,100294,100295,100296,100297,100298
100293,"工匠的苦行","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的30％～100％<hex:02100103>成功率：100%",241,248,1980,-1,0,1,0,False,0,0,100291,100292,100293,100294,100295,100296,100297,100298
100294,"工匠的苦行","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的30％～100％<hex:02100103>成功率：100%",241,248,1980,-1,0,1,0,False,0,0,100291,100292,100293,100294,100295,100296,100297,100298
100295,"工匠的苦行","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的30％～100％<hex:02100103>成功率：100%",241,248,1980,-1,0,1,0,False,0,0,100291,100292,100293,100294,100295,100296,100297,100298
100296,"工匠的苦行","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的30％～100％<hex:02100103>成功率：100%",241,248,1980,-1,0,1,0,False,0,0,100291,100292,100293,100294,100295,100296,100297,100298
100297,"工匠的苦行","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的30％～100％<hex:02100103>成功率：100%",241,248,1980,-1,0,1,0,False,0,0,100291,100292,100293,100294,100295,100296,100297,100298
100298,"工匠的苦行","<hex:024804F201F403><hex:024904F201F503>僅可在首次作業且用於等級低了10級及以上的配方時發動<hex:0249020103><hex:0248020103><hex:02100103>可提升製品最大品質的30％～100％<hex:02100103>成功率：100%",241,248,1980,-1,0,1,0,False,0,0,100291,100292,100293,100294,100295,100296,100297,100298
100299,"坯料加工","大量消耗耐久以提高製品品質<hex:02100103>追加效果：內靜的積累檔數+1（最多積累10檔）<hex:02100103>效率：200<hex:02100103>成功率：100%<hex:02100103>耐久消耗：20",241,248,1507,8,9,71,0,False,0,40,100299,100300,100301,100302,100303,100304,100305,100306
